step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.07168251276016235,1.0,0.4816272258758545,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.5985620021820068,1,0.0,0.0,0.0,-1.0716825127601624,-0.0,-1.0,0.0,-1.3215047538280487,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.06236264109611511,1.0,0.0,1,0.0,0.0,0.0,-0.9376373589038849,-0.0,-1.0,0.0,-1.2812912076711656,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.0623626410961151,-0.0,-1.0,0.0,-1.3187087923288345,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.07035788893699646,0.5066542029380798,0.5636855363845825,1,0.0,0.0,0.0,-1.0703578889369965,-0.0,-1.0,0.0,-1.3211073666810988,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7564855217933655,1.0,0.0,1,0.0,0.0,0.0,-0.686127632856369,-0.0,-1.0,0.0,-1.2058382898569107,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-1.7564855217933655,-0.0,-1.0,0.0,-1.5269456565380097,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.08797246217727661,1.0,0.3980543613433838,1,0.0,0.0,0.0,-1.0879724621772766,-0.0,-1.0,0.0,-1.326391738653183,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.9862338304519653,0.0,0.14197024703025818,1,0.0,0.0,0.0,-0.8982613682746887,-0.0,-1.0,0.0,-1.2694784104824066,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.9600815176963806,0.0,0.0,1,0.0,0.0,0.0,-0.026152312755584717,-0.0,-1.0,0.0,-1.0078456938266753,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.04158133268356323,1.0,0.0,1,0.0,0.0,0.0,-0.9185001850128174,-0.0,-1.0,0.0,-1.2755500555038453,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.9967612028121948,0.0,0.13092735409736633,1,0.0,0.0,0.0,-0.9551798701286316,-0.0,-1.0,0.0,-1.2865539610385894,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.0023438632488250732,0.259169340133667,0.8576499223709106,1,0.0,0.0,0.0,-0.9991050660610199,-0.0,-1.0,0.0,-1.299731519818306,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.45421361923217773,0.0,0.0,1,0.0,0.0,0.0,-0.4565574824810028,-0.0,-1.0,0.0,-1.1369672447443009,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.9359993934631348,0.0,0.0,1,0.0,0.0,0.0,-1.3902130126953125,-0.0,-1.0,0.0,-1.4170639038085937,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.30582839250564575,1.0,1,0.0,0.0,0.0,-0.06400060653686523,-0.0,-1.0,0.0,-1.0192001819610597,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.36567774415016174,1.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6396487355232239,1.0,0.0,1,0.0,0.0,0.0,-0.3603512644767761,-0.0,-1.0,0.0,-1.1081053793430329,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.1776571422815323,1.0,0.09753108769655228,1,0.0,0.0,0.0,-0.4619915932416916,-0.0,-1.0,0.0,-1.1385974779725074,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.10706886649131775,0.03280608355998993,1,0.0,0.0,0.0,-0.8223428577184677,-0.0,-1.0,0.0,-1.2467028573155403,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.3443712890148163,0.0,1.0,1,0.0,0.0,0.0,-0.6556287109851837,-0.0,-1.0,0.0,-1.1966886132955552,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.9715394973754883,0.0,0.010219454765319824,1,0.0,0.0,0.0,-0.627168208360672,-0.0,-1.0,0.0,-1.1881504625082016,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.5078637003898621,0.0,1,0.0,0.0,0.0,-0.02846050262451172,-0.0,-1.0,0.0,-1.0085381507873534,
