step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8948960304260254,0.36223143339157104,0.9909974932670593,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,0.0,-0.10510396957397461,-0.0,-1.0,0.0,-1.040623793875304,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.2516384422779083,0.49835824966430664,0.0,1,-0.009092603003111566,0.0,-0.7483615577220917,-0.0,-1.0,0.0,-1.233601070319739,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.6488567590713501,0.03488713502883911,1,-0.009092603003111566,0.0,-0.7483615577220917,-0.0,-1.0,0.0,-1.233601070319739,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.4585840702056885,1.0,0.0,1,-0.009092603003111566,0.0,-0.5414159297943115,-0.0,-1.0,0.0,-1.171517381941405,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.26255154609680176,0.0,0.11091014742851257,1,-0.009092603003111566,0.0,-0.7211356163024902,-0.0,-1.0,0.0,-1.2254332878938587,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.9806731343269348,0.0,1,-0.009092603003111566,0.0,-0.7374484539031982,-0.0,-1.0,0.0,-1.230327139174071,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.21935835480690002,1.0,0.0,1,-0.009092603003111566,0.0,-0.7806416451931,-0.0,-1.0,0.0,-1.2432850965610416,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5353246331214905,1.0,0.5997751355171204,1,-0.009092603003111566,0.0,-0.7546829879283905,-0.0,-1.0,0.0,-1.2354974993816288,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,1.0,1,-0.009092603003111566,0.0,-0.4646753668785095,-0.0,-1.0,0.0,-1.1484952130666644,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.5070054531097412,0.0,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5765031576156616,1.0,0.16455669701099396,1,-0.009092603003111566,0.0,-1.5765031576156616,-0.0,-1.0,0.0,-1.48204355028781,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.3652380108833313,0.0,0.7205026745796204,1,-0.009092603003111566,0.0,-0.9417411684989929,-0.0,-1.0,0.0,-1.2916149535528094,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5769308805465698,0.0,0.849324643611908,1,-0.009092603003111566,0.0,-0.9421688914299011,-0.0,-1.0,0.0,-1.291743270432082,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.4354120194911957,0.0,0.0,1,-0.009092603003111566,0.0,-1.0123429000377655,-0.0,-1.0,0.0,-1.312795473014441,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.66078782081604,1.0,0.6509163975715637,1,-0.009092603003111566,0.0,-1.0961998403072357,-0.0,-1.0,0.0,-1.3379525550952822,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.0912143886089325,1.0,1.0,1,-0.009092603003111566,0.0,-0.5695734322071075,-0.0,-1.0,0.0,-1.1799646326652438,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.1872658133506775,0.8817830681800842,0.5072664022445679,1,-0.009092603003111566,0.0,-0.096051424741745,-0.0,-1.0,0.0,-1.0379080304256352,
