step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.33880048990249634,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.4463036060333252,0.0,0.0,1,0.0,0.0,0.0,-0.5536963939666748,-0.0,-1.0,0.0,-1.1661089181900024,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-1.4463036060333252,-0.0,-1.0,0.0,-1.4338910818099975,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.24415145814418793,0.0,0.0,1,0.0,0.0,0.0,-1.244151458144188,-0.0,-1.0,0.0,-1.3732454374432563,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6509760022163391,1.0,0.0,1,0.0,0.0,0.0,-0.4068245440721512,-0.0,-1.0,0.0,-1.1220473632216454,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-1.6509760022163391,-0.0,-1.0,0.0,-1.4952928006649018,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.17277085781097412,0.0,0.0,1,0.0,0.0,0.0,-0.8272291421890259,-0.0,-1.0,0.0,-1.2481687426567079,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.9244087934494019,1,0.0,0.0,0.0,-0.8272291421890259,-0.0,-1.0,0.0,-1.2481687426567079,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8849512338638306,1.0,0.0,1,0.0,0.0,0.0,-1.8849512338638306,-0.0,-1.0,0.0,-1.5654853701591491,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.046314217150211334,1.0,1.0,1,0.0,0.0,0.0,-0.9312654510140419,-0.0,-1.0,0.0,-1.2793796353042126,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.15358930826187134,0.4337818920612335,0.7973219752311707,1,0.0,0.0,0.0,-0.19990352541208267,-0.0,-1.0,0.0,-1.0599710576236248,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5502780675888062,0.7729185819625854,0.0,1,0.0,0.0,0.0,-0.7038673758506775,-0.0,-1.0,0.0,-1.2111602127552032,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.2735050320625305,1,0.0,0.0,0.0,-1.5502780675888062,-0.0,-1.0,0.0,-1.4650834202766418,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.3862325847148895,0.5696196556091309,0.0,1,0.0,0.0,0.0,-0.6137674152851105,-0.0,-1.0,0.0,-1.1841302245855332,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,-1.3862325847148895,-0.0,-1.0,0.0,-1.415869775414467,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-2.0,-0.0,-1.0,0.0,-1.6,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.9654231071472168,1.0,1,0.0,0.0,0.0,-2.0,-0.0,-1.0,0.0,-1.6,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.1653159260749817,0.0,1.0,1,0.0,0.0,0.0,-0.8346840739250183,-0.0,-1.0,0.0,-1.2504052221775055,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.22999583184719086,1.0,0.22549742460250854,1,0.0,0.0,0.0,-0.06467990577220917,-0.0,-1.0,0.0,-1.0194039717316628,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.33591556549072266,1.0,0.0,1,0.0,0.0,0.0,-0.5659113973379135,-0.0,-1.0,0.0,-1.169773419201374,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.4410213828086853,1,0.0,0.0,0.0,-1.3359155654907227,-0.0,-1.0,0.0,-1.4007746696472168,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.9331662058830261,1.0,0.0,1,0.0,0.0,0.0,-0.06683379411697388,-0.0,-1.0,0.0,-1.0200501382350922,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5036402940750122,0.0,0.161574125289917,1,0.0,0.0,0.0,-0.4295259118080139,-0.0,-1.0,0.0,-1.1288577735424041,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.16802062094211578,1.0,1.0,1,0.0,0.0,0.0,-0.671660915017128,-0.0,-1.0,0.0,-1.2014982745051384,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.23319363594055176,0.22832807898521423,1.0,1,0.0,0.0,0.0,-0.06517301499843597,-0.0,-1.0,0.0,-1.0195519044995307,
