step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_recovery,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.06934580206871033,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.0,-1.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8214191198348999,0.35600289702415466,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8907649219036102,-0.0,0.016671950000000102,-1.0,0.0,-1.2596349073336066,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.3002549111843109,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.1785808801651001,-0.0,0.016671950000000102,-1.0,0.0,-1.0459796948120537,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.3242170810699463,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.3242170810699463,-0.0,0.016671950000000102,-1.0,0.0,-1.3896705550835076,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.46322447061538696,1.0,0.181219220161438,1,-0.009092603003111566,1.522224058775e-05,-0.13900738954544067,-0.0,0.016671950000000102,-1.0,0.0,-1.034107647626156,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.31308263540267944,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.536775529384613,-0.0,0.016671950000000102,-1.0,0.0,-1.1534380895779077,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,0.016671950000000102,-1.0,0.0,-1.5924054307625237,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.6731486320495605,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.32685136795043945,-0.0,0.016671950000000102,-1.0,0.0,-1.0904608411476555,
