step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_recovery,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.0,-1.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.29711657762527466,0.053558576852083206,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.7028834223747253,-0.0,0.016671950000000102,-1.0,0.0,-1.2032704574749413,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.8436774015426636,0.4826425015926361,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.1407939791679382,-0.0,0.016671950000000102,-1.0,0.0,-1.3346436245129052,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5617150664329529,1.0,0.33654776215553284,1,-0.009092603003111566,1.522224058775e-05,-1.4053924679756165,-0.0,0.016671950000000102,-1.0,0.0,-1.4140231711552085,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.09297056496143341,0.0,0.7911821007728577,1,-0.009092603003111566,1.522224058775e-05,-0.46874450147151947,-0.0,0.016671950000000102,-1.0,0.0,-1.1330287812039797,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.0929705649614334,-0.0,0.016671950000000102,-1.0,0.0,-1.3202966002509537,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.03230229392647743,0.6582412123680115,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0037165693938732147,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.2714965343475342,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.7285034656524658,-0.0,0.016671950000000102,-1.0,0.0,-1.2109564704582634,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8326736092567444,0.38046470284461975,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.1041701436042786,-0.0,0.016671950000000102,-1.0,0.0,-1.3236564738438072,
