step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_recovery,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.5986719131469727,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.0,-1.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,0.016671950000000102,-1.0,0.0,-1.5924054307625237,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,0.016671950000000102,-1.0,0.0,-1.5924054307625237,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.4975637197494507,0.03673583269119263,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5024362802505493,-0.0,0.016671950000000102,-1.0,0.0,-1.1431363148376885,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.025217026472091675,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.472346693277359,-0.0,0.016671950000000102,-1.0,0.0,-1.1341094387457313,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.41936567425727844,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.9747829735279083,-0.0,0.016671950000000102,-1.0,0.0,-1.2848403228208962,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.8248564004898071,0.0727696418762207,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.8248564004898071,-0.0,0.016671950000000102,-1.0,0.0,-1.5398623509094658,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.14120566844940186,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6836507320404053,-0.0,0.016671950000000102,-1.0,0.0,-1.1975006503746453,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8230758905410767,1.0,0.6774404048919678,1,-0.009092603003111566,1.522224058775e-05,-0.9642815589904785,-0.0,0.016671950000000102,-1.0,0.0,-1.2816898984596672,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.08465103805065155,0.602909505367279,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.7384248524904251,-0.0,0.016671950000000102,-1.0,0.0,-1.2139328865096513,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.9230685234069824,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8384174853563309,-0.0,0.016671950000000102,-1.0,0.0,-1.243930676369423,
