step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_recovery,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.13294649124145508,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.0,-1.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.07850486040115356,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.054441630840301514,-0.0,0.016671950000000102,-1.0,0.0,-1.0087379200146143,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.12590555846691132,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.20441041886806488,-0.0,0.016671950000000102,-1.0,0.0,-1.0537285564229433,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.41016513109207153,0.9217089414596558,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.2842595726251602,-0.0,0.016671950000000102,-1.0,0.0,-1.0776833025500718,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.2976565957069397,0.0,0.6015017032623291,1,-0.009092603003111566,1.522224058775e-05,-0.11250853538513184,-0.0,0.016671950000000102,-1.0,0.0,-1.0261579913780632,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.07408526539802551,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.3717418611049652,-0.0,0.016671950000000102,-1.0,0.0,-1.1039279890940132,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.14114928245544434,0.882025957107544,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.06706401705741882,-0.0,0.016671950000000102,-1.0,0.0,-1.0125246358797493,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.1411492824554443,-0.0,0.016671950000000102,-1.0,0.0,-1.3347502154991568,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.6220434308052063,0.0,0.6830416321754456,1,-0.009092603003111566,1.522224058775e-05,-0.3779565691947937,-0.0,0.016671950000000102,-1.0,0.0,-1.105792401520962,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.5837246179580688,1,-0.009092603003111566,1.522224058775e-05,-0.3779565691947937,-0.0,0.016671950000000102,-1.0,0.0,-1.105792401520962,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.30681759119033813,0.5067355632781982,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.3068175911903381,-0.0,0.016671950000000102,-1.0,0.0,-1.3844507081196251,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5253657102584839,0.22801291942596436,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.21854811906814575,-0.0,0.016671950000000102,-1.0,0.0,-1.0579698664829675,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.9496513605117798,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4242856502532959,-0.0,0.016671950000000102,-1.0,0.0,-1.1196911258385125,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.7458103895187378,0.9606735110282898,0.9410452842712402,1,-0.009092603003111566,1.522224058775e-05,-1.6954617500305176,-0.0,0.016671950000000102,-1.0,0.0,-1.501043955771679,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.3389105498790741,0.10906979441642761,0.5107862949371338,1,-0.009092603003111566,1.522224058775e-05,-1.084720939397812,-0.0,0.016671950000000102,-1.0,0.0,-1.3178217125818672,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.8070135116577148,0.0,0.9886541366577148,1,-0.009092603003111566,1.522224058775e-05,-0.46810296177864075,-0.0,0.016671950000000102,-1.0,0.0,-1.132836319296116,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.19298648834228516,-0.0,0.016671950000000102,-1.0,0.0,-1.0503013772652092,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5616093873977661,0.2321842610836029,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4383906126022339,-0.0,0.016671950000000102,-1.0,0.0,-1.123922614543194,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.2730153501033783,0.703313946723938,0.3428528606891632,1,-0.009092603003111566,1.522224058775e-05,-0.2885940372943878,-0.0,0.016671950000000102,-1.0,0.0,-1.07898364195084,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.25860780477523804,0.48232752084732056,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5316231548786163,-0.0,0.016671950000000102,-1.0,0.0,-1.1518923772261087,
20,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.7089314460754395,0.8291468620300293,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4503236413002014,-0.0,0.016671950000000102,-1.0,0.0,-1.1275025231525841,
21,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.039484068751335144,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6694473773241043,-0.0,0.016671950000000102,-1.0,0.0,-1.193239643959755,
22,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.295284628868103,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.2558005601167679,-0.0,0.016671950000000102,-1.0,0.0,-1.069145598797554,
23,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5461910367012024,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.25090640783309937,-0.0,0.016671950000000102,-1.0,0.0,-1.0676773531124535,
24,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.8378541469573975,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4538089632987976,-0.0,0.016671950000000102,-1.0,0.0,-1.128548119752163,
25,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
26,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,0.016671950000000102,-1.0,0.0,-1.5924054307625237,
27,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7391914129257202,0.8669654130935669,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.2608085870742798,-0.0,0.016671950000000102,-1.0,0.0,-1.0706480068848077,
28,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.1710873544216156,0.0,0.6041504144668579,1,-0.009092603003111566,1.522224058775e-05,-0.5681040585041046,-0.0,0.016671950000000102,-1.0,0.0,-1.162836648313755,
29,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.16682830452919006,1.0,0.24652612209320068,1,-0.009092603003111566,1.522224058775e-05,-0.004259049892425537,-0.0,0.016671950000000102,-1.0,0.0,-0.9936831457302514,
30,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.8430805206298828,0.0,0.07087357342243195,1,-0.009092603003111566,1.522224058775e-05,-0.6762522161006927,-0.0,0.016671950000000102,-1.0,0.0,-1.1952810955927315,
31,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.6117817759513855,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.4548622965812683,-0.0,0.016671950000000102,-1.0,0.0,-1.4288641197369043,
32,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.3882182240486145,-0.0,0.016671950000000102,-1.0,0.0,-1.108870897977108,
33,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.09698168933391571,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.9030183106660843,-0.0,0.016671950000000102,-1.0,0.0,-1.263310923962349,
34,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7311784029006958,0.10330702364444733,0.0008326470851898193,1,-0.009092603003111566,1.522224058775e-05,-0.8281600922346115,-0.0,0.016671950000000102,-1.0,0.0,-1.2408534584329072,
35,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7844077348709106,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.053229331970214844,-0.0,0.016671950000000102,-1.0,0.0,-1.008374230353588,
36,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.24492594599723816,0.49070098996162415,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.0293336808681488,-0.0,0.016671950000000102,-1.0,0.0,-1.3012055350229683,
37,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5257842540740967,0.0,0.9401005506515503,1,-0.009092603003111566,1.522224058775e-05,-0.2808583080768585,-0.0,0.016671950000000102,-1.0,0.0,-1.0766629231855813,
38,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.5257842540740967,-0.0,0.016671950000000102,-1.0,0.0,-1.4501407069847527,
39,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.31437528133392334,0.0,0.9156159162521362,1,-0.009092603003111566,1.522224058775e-05,-1.3143752813339233,-0.0,0.016671950000000102,-1.0,0.0,-1.3867180151627005,
40,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.411138117313385,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.7255133986473083,-0.0,0.016671950000000102,-1.0,0.0,-1.2100594503567161,
41,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.14711152017116547,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.411138117313385,-0.0,0.016671950000000102,-1.0,0.0,-1.4157468659565393,
42,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.6328333616256714,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
43,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5123883485794067,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.48761165142059326,-0.0,0.016671950000000102,-1.0,0.0,-1.1386889261887017,
44,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.48761165142059326,-0.0,0.016671950000000102,-1.0,0.0,-1.1386889261887017,
45,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.23314327001571655,0.6312229633331299,0.731898307800293,1,-0.009092603003111566,1.522224058775e-05,-0.7668567299842834,-0.0,0.016671950000000102,-1.0,0.0,-1.2224624497578087,
46,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8093770146369934,1.0,0.062369853258132935,1,-0.009092603003111566,1.522224058775e-05,-0.5762337446212769,-0.0,0.016671950000000102,-1.0,0.0,-1.1652755541489068,
47,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.35072895884513855,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.160105973482132,-0.0,0.016671950000000102,-1.0,0.0,-1.3404372228071633,
48,-0.0121143,0.0135797,0.00871914,0.33345,3598.45,0.0,0.0,1.0,0.0,0.862765908241272,1,-0.012061027048084687,2.0197566675e-05,-1.3507289588451385,-0.0,0.016617499999999896,-1.0,0.0,-1.4006420171349514,
49,-0.0208659,0.00601721,0.00841015,0.333467,3598.45,0.0,0.0,0.1919107735157013,0.0,0.0,1,-0.020777420435198885,3.47904453765e-05,-0.8080892264842987,-0.0,0.016588349999999974,-1.0,0.0,-1.246581047935112,
50,-0.0211752,0.000472472,0.00869435,0.333474,3598.45,0.0,0.0,-0.9817014932632446,0.8619786500930786,0.6502015590667725,1,-0.021082348529794116,3.5306893224000004e-05,-1.173612266778946,-0.0,0.016638700000000117,-1.0,0.0,-1.3564920216702538,
