step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_recovery,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.34413987398147583,0.45915400981903076,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.0,-1.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.07054784893989563,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.41468772292137146,-0.0,0.016671950000000102,-1.0,0.0,-1.1168117476389352,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.446927011013031,0.40667039155960083,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5174748599529266,-0.0,0.016671950000000102,-1.0,0.0,-1.1476478887484016,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.11309856176376343,0.8483673930168152,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.3338284492492676,-0.0,0.016671950000000102,-1.0,0.0,-1.092553965537304,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.1130985617637634,-0.0,0.016671950000000102,-1.0,0.0,-1.3263349992916527,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,0.016671950000000102,-1.0,0.0,-1.5924054307625237,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.31909459829330444,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.3190945982933044,-0.0,0.016671950000000102,-1.0,0.0,-1.388133810250515,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.3298826515674591,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.010788053274154663,-0.0,0.016671950000000102,-1.0,0.0,-0.9956418467447701,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.41286662220954895,0.7091820240020752,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.08298397064208984,-0.0,0.016671950000000102,-1.0,0.0,-1.0173006219551506,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.4162844717502594,0.011008024215698242,0.07699567079544067,1,-0.009092603003111566,1.522224058775e-05,-0.0034178495407104492,-0.0,0.016671950000000102,-1.0,0.0,-0.9934307856247369,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.4162844717502594,-0.0,0.016671950000000102,-1.0,0.0,-1.4172907722876014,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.10582950711250305,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.894170492887497,-0.0,0.016671950000000102,-1.0,0.0,-1.260656578628773,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.8692288398742676,1,-0.009092603003111566,1.522224058775e-05,-1.105829507112503,-0.0,0.016671950000000102,-1.0,0.0,-1.3241542828962745,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.06871554255485535,0.32646870613098145,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.0687155425548553,-0.0,0.016671950000000102,-1.0,0.0,-1.3130200935289804,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.16149987280368805,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0927843302488327,-0.0,0.016671950000000102,-1.0,0.0,-1.0202407298371736,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.161499872803688,-0.0,0.016671950000000102,-1.0,0.0,-1.34085539260363,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.6382551789283752,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.6382551789283752,-0.0,0.016671950000000102,-1.0,0.0,-1.4838819844410363,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.40465447306632996,0.1474904716014862,1,-0.009092603003111566,1.522224058775e-05,-1.6382551789283752,-0.0,0.016671950000000102,-1.0,0.0,-1.4838819844410363,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5532665848731995,1.0,0.04336882382631302,1,-0.009092603003111566,1.522224058775e-05,-0.44673341512680054,-0.0,0.016671950000000102,-1.0,0.0,-1.126425455300564,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.45942753553390503,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.09383904933929443,-0.0,0.016671950000000102,-1.0,0.0,-1.020557145564312,
20,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.9127886891365051,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4533611536026001,-0.0,0.016671950000000102,-1.0,0.0,-1.1284137768433038,
21,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.2694358229637146,0.18963083624839783,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.1822245121002197,-0.0,0.016671950000000102,-1.0,0.0,-1.3470727843925896,
22,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.04544854164123535,0.6007547974586487,1,-0.009092603003111566,1.522224058775e-05,-1.2694358229637146,-0.0,0.016671950000000102,-1.0,0.0,-1.3732361776516382,
23,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7253048419952393,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.7253048419952393,-0.0,0.016671950000000102,-1.0,0.0,-1.5099968833610955,
24,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.42127907276153564,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.27469515800476074,-0.0,0.016671950000000102,-1.0,0.0,-1.0748139781639519,
25,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.551490306854248,0.9169103503227234,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.44850969314575195,-0.0,0.016671950000000102,-1.0,0.0,-1.1269583387062494,
26,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7038564682006836,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.15236616134643555,-0.0,0.016671950000000102,-1.0,0.0,-1.0381152791664543,
27,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.030736081302165985,0.0,0.672416627407074,1,-0.009092603003111566,1.522224058775e-05,-0.7345925495028496,-0.0,0.016671950000000102,-1.0,0.0,-1.2127831956133786,
28,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.02439885586500168,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.006337225437164307,-0.0,0.016671950000000102,-1.0,0.0,-0.994306598393673,
