step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_recovery,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.33325478434562683,0.6547359824180603,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.0,-1.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.29068803787231445,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6667452156543732,-0.0,0.016671950000000102,-1.0,0.0,-1.1924289954588356,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.9612779021263123,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.038722097873687744,-0.0,0.016671950000000102,-1.0,0.0,-1.0040220601246301,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.8781123161315918,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.08316558599472046,-0.0,0.016671950000000102,-1.0,0.0,-1.0173551065609399,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.7402424812316895,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.1218876838684082,-0.0,0.016671950000000102,-1.0,0.0,-1.0289717359230461,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.4303824007511139,1.0,0.2089250087738037,1,-0.009092603003111566,1.522224058775e-05,-0.5696175992488861,-0.0,0.016671950000000102,-1.0,0.0,-1.1632907105371895,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.6532750129699707,0.06736773252487183,1,-0.009092603003111566,1.522224058775e-05,-0.5696175992488861,-0.0,0.016671950000000102,-1.0,0.0,-1.1632907105371895,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.504882276058197,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.12542812526226044,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.1254281252622604,-0.0,0.016671950000000102,-1.0,0.0,-1.3300338683412019,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5911944508552551,0.12326391041278839,0.4442424178123474,1,-0.009092603003111566,1.522224058775e-05,-0.7166225761175156,-0.0,0.016671950000000102,-1.0,0.0,-1.2073922035977784,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.7089325785636902,0.28597187995910645,1,-0.009092603003111566,1.522224058775e-05,-1.5911944508552551,-0.0,0.016671950000000102,-1.0,0.0,-1.4697637660191,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.9959942698478699,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,0.016671950000000102,-1.0,0.0,-1.5924054307625237,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.2919352948665619,0.10590538382530212,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.7080647051334381,-0.0,0.016671950000000102,-1.0,0.0,-1.2048248423025552,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.36591798067092896,1.0,0.48315149545669556,1,-0.009092603003111566,1.522224058775e-05,-0.6578532755374908,-0.0,0.016671950000000102,-1.0,0.0,-1.189761413423771,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.014612525701522827,0.8569911122322083,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.3805305063724518,-0.0,0.016671950000000102,-1.0,0.0,-1.1065645826742592,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.2651670277118683,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.25055450201034546,-0.0,0.016671950000000102,-1.0,0.0,-1.0675717813656274,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5878473520278931,0.053988464176654816,0.5818852782249451,1,-0.009092603003111566,1.522224058775e-05,-0.3226803243160248,-0.0,0.016671950000000102,-1.0,0.0,-1.089209528057331,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.519633412361145,1,-0.009092603003111566,1.522224058775e-05,-0.41215264797210693,-0.0,0.016671950000000102,-1.0,0.0,-1.116051225154156,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5773473381996155,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4226526618003845,-0.0,0.016671950000000102,-1.0,0.0,-1.119201229302639,
20,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.8061850070953369,0.28107336163520813,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.22883766889572144,-0.0,0.016671950000000102,-1.0,0.0,-1.0610567314312402,
21,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.544471263885498,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.26171374320983887,-0.0,0.016671950000000102,-1.0,0.0,-1.0709195537254754,
22,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.21745306253433228,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.45552873611450195,-0.0,0.016671950000000102,-1.0,0.0,-1.1290640515968744,
23,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.1836058497428894,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.1836058497428894,-0.0,0.016671950000000102,-1.0,0.0,-1.3474871856853905,
24,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.9334919452667236,1,-0.009092603003111566,1.522224058775e-05,-0.8163941502571106,-0.0,0.016671950000000102,-1.0,0.0,-1.2373236758396569,
25,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
26,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.28662917017936707,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.7133708298206329,-0.0,0.016671950000000102,-1.0,0.0,-1.2064166797087137,
27,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7936224341392517,0.0,0.0774245485663414,1,-0.009092603003111566,1.522224058775e-05,-1.0802516043186188,-0.0,0.016671950000000102,-1.0,0.0,-1.3164809120581094,
28,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.6589570045471191,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.4525794386863708,-0.0,0.016671950000000102,-1.0,0.0,-1.428179262368435,
29,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.4526890814304352,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.20626792311668396,-0.0,0.016671950000000102,-1.0,0.0,-1.054285807697529,
30,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.696093738079071,1,-0.009092603003111566,1.522224058775e-05,-0.5473109185695648,-0.0,0.016671950000000102,-1.0,0.0,-1.1565987063333931,
31,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,0.016671950000000102,-1.0,0.0,-1.5924054307625237,
32,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5618587136268616,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.5618587136268616,-0.0,0.016671950000000102,-1.0,0.0,-1.4609630448505821,
33,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.08909265697002411,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6509513705968857,-0.0,0.016671950000000102,-1.0,0.0,-1.1876908419415895,
34,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.9027042984962463,0.5293072462081909,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.9917969554662704,-0.0,0.016671950000000102,-1.0,0.0,-1.2899445174024047,
35,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8143904209136963,0.0,0.32543203234672546,1,-0.009092603003111566,1.522224058775e-05,-0.08831387758255005,-0.0,0.016671950000000102,-1.0,0.0,-1.0188995940372887,
36,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.20864014327526093,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.8143904209136963,-0.0,0.016671950000000102,-1.0,0.0,-1.5367225570366325,
37,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.47815191745758057,0.5104689598083496,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.4781519174575806,-0.0,0.016671950000000102,-1.0,0.0,-1.435851005999798,
38,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.044967442750930786,0.0,0.23555263876914978,1,-0.009092603003111566,1.522224058775e-05,-0.4331844747066498,-0.0,0.016671950000000102,-1.0,0.0,-1.1223607731745187,
39,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.6052088141441345,0.5696740746498108,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6501762568950653,-0.0,0.016671950000000102,-1.0,0.0,-1.1874583078310432,
40,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7715541124343872,0.09474833309650421,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.16634529829025269,-0.0,0.016671950000000102,-1.0,0.0,-1.0423090202495995,
41,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.766107439994812,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.005446672439575195,-0.0,0.016671950000000102,-1.0,0.0,-0.9940394324943963,
42,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.6467186212539673,0.474688857793808,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.11938881874084473,-0.0,0.016671950000000102,-1.0,0.0,-1.0282220763847771,
43,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7219454050064087,0.0,0.015291333198547363,1,-0.009092603003111566,1.522224058775e-05,-0.0752267837524414,-0.0,0.016671950000000102,-1.0,0.0,-1.014973465888256,
44,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.08734038472175598,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6346050202846527,-0.0,0.016671950000000102,-1.0,0.0,-1.1827869368479196,
