step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.11371957510709763,0.6430801153182983,0.9739482998847961,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-0.8862804248929024,-0.0,-1.0,0.0,-1.2658841274678707,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7154989838600159,0.08459550142288208,0.4693613648414612,1,0.0,0.0,0.0,-1.7154989838600159,-0.0,-1.0,0.0,-1.5146496951580048,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.05447369068861008,1,0.0,0.0,0.0,-1.7154989838600159,-0.0,-1.0,0.0,-1.5146496951580048,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.025777047500014305,0.9489949345588684,0.9560174942016602,1,0.0,0.0,0.0,-1.0257770475000143,-0.0,-1.0,0.0,-1.3077331142500044,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.4631941318511963,0.0,0.4640399217605591,1,0.0,0.0,0.0,-0.437417084351182,-0.0,-1.0,0.0,-1.1312251253053547,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7518419623374939,1.0,0.8177430033683777,1,0.0,0.0,0.0,-0.2886478304862976,-0.0,-1.0,0.0,-1.0865943491458894,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-1.751841962337494,-0.0,-1.0,0.0,-1.525552588701248,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.14686332643032074,0.0,0.0,1,0.0,0.0,0.0,-0.8531366735696793,-0.0,-1.0,0.0,-1.2559410020709039,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-0.8531366735696793,-0.0,-1.0,0.0,-1.2559410020709039,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.971859335899353,0.11423337459564209,0.0,1,0.0,0.0,0.0,-1.971859335899353,-0.0,-1.0,0.0,-1.591557800769806,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7871188521385193,1.0,0.0,1,0.0,0.0,0.0,-0.18474048376083374,-0.0,-1.0,0.0,-1.0554221451282502,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.34632542729377747,0.013108008541166782,1,0.0,0.0,0.0,-0.2128811478614807,-0.0,-1.0,0.0,-1.0638643443584441,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.6905637979507446,1.0,0.0194302499294281,1,0.0,0.0,0.0,-0.30943620204925537,-0.0,-1.0,0.0,-1.0928308606147765,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.35867589712142944,0.15779748558998108,1,0.0,0.0,0.0,-1.6905637979507446,-0.0,-1.0,0.0,-1.5071691393852233,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.07158276438713074,0.2568831145763397,0.0,1,0.0,0.0,0.0,-1.0715827643871307,-0.0,-1.0,0.0,-1.3214748293161391,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.17790016531944275,0.0,0.06895522028207779,1,0.0,0.0,0.0,-0.2494829297065735,-0.0,-1.0,0.0,-1.074844878911972,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.3903213143348694,1.0,0.21664923429489136,1,0.0,0.0,0.0,-0.21242114901542664,-0.0,-1.0,0.0,-1.063726344704628,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-0.6096786856651306,-0.0,-1.0,0.0,-1.1829036056995392,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5307857990264893,0.0,0.0,1,0.0,0.0,0.0,-0.46921420097351074,-0.0,-1.0,0.0,-1.1407642602920531,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.14481119811534882,0.0,0.0,1,0.0,0.0,0.0,-0.6755969971418381,-0.0,-1.0,0.0,-1.2026790991425513,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.4475852847099304,1,0.0,0.0,0.0,-1.1448111981153488,-0.0,-1.0,0.0,-1.3434433594346047,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.20699702203273773,1.0,0.0,1,0.0,0.0,0.0,-0.7930029779672623,-0.0,-1.0,0.0,-1.2379008933901787,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.08423703163862228,0.0,0.0,1,0.0,0.0,0.0,-0.12275999039411545,-0.0,-1.0,0.0,-1.0368279971182346,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8353138566017151,0.0,0.0,1,0.0,0.0,0.0,-0.7510768249630928,-0.0,-1.0,0.0,-1.2253230474889278,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-0.1646861433982849,-0.0,-1.0,0.0,-1.0494058430194855,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.4241989850997925,1.0,1,0.0,0.0,0.0,-2.0,-0.0,-1.0,0.0,-1.6,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.3917849063873291,0.0,0.2647988200187683,1,0.0,0.0,0.0,-0.6082150936126709,-0.0,-1.0,0.0,-1.1824645280838013,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5973801612854004,1.0,1.0,1,0.0,0.0,0.0,-0.2055952548980713,-0.0,-1.0,0.0,-1.0616785764694214,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.4551966190338135,0.0,1.0,1,0.0,0.0,0.0,-0.14218354225158691,-0.0,-1.0,0.0,-1.042655062675476,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,0.0,-0.5448033809661865,-0.0,-1.0,0.0,-1.163441014289856,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.2765381336212158,0.0,1.0,1,0.0,0.0,0.0,-0.7234618663787842,-0.0,-1.0,0.0,-1.2170385599136353,
33,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-0.7234618663787842,-0.0,-1.0,0.0,-1.2170385599136353,
34,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.9322121143341064,0.0,0.0,1,0.0,0.0,0.0,-0.06778788566589355,-0.0,-1.0,0.0,-1.0203363656997682,
35,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.29152315855026245,0.0,0.035695631057024,1,0.0,0.0,0.0,-1.223735272884369,-0.0,-1.0,0.0,-1.3671205818653107,
36,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5897489786148071,0.9671324491500854,0.0,1,0.0,0.0,0.0,-0.8812721371650696,-0.0,-1.0,0.0,-1.2643816411495208,
37,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7678913474082947,0.5707712769508362,0.0,1,0.0,0.0,0.0,-1.3576403260231018,-0.0,-1.0,0.0,-1.4072920978069305,
38,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.015369045548141003,1.0,0.0,1,0.0,0.0,0.0,-0.7525223018601537,-0.0,-1.0,0.0,-1.2257566905580461,
39,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.3408634066581726,0.0,0.0,1,0.0,0.0,0.0,-0.3562324522063136,-0.0,-1.0,0.0,-1.1068697356618942,
40,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.7028203010559082,1,0.0,0.0,0.0,-0.6591365933418274,-0.0,-1.0,0.0,-1.1977409780025483,
41,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.1190316304564476,0.056824274361133575,0.0,1,0.0,0.0,0.0,-1.1190316304564476,-0.0,-1.0,0.0,-1.3357094891369343,
42,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.4451887905597687,0.0,0.0,1,0.0,0.0,0.0,-0.5642204210162163,-0.0,-1.0,0.0,-1.169266126304865,
43,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.023647906258702278,0.0,0.0,1,0.0,0.0,0.0,-0.46883669681847095,-0.0,-1.0,0.0,-1.1406510090455413,
44,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.36591196060180664,0.0,0.48903200030326843,1,0.0,0.0,0.0,-0.34226405434310436,-0.0,-1.0,0.0,-1.1026792163029313,
45,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.011538296937942505,1.0,0.8626382350921631,1,0.0,0.0,0.0,-0.35437366366386414,-0.0,-1.0,0.0,-1.1063120990991593,
46,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.03316459804773331,0.0,0.602077305316925,1,0.0,0.0,0.0,-0.021626301109790802,-0.0,-1.0,0.0,-1.0064878903329373,
