step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.46015000343322754,1.0,0.0,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.020993560552597046,0.0,0.18654757738113403,1,-0.009092603003111566,0.0,-0.4811435639858246,-0.0,-1.0,0.0,-1.153435672198859,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5739019513130188,0.0,0.0,1,-0.009092603003111566,0.0,-0.5529083907604218,-0.0,-1.0,0.0,-1.1749651202312381,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0792967677116394,1,-0.009092603003111566,0.0,-0.4260980486869812,-0.0,-1.0,0.0,-1.1369220176092059,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.6149119138717651,0.0,1,-0.009092603003111566,0.0,-2.0,-0.0,-1.0,0.0,-1.6090926030031114,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.24776285886764526,0.0,0.30888253450393677,1,-0.009092603003111566,0.0,-0.7522371411323547,-0.0,-1.0,0.0,-1.234763745342818,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.08263322710990906,0.0,0.0,1,-0.009092603003111566,0.0,-0.1651296317577362,-0.0,-1.0,0.0,-1.0586314925304325,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8142231702804565,0.42658811807632446,0.0,1,-0.009092603003111566,0.0,-0.7315899431705475,-0.0,-1.0,0.0,-1.2285695859542758,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.7775403261184692,0.8040115833282471,0.6464159488677979,1,-0.009092603003111566,0.0,-0.036682844161987305,-0.0,-1.0,0.0,-1.0200974562517078,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,0.0,-0.22245967388153076,-0.0,-1.0,0.0,-1.0758305051675707,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.3680391311645508,1.0,0.0,1,-0.009092603003111566,0.0,-1.3680391311645508,-0.0,-1.0,0.0,-1.4195043423524767,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.08805914223194122,1.0,0.0,1,-0.009092603003111566,0.0,-0.27997998893260956,-0.0,-1.0,0.0,-1.0930865996828945,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,0.0,-0.9119408577680588,-0.0,-1.0,0.0,-1.2826748603335292,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.500502347946167,0.0,0.14106690883636475,1,-0.009092603003111566,0.0,-1.500502347946167,-0.0,-1.0,0.0,-1.4592433073869615,
