step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.23736026883125305,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.237360268831253,-0.0,-1.0,0.0,-1.3802854614118996,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.2811550199985504,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.04379475116729736,-0.0,-1.0,0.0,-1.0222158061127131,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.3868978023529053,0.6373823285102844,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6680528223514557,-0.0,-1.0,0.0,-1.2094932274679606,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7742819786071777,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.161179780960083,-0.0,-1.0,0.0,-1.3574313150505488,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.498243123292923,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.27603885531425476,-0.0,-1.0,0.0,-1.0918890373568002,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5887631773948669,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.09052005410194397,-0.0,-1.0,0.0,-1.036233396993107,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.13688641786575317,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.45187675952911377,-0.0,-1.0,0.0,-1.144640408621258,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.37357544898986816,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.236689031124115,-0.0,-1.0,0.0,-1.0800840900997584,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.22142940759658813,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5950048565864563,-0.0,-1.0,0.0,-1.1875788377384606,
