step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.9817205667495728,1.0,0.7613084316253662,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.7210962176322937,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.7028167843818665,-0.0,-1.0,0.0,-1.5199224160770837,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.7470949292182922,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.025998711585998535,-0.0,-1.0,0.0,-1.0168769942383233,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5228759050369263,0.5996965169906616,0.5188798904418945,1,-0.009092603003111566,1.522224058775e-05,-0.22421902418136597,-0.0,-1.0,0.0,-1.0763430880169336,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.07777164876461029,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.445104256272316,-0.0,-1.0,0.0,-1.1426086576442187,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7858519554138184,0.6156063079833984,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8636236041784286,-0.0,-1.0,0.0,-1.2681644620160524,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.6493924856185913,0.7584387063980103,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.13645946979522705,-0.0,-1.0,0.0,-1.0500152217010918,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.982580304145813,0.49152857065200806,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.6319727897644043,-0.0,-1.0,0.0,-1.498669217691845,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.1929730921983719,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.7896072119474411,-0.0,-1.0,0.0,-1.2459595443467562,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.33959221839904785,0.7142845988273621,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5325653105974197,-0.0,-1.0,0.0,-1.1688469739417497,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.3395922183990479,-0.0,-1.0,0.0,-1.410955046282238,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7684675455093384,1.0,0.553208589553833,1,-0.009092603003111566,1.522224058775e-05,-1.7684675455093384,-0.0,-1.0,0.0,-1.5396176444153253,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.2439751774072647,0.0,0.7819032669067383,1,-0.009092603003111566,1.522224058775e-05,-1.012442722916603,-0.0,-1.0,0.0,-1.3128101976375048,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8356069326400757,1.0,0.6576052308082581,1,-0.009092603003111566,1.522224058775e-05,-0.591631755232811,-0.0,-1.0,0.0,-1.186566907332367,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.03839084506034851,1,-0.009092603003111566,1.522224058775e-05,-0.16439306735992432,-0.0,-1.0,0.0,-1.0583953009705012,
