step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.04152017831802368,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.3675183653831482,0.059519946575164795,0.0,1,0.0,0.0,0.0,-0.6324816346168518,-0.0,-1.0,0.0,-1.1897444903850556,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.4049493074417114,0.18462222814559937,0.0,1,0.0,0.0,0.0,-0.7724676728248596,-0.0,-1.0,0.0,-1.231740301847458,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.3479001820087433,0.0,0.679633378982544,1,0.0,0.0,0.0,-0.05704912543296814,-0.0,-1.0,0.0,-1.0171147376298904,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.348234623670578,1.0,0.714797854423523,1,0.0,0.0,0.0,-0.6961348056793213,-0.0,-1.0,0.0,-1.2088404417037963,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-1.348234623670578,-0.0,-1.0,0.0,-1.4044703871011734,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6504775285720825,0.0,0.0,1,0.0,0.0,0.0,-1.6504775285720825,-0.0,-1.0,0.0,-1.4951432585716247,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.13539732992649078,0.8235549926757812,0.0,1,0.0,0.0,0.0,-0.5150801986455917,-0.0,-1.0,0.0,-1.1545240595936774,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.2715562880039215,0.07048505544662476,0.0,1,0.0,0.0,0.0,-0.13615895807743073,-0.0,-1.0,0.0,-1.0408476874232293,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5499508380889893,1.0,0.0,1,0.0,0.0,0.0,-0.27839455008506775,-0.0,-1.0,0.0,-1.0835183650255202,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.9541250467300415,0.0,0.0,1,0.0,0.0,0.0,-0.40417420864105225,-0.0,-1.0,0.0,-1.1212522625923156,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.9103967547416687,0.6869654059410095,1,0.0,0.0,0.0,-1.9541250467300415,-0.0,-1.0,0.0,-1.5862375140190124,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.7492144107818604,0.3297972083091736,1,0.0,0.0,0.0,-2.0,-0.0,-1.0,0.0,-1.6,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.8293988704681396,0.30813926458358765,1.0,1,0.0,0.0,0.0,-1.8293988704681396,-0.0,-1.0,0.0,-1.548819661140442,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.8876092433929443,1,0.0,0.0,0.0,-0.17060112953186035,-0.0,-1.0,0.0,-1.0511803388595582,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.4188690781593323,0.3203769624233246,1,0.0,0.0,0.0,-2.0,-0.0,-1.0,0.0,-1.6,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.9773975014686584,0.0,1.0,1,0.0,0.0,0.0,-1.9773975014686584,-0.0,-1.0,0.0,-1.5932192504405975,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.157516747713089,0.6509958505630493,0.3021150827407837,1,0.0,0.0,0.0,-0.8198807537555695,-0.0,-1.0,0.0,-1.2459642261266708,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.7483795285224915,1,0.0,0.0,0.0,-1.157516747713089,-0.0,-1.0,0.0,-1.3472550243139267,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7504070401191711,0.8001902103424072,0.24838028848171234,1,0.0,0.0,0.0,-1.7504070401191711,-0.0,-1.0,0.0,-1.5251221120357514,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.48730120062828064,1.0,0.23578131198883057,1,0.0,0.0,0.0,-1.2377082407474518,-0.0,-1.0,0.0,-1.3713124722242356,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,-1.4873012006282806,-0.0,-1.0,0.0,-1.4461903601884842,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.6067843437194824,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.9824577569961548,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.11407935619354248,0.5483757853507996,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.3154473304748535,1.0,0.999419629573822,1,0.0,0.0,0.0,-1.3154473304748535,-0.0,-1.0,0.0,-1.394634199142456,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.5919772386550903,1.0,1,0.0,0.0,0.0,-1.3154473304748535,-0.0,-1.0,0.0,-1.394634199142456,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.6164184212684631,0.0,1.0,1,0.0,0.0,0.0,-0.38358157873153687,-0.0,-1.0,0.0,-1.115074473619461,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.17278876900672913,1,0.0,0.0,0.0,-0.38358157873153687,-0.0,-1.0,0.0,-1.115074473619461,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.6355386972427368,1,0.0,0.0,0.0,-2.0,-0.0,-1.0,0.0,-1.6,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.37520337104797363,1.0,1.0,1,0.0,0.0,0.0,-1.3752033710479736,-0.0,-1.0,0.0,-1.412561011314392,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.8738762736320496,0.062032341957092285,1,0.0,0.0,0.0,-1.3752033710479736,-0.0,-1.0,0.0,-1.412561011314392,
33,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.18706031143665314,0.1542755514383316,1.0,1,0.0,0.0,0.0,-0.8129396885633469,-0.0,-1.0,0.0,-1.243881906569004,
34,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5621322989463806,0.4420297145843506,1.0,1,0.0,0.0,0.0,-0.7491926103830338,-0.0,-1.0,0.0,-1.2247577831149101,
35,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.3810803294181824,0.0,1,0.0,0.0,0.0,-1.5621322989463806,-0.0,-1.0,0.0,-1.4686396896839142,
36,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.7774574160575867,1,0.0,0.0,0.0,-2.0,-0.0,-1.0,0.0,-1.6,
37,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.7987004518508911,1,0.0,0.0,0.0,-2.0,-0.0,-1.0,0.0,-1.6,
38,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.2806575298309326,0.0,0.2700466215610504,1,0.0,0.0,0.0,-1.2806575298309326,-0.0,-1.0,0.0,-1.3841972589492797,
39,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.710085928440094,1.0,1.0,1,0.0,0.0,0.0,-0.9907434582710266,-0.0,-1.0,0.0,-1.297223037481308,
40,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.25537800788879395,0.755544126033783,0.0,1,0.0,0.0,0.0,-0.45470792055130005,-0.0,-1.0,0.0,-1.13641237616539,
41,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.21059666574001312,0.5307738780975342,1.0,1,0.0,0.0,0.0,-0.46597467362880707,-0.0,-1.0,0.0,-1.139792402088642,
42,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0372079461812973,0.06183946132659912,1,0.0,0.0,0.0,-1.2105966657400131,-0.0,-1.0,0.0,-1.3631789997220038,
43,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
44,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.3658228814601898,0.8251975178718567,1.0,1,0.0,0.0,0.0,-0.6341771185398102,-0.0,-1.0,0.0,-1.190253135561943,
45,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.262584924697876,0.0,0.39478030800819397,1,0.0,0.0,0.0,-0.10323795676231384,-0.0,-1.0,0.0,-1.030971387028694,
46,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.38171786069869995,1,0.0,0.0,0.0,-0.737415075302124,-0.0,-1.0,0.0,-1.2212245225906373,
47,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.21726524829864502,1.0,0.0,1,0.0,0.0,0.0,-1.217265248298645,-0.0,-1.0,0.0,-1.3651795744895936,
48,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,1.0,1,0.0,0.0,0.0,-1.217265248298645,-0.0,-1.0,0.0,-1.3651795744895936,
49,-0.0638679,0.00467125,-3.06924e-05,0.333334,6351.65,0.0,0.0,-1.0,0.14947912096977234,0.0,1,-0.06386691984035066,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0638669198403508,
50,-0.0606478,-0.0061938,-0.00035971,0.333334,6351.65,-0.000488281,0.0,-1.0,0.7895318269729614,0.0,1,-0.060636888266517905,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0606368882665178,
51,-0.0195967,-0.0299267,-0.000375923,0.333334,6351.65,-0.000976563,0.0,-0.1967972368001938,1.0,0.19750598073005676,1,-0.0195930151902755,0.0,0.0,-0.8032027631998062,-0.0,-1.0,0.0,-1.2605538441502173,
52,0.498956,-0.0287146,-0.000368293,0.333334,6351.65,0.0,0.0,-0.5523310899734497,0.0,0.01236763596534729,1,0.49886408516189396,0.0,0.0,-0.3555338531732559,-0.0,-1.0,0.0,-0.6077960707900828,
53,0.629469,-0.0369127,-9.84033e-05,0.333334,6351.65,0.00341797,0.0,-1.0,1.0,0.0,1,0.629438026038986,0.0,0.0,-0.4476689100265503,-0.0,-1.0,0.0,-0.5048626469689791,
54,1.36935,-0.150222,0.000355069,0.333253,6351.66,0.00830078,0.0,-1.0,1.0,0.0,1,1.3691068068178218,0.0,0.0,-0.0,-0.0,-1.0,0.0,0.3691068068178218,
55,2.19659,-0.265081,0.0014928,0.33307,6351.67,0.0185547,0.0,1.0,1.0,0.18457746505737305,1,2.1949480183358787,0.0,0.0,-2.0,-0.0,-1.0,0.0,0.5949480183358786,
56,2.43199,-0.249828,0.00253755,0.332826,6351.68,0.0322266,0.0,0.48892074823379517,0.8870344161987305,0.6913985013961792,1,2.42889652521708,0.0,0.0,-0.5110792517662048,-0.0,-1.0,0.0,1.2755727496872185,
57,2.02184,-0.118186,0.00315553,0.332653,6351.7,0.0449219,0.0,-0.11287271231412888,0.22058525681495667,0.0,1,2.0186399508106754,0.0,0.0,-0.601793460547924,-0.0,-1.0,0.0,0.8381019126462981,
58,2.08306,-0.036906,0.00337965,0.332592,6351.71,0.0561523,0.0,-0.7869289517402649,0.0,1.0,1,2.0795281034565596,0.0,0.0,-0.674056239426136,-0.0,-1.0,0.0,0.8773112316287188,
59,0.912668,-0.0162825,0.00348455,0.332592,6351.72,0.0654297,0.0,1.0,1.0,0.21807509660720825,1,0.9110723437358922,0.0,0.0,-1.786928951740265,-0.0,-1.0,0.0,-0.6250063417861873,
60,0.965592,0.0122893,0.00359089,0.332592,6351.72,0.0703125,0.0,1.0,0.0,0.0,1,0.9638521109953669,0.0,0.0,-0.0,-0.0,-1.0,0.0,-0.03614788900463306,
61,0.964219,0.0331144,0.00342733,0.332592,6351.73,0.0756836,0.0,0.11843812465667725,1.0,0.0,1,0.9625609917447374,0.0,0.0,-0.8815618753433228,-0.0,-1.0,0.0,-0.3019075708582595,
62,1.64531,0.0132474,0.00340254,0.332592,6351.73,0.0830078,0.0,1.0,1.0,0.0,1,1.642501364760506,0.0,0.0,-0.8815618753433228,-0.0,-1.0,0.0,0.37803280215750923,
63,2.56177,0.139002,0.00291998,0.332643,6351.75,0.0952148,0.0,-1.0,0.0,0.0,1,2.5580189255521426,0.0,0.0,-2.0,-0.0,-1.0,0.0,0.9580189255521425,
64,2.77035,0.0853908,0.00236494,0.332745,6351.76,0.109863,0.0,-1.0,0.0,0.0,1,2.7670664000903895,0.0,0.0,-0.0,-0.0,-1.0,0.0,1.7670664000903895,
65,2.68922,-0.0568179,0.00249225,0.332755,6351.78,0.125488,0.0,0.5789811611175537,0.45603930950164795,0.0,1,2.6858605474113233,0.0,0.0,-1.5789811611175537,-0.0,-1.0,0.0,1.2121661990760573,
66,3.05785,0.0233495,0.002549,0.332704,6351.79,0.141602,0.0,-0.4738774597644806,0.0,0.0,1,3.0539428403618643,0.0,0.0,-1.0528586208820343,-0.0,-1.0,0.0,1.7380852540972538,
67,3.22133,-0.0814097,0.00266296,0.332683,6351.81,0.15918,0.0,1.0,0.9041407108306885,0.0,1,3.217029446808797,0.0,0.0,-1.4738774597644806,-0.0,-1.0,0.0,1.7748662088794531,
68,3.84566,0.00385118,0.00268108,0.332612,6351.83,0.178223,0.0,1.0,0.9845216274261475,0.8213738799095154,1,3.84049092346073,0.0,0.0,-0.0,-0.0,-1.0,0.0,2.84049092346073,
69,3.40919,0.0213014,0.0025099,0.332612,6351.85,0.19873,0.0,-0.274454802274704,1.0,0.0,1,3.40490090324386,0.0,0.0,-1.274454802274704,-0.0,-1.0,0.0,2.022564462561449,
70,3.99865,0.0991402,0.00203306,0.332683,6351.87,0.219238,0.0,-0.30237090587615967,1.0,0.0,1,3.9945769912425777,0.0,0.0,-0.02791610360145569,-0.0,-1.0,0.0,2.986202160162141,
71,4.75058,-0.108055,0.00217945,0.332673,6351.9,0.243652,0.0,-1.0,0.2196691632270813,0.0,1,4.745391895679318,0.0,0.0,-0.6976290941238403,-0.0,-1.0,0.0,3.5361031674421657,
