step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_recovery,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.3711968958377838,0.025875329971313477,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.0,-1.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.3736740052700043,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.002477109432220459,-0.0,0.016671950000000102,-1.0,0.0,-0.9931485635921898,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.936577558517456,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5629035532474518,-0.0,0.016671950000000102,-1.0,0.0,-1.1612764967367593,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.49128520488739014,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.4278627634048462,-0.0,0.016671950000000102,-1.0,0.0,-1.4207642597839776,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.4912852048873901,-0.0,0.016671950000000102,-1.0,0.0,-1.4397909922287409,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.011896908283233643,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.0118969082832336,-0.0,0.016671950000000102,-1.0,0.0,-1.2959745032474936,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.061952054500579834,0.8517199754714966,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.05005514621734619,-0.0,0.016671950000000102,-1.0,0.0,-1.0074219746277275,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.37760183215141296,1.0,0.7286583781242371,1,-0.009092603003111566,1.522224058775e-05,-0.4395538866519928,-0.0,0.016671950000000102,-1.0,0.0,-1.1242715967581216,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.12420672178268433,0.0,0.18645846843719482,1,-0.009092603003111566,1.522224058775e-05,-0.25339511036872864,-0.0,0.016671950000000102,-1.0,0.0,-1.0684239638731423,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8757932782173157,-0.0,0.016671950000000102,-1.0,0.0,-1.2551434142277182,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.465634286403656,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.465634286403656,-0.0,0.016671950000000102,-1.0,0.0,-1.4320957166836203,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.20209753513336182,0.3733353018760681,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.2635367512702942,-0.0,0.016671950000000102,-1.0,0.0,-1.071466456143612,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5977031588554382,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.3956056237220764,-0.0,0.016671950000000102,-1.0,0.0,-1.1110871178791466,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.6107849478721619,1.0,0.13591845333576202,1,-0.009092603003111566,1.522224058775e-05,-1.2084881067276,-0.0,0.016671950000000102,-1.0,0.0,-1.3549518627808037,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.10203152894973755,0.7089504599571228,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5087534189224243,-0.0,0.016671950000000102,-1.0,0.0,-1.145031456439251,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8979684710502625,-0.0,0.016671950000000102,-1.0,0.0,-1.2617959720776024,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8747132420539856,0.6485176086425781,0.7749627828598022,1,-0.009092603003111566,1.522224058775e-05,-0.1252867579460144,-0.0,0.016671950000000102,-1.0,0.0,-1.029991458146328,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.249272882938385,0.23474031686782837,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6254403591156006,-0.0,0.016671950000000102,-1.0,0.0,-1.180037538497204,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.02659130096435547,0.01937001943588257,0.4994248151779175,1,-0.009092603003111566,1.522224058775e-05,-0.2758641839027405,-0.0,0.016671950000000102,-1.0,0.0,-1.075164685933346,
20,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5837095975875854,0.07974463701248169,0.7937102317810059,1,-0.009092603003111566,1.522224058775e-05,-0.6103008985519409,-0.0,0.016671950000000102,-1.0,0.0,-1.175495700328106,
21,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.7194823026657104,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.41629040241241455,-0.0,0.016671950000000102,-1.0,0.0,-1.1172925514862482,
22,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5149468183517456,1.0,0.4506371021270752,1,-0.009092603003111566,1.522224058775e-05,-1.5149468183517456,-0.0,0.016671950000000102,-1.0,0.0,-1.4468894762680473,
23,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.5149468183517456,-0.0,0.016671950000000102,-1.0,0.0,-1.4468894762680473,
24,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5913318991661072,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4086681008338928,-0.0,0.016671950000000102,-1.0,0.0,-1.1150058610126916,
25,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.47474974393844604,0.27118968963623047,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.11658215522766113,-0.0,0.016671950000000102,-1.0,0.0,-1.0273800773308222,
26,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5689703822135925,0.7480475902557373,0.8408806324005127,1,-0.009092603003111566,1.522224058775e-05,-0.09422063827514648,-0.0,0.016671950000000102,-1.0,0.0,-1.0206716222450676,
27,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.4760250449180603,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.43102961778640747,-0.0,0.016671950000000102,-1.0,0.0,-1.121714316098446,
28,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.7512782216072083,1.0,0.8581310510635376,1,-0.009092603003111566,1.522224058775e-05,-0.24872177839279175,-0.0,0.016671950000000102,-1.0,0.0,-1.0670219642803613,
29,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.46263158321380615,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.2139098048210144,-0.0,0.016671950000000102,-1.0,0.0,-1.356578372208828,
30,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.3747127056121826,1.0,0.21383124589920044,1,-0.009092603003111566,1.522224058775e-05,-0.08791887760162354,-0.0,0.016671950000000102,-1.0,0.0,-1.0187810940430109,
