step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_recovery,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.35045164823532104,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.0,-1.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.350451648235321,-0.0,0.016671950000000102,-1.0,0.0,-1.3975409252331201,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.35371625423431396,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.353716254234314,-0.0,0.016671950000000102,-1.0,0.0,-1.3985203070328178,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5167506337165833,0.13376283645629883,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8704668879508972,-0.0,0.016671950000000102,-1.0,0.0,-1.2535454971477928,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.06481063365936279,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.48324936628341675,-0.0,0.016671950000000102,-1.0,0.0,-1.1373802406475488,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.4598858952522278,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.885236382484436,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.11476361751556396,-0.0,0.016671950000000102,-1.0,0.0,-1.026834516017193,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5842489004135132,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.30098748207092285,-0.0,0.016671950000000102,-1.0,0.0,-1.0827016753838006,
