step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_recovery,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5288820862770081,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.0,-1.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.47111791372299194,-0.0,0.016671950000000102,-1.0,0.0,-1.1337408048794213,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.701327919960022,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.298672080039978,-0.0,0.016671950000000102,-1.0,0.0,-1.082007054774517,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.298672080039978,-0.0,0.016671950000000102,-1.0,0.0,-1.082007054774517,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5298251509666443,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4701748490333557,-0.0,0.016671950000000102,-1.0,0.0,-1.1334578854725303,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.4253346621990204,1.0,0.25281500816345215,1,-0.009092603003111566,1.522224058775e-05,-0.9551598131656647,-0.0,0.016671950000000102,-1.0,0.0,-1.278953374712223,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.3469444215297699,0.36334407329559326,0.21774756908416748,1,-0.009092603003111566,1.522224058775e-05,-0.07839024066925049,-0.0,0.016671950000000102,-1.0,0.0,-1.0159225029632988,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.6001783609390259,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.9471227824687958,-0.0,0.016671950000000102,-1.0,0.0,-1.2765422655031624,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.9170629382133484,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.3168845772743225,-0.0,0.016671950000000102,-1.0,0.0,-1.0874708039448204,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.28795069456100464,1,-0.009092603003111566,1.522224058775e-05,-1.9170629382133484,-0.0,0.016671950000000102,-1.0,0.0,-1.5675243122265283,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.0377543568611145,1.0,0.6494344472885132,1,-0.009092603003111566,1.522224058775e-05,-1.0377543568611145,-0.0,0.016671950000000102,-1.0,0.0,-1.3037317378208582,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.0377543568611145,-0.0,0.016671950000000102,-1.0,0.0,-1.3037317378208582,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.757906436920166,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.757906436920166,-0.0,0.016671950000000102,-1.0,0.0,-1.5197773618385735,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7417497634887695,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.4996562004089355,-0.0,0.016671950000000102,-1.0,0.0,-1.4423022908852043,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.30746474862098694,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4342850148677826,-0.0,0.016671950000000102,-1.0,0.0,-1.1226909352228585,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.3973003923892975,1.0,0.31352487206459045,1,-0.009092603003111566,1.522224058775e-05,-0.7047651410102844,-0.0,0.016671950000000102,-1.0,0.0,-1.203834973065609,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.10156485438346863,0.834819495677948,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4988652467727661,-0.0,0.016671950000000102,-1.0,0.0,-1.1420650047943535,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.28621914982795715,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.3877840042114258,-0.0,0.016671950000000102,-1.0,0.0,-1.1087406320259514,
20,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8603839874267578,0.6457666754722595,0.5099263787269592,1,-0.009092603003111566,1.522224058775e-05,-0.5741648375988007,-0.0,0.016671950000000102,-1.0,0.0,-1.1646548820421638,
21,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.1396160125732422,-0.0,0.016671950000000102,-1.0,0.0,-1.0342902345344964,
22,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.2156570851802826,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.2156570851802826,-0.0,0.016671950000000102,-1.0,0.0,-1.3571025563166086,
23,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8410439491271973,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.0567010343074799,-0.0,0.016671950000000102,-1.0,0.0,-1.3094157410547678,
24,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.3929213583469391,1.0,0.9359209537506104,1,-0.009092603003111566,1.522224058775e-05,-0.4481225907802582,-0.0,0.016671950000000102,-1.0,0.0,-1.1268422079966012,
25,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.30161863565444946,0.02498915046453476,1,-0.009092603003111566,1.522224058775e-05,-0.6070786416530609,-0.0,0.016671950000000102,-1.0,0.0,-1.174529023258442,
26,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.44468703866004944,0.0,0.7363868951797485,1,-0.009092603003111566,1.522224058775e-05,-0.5553129613399506,-0.0,0.016671950000000102,-1.0,0.0,-1.158999319164509,
27,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8353993892669678,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.39071235060691833,-0.0,0.016671950000000102,-1.0,0.0,-1.1096191359445993,
28,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.008063018321990967,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8434624075889587,-0.0,0.016671950000000102,-1.0,0.0,-1.2454441530392113,
29,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.1987481415271759,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.19068512320518494,-0.0,0.016671950000000102,-1.0,0.0,-1.0496109677240792,
30,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.7274155020713806,0.32640302181243896,0.2611522078514099,1,-0.009092603003111566,1.522224058775e-05,-0.9261636435985565,-0.0,0.016671950000000102,-1.0,0.0,-1.2702545238420906,
31,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.7372733950614929,0.6625505089759827,0.23571659624576569,1,-0.009092603003111566,1.522224058775e-05,-0.009857892990112305,-0.0,0.016671950000000102,-1.0,0.0,-0.9953627986595575,
32,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.3217080235481262,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.737273395061493,-0.0,0.016671950000000102,-1.0,0.0,-1.5135874492809716,
33,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.1485908031463623,1.0,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,0.016671950000000102,-1.0,0.0,-1.5924054307625237,
34,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.580687403678894,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.580687403678894,-0.0,0.016671950000000102,-1.0,0.0,-1.4666116518661918,
35,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.2663801908493042,0.6624975800514221,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8470675945281982,-0.0,0.016671950000000102,-1.0,0.0,-1.2465257091209831,
36,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.845584511756897,1,-0.009092603003111566,1.522224058775e-05,-0.7336198091506958,-0.0,0.016671950000000102,-1.0,0.0,-1.2124913735077325,
37,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.2321009635925293,0.28271687030792236,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.7678990364074707,-0.0,0.016671950000000102,-1.0,0.0,-1.222775141684765,
38,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.1658732295036316,1.0,0.046020179986953735,1,-0.009092603003111566,1.522224058775e-05,-0.3979741930961609,-0.0,0.016671950000000102,-1.0,0.0,-1.111797688691372,
