step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_recovery,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.3657463490962982,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.0,-1.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.7137801051139832,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6342536509037018,-0.0,0.016671950000000102,-1.0,0.0,-1.1826815260336343,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.027720630168914795,0.6027601957321167,0.6352388262748718,1,-0.009092603003111566,1.522224058775e-05,-0.9722793698310852,-0.0,0.016671950000000102,-1.0,0.0,-1.2840892417118492,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.6859397292137146,0.5971623063087463,1,-0.009092603003111566,1.522224058775e-05,-1.0277206301689148,-0.0,0.016671950000000102,-1.0,0.0,-1.3007216198131981,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.20252281427383423,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.2025228142738342,-0.0,0.016671950000000102,-1.0,0.0,-1.353162275044674,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.7408100366592407,0.9987303018569946,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5382872223854065,-0.0,0.016671950000000102,-1.0,0.0,-1.1538915974781456,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.2591899633407593,-0.0,0.016671950000000102,-1.0,0.0,-1.0701624197647515,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.8874602913856506,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.8874602913856506,-0.0,0.016671950000000102,-1.0,0.0,-1.558643518178219,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.7322612404823303,0.0,0.20892024040222168,1,-0.009092603003111566,1.522224058775e-05,-1.619721531867981,-0.0,0.016671950000000102,-1.0,0.0,-1.4783218903229178,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.4096561372280121,0.17142541706562042,1,-0.009092603003111566,1.522224058775e-05,-0.2677387595176697,-0.0,0.016671950000000102,-1.0,0.0,-1.0727270586178246,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.06225377321243286,0.16682952642440796,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.4969257116317749,0.19740509986877441,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.496925711631775,-0.0,0.016671950000000102,-1.0,0.0,-1.4414831442520561,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0007083714008331299,1,-0.009092603003111566,1.522224058775e-05,-1.496925711631775,-0.0,0.016671950000000102,-1.0,0.0,-1.4414831442520561,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.9697667360305786,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.7770599722862244,0.5497385263442993,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.22294002771377563,-0.0,0.016671950000000102,-1.0,0.0,-1.0592874390766565,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.7770599722862244,-0.0,0.016671950000000102,-1.0,0.0,-1.5255234224483911,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.4763486981391907,0.0,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,0.016671950000000102,-1.0,0.0,-1.5924054307625237,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.20902150869369507,0.5515224933624268,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.209021508693695,-0.0,0.016671950000000102,-1.0,0.0,-1.3551118833706322,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.4369387626647949,1,-0.009092603003111566,1.522224058775e-05,-0.7909784913063049,-0.0,0.016671950000000102,-1.0,0.0,-1.2296989781544152,
20,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.6527289152145386,0.0,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,0.016671950000000102,-1.0,0.0,-1.5924054307625237,
21,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.7353300452232361,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.2646699547767639,-0.0,0.016671950000000102,-1.0,0.0,-1.0718064171955528,
22,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.5901080965995789,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.2646699547767639,-0.0,0.016671950000000102,-1.0,0.0,-1.0718064171955528,
23,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.012581050395965576,0.7514663338661194,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.0125810503959656,-0.0,0.016671950000000102,-1.0,0.0,-1.2961797458813133,
24,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.4763146638870239,0.8723636865615845,0.948874294757843,1,-0.009092603003111566,1.522224058775e-05,-0.46373361349105835,-0.0,0.016671950000000102,-1.0,0.0,-1.1315255148098413,
25,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.7286925315856934,0.9857816696166992,1,-0.009092603003111566,1.522224058775e-05,-1.476314663887024,-0.0,0.016671950000000102,-1.0,0.0,-1.4352998299286308,
26,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
27,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.011511266231536865,0.6013525128364563,0.2257768213748932,1,-0.009092603003111566,1.522224058775e-05,-1.0115112662315369,-0.0,0.016671950000000102,-1.0,0.0,-1.2958588106319846,
28,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.8001272678375244,1,-0.009092603003111566,1.522224058775e-05,-1.0115112662315369,-0.0,0.016671950000000102,-1.0,0.0,-1.2958588106319846,
29,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.029169082641601562,0.8094671964645386,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.9708309173583984,-0.0,0.016671950000000102,-1.0,0.0,-1.2836547059700432,
30,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.9708309173583984,-0.0,0.016671950000000102,-1.0,0.0,-1.2836547059700432,
31,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.04858231544494629,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.9514176845550537,-0.0,0.016671950000000102,-1.0,0.0,-1.2778307361290397,
32,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5237509608268738,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5723332762718201,-0.0,0.016671950000000102,-1.0,0.0,-1.1641054136440698,
33,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.327426016330719,0.09894412755966187,1,-0.009092603003111566,1.522224058775e-05,-0.4762490391731262,-0.0,0.016671950000000102,-1.0,0.0,-1.1352801425144616,
34,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.13442397117614746,0.2032404989004135,0.3466506898403168,1,-0.009092603003111566,1.522224058775e-05,-1.1344239711761475,-0.0,0.016671950000000102,-1.0,0.0,-1.332732622115368,
35,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.9279667139053345,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.793542742729187,-0.0,0.016671950000000102,-1.0,0.0,-1.2304682535812799,
36,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.07203328609466553,-0.0,0.016671950000000102,-1.0,0.0,-1.0140154165909234,
