step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.38437604904174805,1.0,0.5512551069259644,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.7356722950935364,1.0,1,0.0,0.0,0.0,-0.615623950958252,-0.0,-1.0,0.0,-1.1846871852874756,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-2.0,-0.0,-1.0,0.0,-1.6,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5027820467948914,0.45692554116249084,0.3372558057308197,1,0.0,0.0,0.0,-1.5027820467948914,-0.0,-1.0,0.0,-1.4508346140384674,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.08214516937732697,1.0,0.0,1,0.0,0.0,0.0,-0.4206368774175644,-0.0,-1.0,0.0,-1.1261910632252694,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5602236986160278,0.0,0.5064600706100464,1,0.0,0.0,0.0,-0.6423688679933548,-0.0,-1.0,0.0,-1.1927106603980064,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.05680142343044281,1.0,0.25602447986602783,1,0.0,0.0,0.0,-0.503422275185585,-0.0,-1.0,0.0,-1.1510266825556754,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.49310582876205444,0.0,0.0,1,0.0,0.0,0.0,-0.43630440533161163,-0.0,-1.0,0.0,-1.1308913215994836,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.1665627807378769,0.0,0.6294736266136169,1,0.0,0.0,0.0,-0.32654304802417755,-0.0,-1.0,0.0,-1.0979629144072534,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.8982312679290771,0.0,0.0,1,0.0,0.0,0.0,-0.7316684871912003,-0.0,-1.0,0.0,-1.21950054615736,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.21906904876232147,0.0,0.0,1,0.0,0.0,0.0,-0.6791622191667557,-0.0,-1.0,0.0,-1.2037486657500267,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.82965087890625,0.0,0.0,1,0.0,0.0,0.0,-0.6105818301439285,-0.0,-1.0,0.0,-1.1831745490431786,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.39457929134368896,0.0,0.6049061417579651,1,0.0,0.0,0.0,-0.43507158756256104,-0.0,-1.0,0.0,-1.1305214762687683,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.9523377418518066,0.9639589786529541,0.0,1,0.0,0.0,0.0,-1.3469170331954956,-0.0,-1.0,0.0,-1.4040751099586486,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.934493362903595,0.0,0.8660181760787964,1,0.0,0.0,0.0,-0.01784437894821167,-0.0,-1.0,0.0,-1.0053533136844635,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7875860929489136,0.0,0.0584835484623909,1,0.0,0.0,0.0,-1.7220794558525085,-0.0,-1.0,0.0,-1.5166238367557525,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.6676185727119446,0.0,0.0,1,0.0,0.0,0.0,-0.119967520236969,-0.0,-1.0,0.0,-1.0359902560710907,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.8577719926834106,0.0,1.0,1,0.0,0.0,0.0,-0.19015341997146606,-0.0,-1.0,0.0,-1.0570460259914398,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.0573434978723526,0.0,0.0,1,0.0,0.0,0.0,-0.9151154905557632,-0.0,-1.0,0.0,-1.274534647166729,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.47939690947532654,1.0,0.0,1,0.0,0.0,0.0,-0.5367404073476791,-0.0,-1.0,0.0,-1.1610221222043038,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.02396230213344097,0.7905847430229187,0.3813134431838989,1,0.0,0.0,0.0,-0.5033592116087675,-0.0,-1.0,0.0,-1.1510077634826303,
