step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.23802758753299713,0.5233631730079651,0.7619219422340393,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.25359204411506653,0.06761735677719116,1,-0.009092603003111566,0.0,-1.2380275875329971,-0.0,-1.0,0.0,-1.3805008792630107,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.20573601126670837,0.0,0.0,1,-0.009092603003111566,0.0,-0.7942639887332916,-0.0,-1.0,0.0,-1.247371799623099,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,0.0,-1.2057360112667084,-0.0,-1.0,0.0,-1.370813406383124,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.14905735850334167,1,-0.009092603003111566,0.0,-2.0,-0.0,-1.0,0.0,-1.6090926030031114,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.0,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5965699553489685,0.0,0.0,1,-0.009092603003111566,0.0,-1.5965699553489685,-0.0,-1.0,0.0,-1.488063589607802,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.1219610646367073,0.16484606266021729,0.0,1,-0.009092603003111566,0.0,-0.4746088907122612,-0.0,-1.0,0.0,-1.1514752702167899,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.38455599546432495,1,-0.009092603003111566,0.0,-0.8780389353632927,-0.0,-1.0,0.0,-1.2725042836120992,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.5483115315437317,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5538699626922607,0.011961400508880615,0.23834466934204102,1,-0.009092603003111566,0.0,-1.5538699626922607,-0.0,-1.0,0.0,-1.4752535918107896,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5986432433128357,0.45834624767303467,0.0,1,-0.009092603003111566,0.0,-1.1525132060050964,-0.0,-1.0,0.0,-1.3548465648046404,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.11819791048765182,0.0,0.0,1,-0.009092603003111566,0.0,-0.48044533282518387,-0.0,-1.0,0.0,-1.1532262028506668,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.3392293453216553,0.22405987977981567,0.0,1,-0.009092603003111566,0.0,-0.22103143483400345,-0.0,-1.0,0.0,-1.0754020334533125,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,0.0,-1.3392293453216553,-0.0,-1.0,0.0,-1.4108614065996081,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.44285279512405396,1.0,0.15752175450325012,1,-0.009092603003111566,0.0,-0.557147204875946,-0.0,-1.0,0.0,-1.1762367644658953,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.06710956990718842,0.7649679780006409,0.7541811466217041,1,-0.009092603003111566,0.0,-0.5099623650312424,-0.0,-1.0,0.0,-1.1620813125124843,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.2425171434879303,0.5816584825515747,0.0,1,-0.009092603003111566,0.0,-0.3096267133951187,-0.0,-1.0,0.0,-1.1019806170216473,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.10751734673976898,0.030891358852386475,0.0,1,-0.009092603003111566,0.0,-0.13499979674816132,-0.0,-1.0,0.0,-1.04959254202756,
20,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.1829807460308075,1,-0.009092603003111566,0.0,-0.892482653260231,-0.0,-1.0,0.0,-1.2768373989811808,
21,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.34350961446762085,0.36318540573120117,1,-0.009092603003111566,0.0,-2.0,-0.0,-1.0,0.0,-1.6090926030031114,
22,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.6903648972511292,1.0,0.05198407173156738,1,-0.009092603003111566,0.0,-0.30963510274887085,-0.0,-1.0,0.0,-1.1019831338277728,
23,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5394792556762695,0.8893945813179016,0.48261526226997375,1,-0.009092603003111566,0.0,-1.2298441529273987,-0.0,-1.0,0.0,-1.3780458488813312,
24,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.03262066841125488,1,-0.009092603003111566,0.0,-0.46052074432373047,-0.0,-1.0,0.0,-1.1472488263002307,
25,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.0,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
26,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.3801259398460388,0.0,0.0,1,-0.009092603003111566,0.0,-1.3801259398460388,-0.0,-1.0,0.0,-1.4231303849569232,
27,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.346110999584198,0.11020061373710632,0.20273298025131226,1,-0.009092603003111566,0.0,-0.7262369394302368,-0.0,-1.0,0.0,-1.2269636848321825,
28,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.0,1,-0.009092603003111566,0.0,-0.653889000415802,-0.0,-1.0,0.0,-1.2052593031278522,
29,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.25118008255958557,0.8696681261062622,0.0,1,-0.009092603003111566,0.0,-0.7488199174404144,-0.0,-1.0,0.0,-1.233738578235236,
30,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.3249625861644745,1.0,0.0,1,-0.009092603003111566,0.0,-0.5761426687240601,-0.0,-1.0,0.0,-1.1819354036203296,
