step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.010155081748962402,0.70166015625,1.0,1,0.0,0.0,0.0,-0.9898449182510376,-0.0,-1.0,0.0,-1.2969534754753114,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7518466114997864,0.0,0.0,1,0.0,0.0,0.0,-0.741691529750824,-0.0,-1.0,0.0,-1.2225074589252471,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.02272149920463562,0.15660062432289124,0.24693691730499268,1,0.0,0.0,0.0,-0.774568110704422,-0.0,-1.0,0.0,-1.2323704332113266,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.9772785007953644,-0.0,-1.0,0.0,-1.2931835502386093,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.04411819577217102,1.0,0.0,1,0.0,0.0,0.0,-0.955881804227829,-0.0,-1.0,0.0,-1.2867645412683486,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.48957693576812744,1,0.0,0.0,0.0,-0.955881804227829,-0.0,-1.0,0.0,-1.2867645412683486,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.708257794380188,0.0,1,0.0,0.0,0.0,-2.0,-0.0,-1.0,0.0,-1.6,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.9603546857833862,0.36796319484710693,1.0,1,0.0,0.0,0.0,-1.9603546857833862,-0.0,-1.0,0.0,-1.5881064057350158,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-1.9603546857833862,-0.0,-1.0,0.0,-1.5881064057350158,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.17466691136360168,0.8996188044548035,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.8014085292816162,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8156607151031494,0.0,0.0,1,0.0,0.0,0.0,-1.8156607151031494,-0.0,-1.0,0.0,-1.544698214530945,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-1.8156607151031494,-0.0,-1.0,0.0,-1.544698214530945,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7530645132064819,0.0,0.6156415343284607,1,0.0,0.0,0.0,-1.753064513206482,-0.0,-1.0,0.0,-1.5259193539619447,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.6405743360519409,1.0,1.0,1,0.0,0.0,0.0,-1.3936388492584229,-0.0,-1.0,0.0,-1.4180916547775269,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.2803150713443756,1.0,0.8653454780578613,1,0.0,0.0,0.0,-0.9208894073963165,-0.0,-1.0,0.0,-1.2762668222188949,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7176322937011719,1.0,1.0,1,0.0,0.0,0.0,-0.43731722235679626,-0.0,-1.0,0.0,-1.1311951667070388,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7905234098434448,0.0,0.2994574308395386,1,0.0,0.0,0.0,-1.5081557035446167,-0.0,-1.0,0.0,-1.452446711063385,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.454088419675827,0.0,0.0,1,0.0,0.0,0.0,-1.2446118295192719,-0.0,-1.0,0.0,-1.3733835488557815,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.6910092830657959,1,0.0,0.0,0.0,-1.454088419675827,-0.0,-1.0,0.0,-1.436226525902748,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.7896588444709778,1,0.0,0.0,0.0,-2.0,-0.0,-1.0,0.0,-1.6,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-2.0,-0.0,-1.0,0.0,-1.6,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6641446352005005,0.0,0.0,1,0.0,0.0,0.0,-1.6641446352005005,-0.0,-1.0,0.0,-1.49924339056015,
