step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.04266555607318878,0.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.5620013475418091,1,0.0,0.0,0.0,-1.0426655560731888,-0.0,-1.0,0.0,-1.3127996668219566,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.4286700189113617,0.0,0.7126227617263794,1,0.0,0.0,0.0,-1.4286700189113617,-0.0,-1.0,0.0,-1.4286010056734084,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.9480023980140686,0.10719470679759979,0.03291821479797363,1,0.0,0.0,0.0,-0.5193323791027069,-0.0,-1.0,0.0,-1.155799713730812,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8700004816055298,0.0,0.0,1,0.0,0.0,0.0,-1.8180028796195984,-0.0,-1.0,0.0,-1.5454008638858796,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.40300583839416504,0.0,0.0,1,0.0,0.0,0.0,-1.2730063199996948,-0.0,-1.0,0.0,-1.3819018959999085,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6620957255363464,0.5615254640579224,0.0,1,0.0,0.0,0.0,-1.0651015639305115,-0.0,-1.0,0.0,-1.3195304691791534,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.028420552611351013,0.0,0.0,1,0.0,0.0,0.0,-0.6905162781476974,-0.0,-1.0,0.0,-1.2071548834443093,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-0.971579447388649,-0.0,-1.0,0.0,-1.2914738342165948,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
