step,speedX,speedY,angle,trackPos,distFromStart,distRaced,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.2936304807662964,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.1684843897819519,0.0,0.371875137090683,1,0.0,0.0,0.0,-0.12514609098434448,-1.0,0.0,-1.0375438272953033,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-0.8315156102180481,-1.0,0.0,-1.2494546830654145,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.7450572848320007,0.7029752731323242,0.0,1,0.0,0.0,0.0,-0.25494271516799927,-1.0,0.0,-1.0764828145503997,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.025831401348114014,0.0,0.27737584710121155,1,0.0,0.0,0.0,-0.7192258834838867,-1.0,0.0,-1.215767765045166,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.022355258464813232,1.0,0.31951335072517395,1,0.0,0.0,0.0,-0.048186659812927246,-1.0,0.0,-1.014455997943878,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.013250425457954407,0.1951729655265808,0.7222734689712524,1,0.0,0.0,0.0,-0.03560568392276764,-1.0,0.0,-1.0106817051768302,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.6599987149238586,0.9702078104019165,1,0.0,0.0,0.0,-0.9867495745420456,-1.0,0.0,-1.2960248723626138,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.7701682448387146,0.0,0.6004071235656738,1,0.0,0.0,0.0,-1.7701682448387146,-1.0,0.0,-1.5310504734516144,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.2637195289134979,0.0,0.16507074236869812,1,0.0,0.0,0.0,-1.0338877737522125,-1.0,0.0,-1.3101663321256638,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.7169692516326904,0.0,0.026400506496429443,1,0.0,0.0,0.0,-0.4532497227191925,-1.0,0.0,-1.1359749168157578,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.4999612867832184,1.0,1.0,1,0.0,0.0,0.0,-1.2169305384159088,-1.0,0.0,-1.3650791615247726,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5744627714157104,0.9029141664505005,0.0,1,0.0,0.0,0.0,-0.07450148463249207,-1.0,0.0,-1.0223504453897476,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.04331400990486145,0.0,0.20552533864974976,1,0.0,0.0,0.0,-0.531148761510849,-1.0,0.0,-1.1593446284532547,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.38785719871520996,0.9380204677581787,1.0,1,0.0,0.0,0.0,-0.3445431888103485,-1.0,0.0,-1.1033629566431045,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.2782827913761139,1,0.0,0.0,0.0,-1.38785719871521,-1.0,0.0,-1.416357159614563,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6601430773735046,0.6744891405105591,1.0,1,0.0,0.0,0.0,-0.33985692262649536,-1.0,0.0,-1.1019570767879485,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8282379508018494,0.7594124674797058,0.5874080657958984,1,0.0,0.0,0.0,-0.16809487342834473,-1.0,0.0,-1.0504284620285034,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.5112301111221313,0.9847396612167358,0.0,1,0.0,0.0,0.0,-0.317007839679718,-1.0,0.0,-1.0951023519039154,
