step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.4103899598121643,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.1308971345424652,1.0,0.0,1,0.0,0.0,0.0,-0.5412870943546295,-1.0,0.0,-1.1623861283063888,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.07925759255886078,1.0,0.0,1,0.0,0.0,0.0,-0.210154727101326,-1.0,0.0,-1.0630464181303978,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.9207424074411392,-1.0,0.0,-1.2762227222323417,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.4972742795944214,1.0,0.0,1,0.0,0.0,0.0,-1.4972742795944214,-1.0,0.0,-1.4491822838783264,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.171022430062294,1.0,0.0,1,0.0,0.0,0.0,-0.6682967096567154,-1.0,0.0,-1.2004890128970147,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.828977569937706,-1.0,0.0,-1.2486932709813119,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.22100257873535156,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.10929085314273834,1.0,0.0,1,0.0,0.0,0.0,-0.8907091468572617,-1.0,0.0,-1.2672127440571785,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.39260536432266235,0.9849462509155273,0.0,1,0.0,0.0,0.0,-0.283314511179924,-1.0,0.0,-1.0849943533539772,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.6073946356773376,-1.0,0.0,-1.1822183907032013,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.11344882845878601,1.0,0.33341729640960693,1,0.0,0.0,0.0,-0.886551171541214,-1.0,0.0,-1.265965351462364,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5473463535308838,1.0,0.8129849433898926,1,0.0,0.0,0.0,-0.4338975250720978,-1.0,0.0,-1.1301692575216293,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.4526536464691162,-1.0,0.0,-1.1357960939407348,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.06753373146057129,0.1556699275970459,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.4461654722690582,1.0,0.08058029413223267,1,0.0,0.0,0.0,-0.5538345277309418,-1.0,0.0,-1.1661503583192825,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7798687219619751,1.0,0.0,1,0.0,0.0,0.0,-0.33370324969291687,-1.0,0.0,-1.100110974907875,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.9098935127258301,1.0,1.0,1,0.0,0.0,0.0,-0.13002479076385498,-1.0,0.0,-1.0390074372291564,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.793502688407898,1.0,0.3356327414512634,1,0.0,0.0,0.0,-1.703396201133728,-1.0,0.0,-1.5110188603401182,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.793502688407898,-1.0,0.0,-1.5380508065223695,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.9359906911849976,1.0,0.0,1,0.0,0.0,0.0,-0.06400930881500244,-1.0,0.0,-1.0192027926445006,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.41319045424461365,1.0,0.0,1,0.0,0.0,0.0,-0.5228002369403839,-1.0,0.0,-1.1568400710821152,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.14817136526107788,1.0,0.0,1,0.0,0.0,0.0,-0.26501908898353577,-1.0,0.0,-1.0795057266950607,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.9627882242202759,1.0,0.0,1,0.0,0.0,0.0,-1.1109595894813538,-1.0,0.0,-1.333287876844406,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.8429688215255737,1.0,0.0,1,0.0,0.0,0.0,-0.11981940269470215,-1.0,0.0,-1.0359458208084107,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.24570012092590332,1.0,0.0,1,0.0,0.0,0.0,-0.5972687005996704,-1.0,0.0,-1.1791806101799012,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.2457001209259033,-1.0,0.0,-1.373710036277771,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.886796772480011,1.0,0.0,1,0.0,0.0,0.0,-0.11320322751998901,-1.0,0.0,-1.0339609682559967,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.3380943536758423,1.0,0.6751574277877808,1,0.0,0.0,0.0,-1.2248911261558533,-1.0,0.0,-1.367467337846756,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6632159948348999,1.0,0.0,1,0.0,0.0,0.0,-1.0013103485107422,-1.0,0.0,-1.3003931045532227,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.3167240619659424,1.0,0.0,1,0.0,0.0,0.0,-0.9799400568008423,-1.0,0.0,-1.2939820170402527,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5057835578918457,1.0,0.31162145733833313,1,0.0,0.0,0.0,-0.18905949592590332,-1.0,0.0,-1.056717848777771,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.1360372006893158,1.0,0.16360795497894287,1,0.0,0.0,0.0,-0.6418207585811615,-1.0,0.0,-1.1925462275743484,
33,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.14111435413360596,1.0,0.0,1,0.0,0.0,0.0,-0.005077153444290161,-1.0,0.0,-1.001523146033287,
34,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.858885645866394,-1.0,0.0,-1.2576656937599182,
35,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.27077022194862366,0.9034966230392456,0.0,1,0.0,0.0,0.0,-0.7292297780513763,-1.0,0.0,-1.2187689334154128,
36,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.0735817551612854,1.0,0.0,1,0.0,0.0,0.0,-0.34435197710990906,-1.0,0.0,-1.1033055931329727,
37,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7777856588363647,0.4136561155319214,0.038766950368881226,1,0.0,0.0,0.0,-0.7042039036750793,-1.0,0.0,-1.2112611711025238,
38,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6565764546394348,0.9523460268974304,0.0,1,0.0,0.0,0.0,-1.4343621134757996,-1.0,0.0,-1.4303086340427398,
39,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.08900612592697144,1.0,1.0,1,0.0,0.0,0.0,-0.7455825805664062,-1.0,0.0,-1.2236747741699219,
