step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.1446150839328766,1.0,0.0,1,0.0,0.0,0.0,-0.8553849160671234,-1.0,0.0,-1.256615474820137,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7888749241828918,1.0,0.0,1,0.0,0.0,0.0,-0.6442598402500153,-1.0,0.0,-1.1932779520750045,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7672185301780701,1.0,1.0,1,0.0,0.0,0.0,-0.021656394004821777,-1.0,0.0,-1.0064969182014465,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.31419384479522705,1.0,0.0,1,0.0,0.0,0.0,-1.0814123749732971,-1.0,0.0,-1.324423712491989,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6497190594673157,1.0,0.0,1,0.0,0.0,0.0,-0.9639129042625427,-1.0,0.0,-1.2891738712787628,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.26111137866973877,1.0,0.0,1,0.0,0.0,0.0,-0.3886076807975769,-1.0,0.0,-1.116582304239273,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.11902415752410889,0.0,1,0.0,0.0,0.0,-0.7388886213302612,-1.0,0.0,-1.2216665863990783,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.36858391761779785,1.0,0.5921735763549805,1,0.0,0.0,0.0,-0.6314160823822021,-1.0,0.0,-1.1894248247146606,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.12745916843414307,0.0,0.0,1,0.0,0.0,0.0,-0.24112474918365479,-1.0,0.0,-1.0723374247550965,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7594640254974365,1.0,0.0,1,0.0,0.0,0.0,-0.8869231939315796,-1.0,0.0,-1.266076958179474,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.7594640254974365,-1.0,0.0,-1.5278392076492309,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8358913660049438,1.0,0.0,1,0.0,0.0,0.0,-0.16410863399505615,-1.0,0.0,-1.049232590198517,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.03067690134048462,1.0,0.0,1,0.0,0.0,0.0,-0.8052144646644592,-1.0,0.0,-1.2415643393993379,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.32476329803466797,1.0,0.0,1,0.0,0.0,0.0,-0.3554401993751526,-1.0,0.0,-1.1066320598125459,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.675236701965332,-1.0,0.0,-1.2025710105895997,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.7604548931121826,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0034914016723632812,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.11303907632827759,1.0,0.0,1,0.0,0.0,0.0,-1.1130390763282776,-1.0,0.0,-1.3339117228984834,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.9283667206764221,1.0,0.0,1,0.0,0.0,0.0,-1.0414057970046997,-1.0,0.0,-1.31242173910141,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-0.07163327932357788,-1.0,0.0,-1.0214899837970735,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.4245510995388031,0.8399076461791992,0.0,1,0.0,0.0,0.0,-1.424551099538803,-1.0,0.0,-1.4273653298616409,
