step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7255210876464844,1.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7296202182769775,1.0,0.0,1,0.0,0.0,0.0,-0.004099130630493164,-0.0,-1.0,0.0,-1.001229739189148,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7345545887947083,1.0,0.0,1,0.0,0.0,0.0,-0.004934370517730713,-0.0,-1.0,0.0,-1.0014803111553192,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.26544541120529175,-0.0,-1.0,0.0,-1.0796336233615875,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.031250953674316406,1.0,0.0,1,0.0,0.0,0.0,-0.9687490463256836,-0.0,-1.0,0.0,-1.2906247138977052,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.044014036655426025,1.0,0.0,1,0.0,0.0,0.0,-0.01276308298110962,-0.0,-1.0,0.0,-1.0038289248943328,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.39616870880126953,0.5343286991119385,0.0,1,0.0,0.0,0.0,-0.3521546721458435,-0.0,-1.0,0.0,-1.105646401643753,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.2736530303955078,1.0,0.0,1,0.0,0.0,0.0,-0.6698217391967773,-0.0,-1.0,0.0,-1.2009465217590332,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-1.2736530303955078,-0.0,-1.0,0.0,-1.3820959091186524,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.797580897808075,1.0,0.0,1,0.0,0.0,0.0,-0.20241910219192505,-0.0,-1.0,0.0,-1.0607257306575775,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-0.20241910219192505,-0.0,-1.0,0.0,-1.0607257306575775,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.4468485713005066,1.0,0.06967669725418091,1,0.0,0.0,0.0,-0.5531514286994934,-0.0,-1.0,0.0,-1.165945428609848,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.3819763660430908,0.0,1,0.0,0.0,0.0,-0.5531514286994934,-0.0,-1.0,0.0,-1.165945428609848,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.8551218509674072,0.6904644966125488,0.0,1,0.0,0.0,0.0,-0.14487814903259277,-0.0,-1.0,0.0,-1.043463444709778,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.4317505359649658,1.0,0.0,1,0.0,0.0,0.0,-0.4233713150024414,-0.0,-1.0,0.0,-1.1270113945007325,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.5230300426483154,0.4538229703903198,1,0.0,0.0,0.0,-0.5682494640350342,-0.0,-1.0,0.0,-1.1704748392105102,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.17087817192077637,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.4943157136440277,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.6763768792152405,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.2360084056854248,0.0,0.6727370023727417,1,0.0,0.0,0.0,-0.7639915943145752,-0.0,-1.0,0.0,-1.2291974782943726,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.7639915943145752,-0.0,-1.0,0.0,-1.2291974782943726,
