step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.9882965683937073,0.24751758575439453,0.0,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.847379207611084,1.0,0.0,1,-0.009092603003111566,0.0,-0.1409173607826233,-0.0,-1.0,0.0,-1.0513678112378986,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.9344277381896973,1.0,0.0,1,-0.009092603003111566,0.0,-0.08704853057861328,-0.0,-1.0,0.0,-1.0352071621766956,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,0.0,-0.06557226181030273,-0.0,-1.0,0.0,-1.0287642815462024,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.896560549736023,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.6109622716903687,1.0,0.0,1,-0.009092603003111566,0.0,-1.6109622716903687,-0.0,-1.0,0.0,-1.492381284510222,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.2854957580566406,1,-0.009092603003111566,0.0,-1.6109622716903687,-0.0,-1.0,0.0,-1.492381284510222,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8475462794303894,1.0,0.0,1,-0.009092603003111566,0.0,-0.1524537205696106,-0.0,-1.0,0.0,-1.0548287191739947,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,0.0,-0.1524537205696106,-0.0,-1.0,0.0,-1.0548287191739947,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.1724112331867218,1.0,0.0,1,-0.009092603003111566,0.0,-0.8275887668132782,-0.0,-1.0,0.0,-1.2573692330470951,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.07768332958221436,1.0,0.0,1,-0.009092603003111566,0.0,-0.09472790360450745,-0.0,-1.0,0.0,-1.037510974084464,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8318480849266052,1.0,0.0,1,-0.009092603003111566,0.0,-0.7541647553443909,-0.0,-1.0,0.0,-1.2353420296064288,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.12649577856063843,1.0,0.0,1,-0.009092603003111566,0.0,-0.7053523063659668,-0.0,-1.0,0.0,-1.2206982949129017,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.4785516858100891,1.0,0.0,1,-0.009092603003111566,0.0,-0.3520559072494507,-0.0,-1.0,0.0,-1.1147093751779469,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5853835344314575,1.0,0.5538655519485474,1,-0.009092603003111566,0.0,-0.10683184862136841,-0.0,-1.0,0.0,-1.041142157589522,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,0.0,-0.4146164655685425,-0.0,-1.0,0.0,-1.1334775426736743,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.4132634997367859,1.0,0.0,1,-0.009092603003111566,0.0,-0.5867365002632141,-0.0,-1.0,0.0,-1.1851135530820758,
20,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5402243733406067,1.0,0.542735755443573,1,-0.009092603003111566,0.0,-0.1269608736038208,-0.0,-1.0,0.0,-1.0471808650842578,
21,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.634507417678833,1.0,0.0,1,-0.009092603003111566,0.0,-0.09428304433822632,-0.0,-1.0,0.0,-1.0373775163045795,
22,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.040607720613479614,1.0,0.6456019282341003,1,-0.009092603003111566,0.0,-0.5938996970653534,-0.0,-1.0,0.0,-1.1872625121227176,
23,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,1.0,1,-0.009092603003111566,0.0,-0.9593922793865204,-0.0,-1.0,0.0,-1.2969102868190676,
24,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.1732613444328308,1.0,0.0,1,-0.009092603003111566,0.0,-0.8267386555671692,-0.0,-1.0,0.0,-1.2571141996732624,
