step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.41520968079566956,1.0,0.0,1,-0.009092603003111566,0.0,-1.4152096807956696,-0.0,-1.0,0.0,-1.4336555072418125,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.3363361656665802,1.0,0.0,1,-0.009092603003111566,0.0,-0.07887351512908936,-0.0,-1.0,0.0,-1.0327546575418385,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5048854351043701,1.0,0.0,1,-0.009092603003111566,0.0,-0.8412216007709503,-0.0,-1.0,0.0,-1.2614590832343966,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8888140916824341,1.0,0.0,1,-0.009092603003111566,0.0,-0.38392865657806396,-0.0,-1.0,0.0,-1.1242711999765307,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.32915812730789185,1.0,0.0,1,-0.009092603003111566,0.0,-0.5596559643745422,-0.0,-1.0,0.0,-1.1769893923154742,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5559225082397461,1.0,0.0,1,-0.009092603003111566,0.0,-0.8850806355476379,-0.0,-1.0,0.0,-1.2746167936674029,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,0.0,-0.4440774917602539,-0.0,-1.0,0.0,-1.1423158505311877,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.45438235998153687,1.0,0.0,1,-0.009092603003111566,0.0,-0.5456176400184631,-0.0,-1.0,0.0,-1.1727778950086505,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,0.0,-1.4543823599815369,-0.0,-1.0,0.0,-1.4454073109975725,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.4122943580150604,1.0,0.9311370849609375,1,-0.009092603003111566,0.0,-1.4122943580150604,-0.0,-1.0,0.0,-1.4327809104076297,
