step,speedX,speedY,angle,trackPos,distFromStart,distRaced,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.3718527555465698,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.6281472444534302,-1.0,0.0,-1.1884441733360291,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.4557013511657715,0.3585714101791382,0.0,1,0.0,0.0,0.0,-1.4557013511657715,-1.0,0.0,-1.4367104053497315,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.04415803402662277,0.9319084882736206,0.0,1,0.0,0.0,0.0,-0.4115433171391487,-1.0,0.0,-1.1234629951417445,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.9558419659733772,-1.0,0.0,-1.2867525897920131,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.12623825669288635,0.0,0.0,1,0.0,0.0,0.0,-0.8737617433071136,-1.0,0.0,-1.2621285229921342,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.20470558106899261,1.0,0.0,1,0.0,0.0,0.0,-0.33094383776187897,-1.0,0.0,-1.0992831513285637,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.2047055810689926,-1.0,0.0,-1.3614116743206979,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.39442887902259827,0.7453563809394836,0.0,1,0.0,0.0,0.0,-1.3944288790225983,-1.0,0.0,-1.4183286637067796,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.4829108417034149,1.0,0.0,1,0.0,0.0,0.0,-0.08848196268081665,-1.0,0.0,-1.026544588804245,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6410654783248901,1.0,0.0,1,0.0,0.0,0.0,-0.15815463662147522,-1.0,0.0,-1.0474463909864427,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.11893337965011597,1.0,0.37215954065322876,1,0.0,0.0,0.0,-0.5221320986747742,-1.0,0.0,-1.1566396296024322,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.8197697401046753,0.0,0.4629245400428772,1,0.0,0.0,0.0,-0.9387031197547913,-1.0,0.0,-1.2816109359264374,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.2979923188686371,1.0,0.0,1,0.0,0.0,0.0,-0.5217774212360382,-1.0,0.0,-1.1565332263708115,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.09944269806146622,0.1138579249382019,0.003676295280456543,1,0.0,0.0,0.0,-0.19854962080717087,-1.0,0.0,-1.0595648862421512,
