step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.6386151313781738,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7236750721931458,1.0,0.0,1,0.0,0.0,0.0,-1.3622902035713196,-1.0,0.0,-1.408687061071396,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-1.7236750721931458,-1.0,0.0,-1.5171025216579437,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.563463032245636,1.0,0.0,1,0.0,0.0,0.0,-1.563463032245636,-1.0,0.0,-1.4690389096736909,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.36476707458496094,1.0,0.0,1,0.0,0.0,0.0,-0.19869595766067505,-1.0,0.0,-1.0596087872982025,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.26252996921539307,0.7891931533813477,0.0,1,0.0,0.0,0.0,-0.10223710536956787,-1.0,0.0,-1.0306711316108703,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.7374700307846069,-1.0,0.0,-1.221241009235382,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.689238429069519,1.0,0.0,1,0.0,0.0,0.0,-0.31076157093048096,-1.0,0.0,-1.0932284712791442,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.31076157093048096,-1.0,0.0,-1.0932284712791442,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8852585554122925,1.0,0.0,1,0.0,0.0,0.0,-0.11474144458770752,-1.0,0.0,-1.0344224333763123,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5992909073829651,1.0,0.0,1,0.0,0.0,0.0,-1.4845494627952576,-1.0,0.0,-1.4453648388385774,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.08908435702323914,1.0,0.0,1,0.0,0.0,0.0,-0.6883752644062042,-1.0,0.0,-1.2065125793218612,
