step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6351163387298584,1.0,0.9175200462341309,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7924113273620605,1.0,0.0,1,0.0,0.0,0.0,-0.15729498863220215,-1.0,0.0,-1.0471884965896607,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.20758867263793945,-1.0,0.0,-1.0622766017913818,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.520095944404602,1.0,0.0,1,0.0,0.0,0.0,-0.47990405559539795,-1.0,0.0,-1.1439712166786193,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.2322024405002594,1.0,0.0,1,0.0,0.0,0.0,-0.7522983849048615,-1.0,0.0,-1.2256895154714584,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.2910654544830322,1.0,0.0,1,0.0,0.0,0.0,-0.5232678949832916,-1.0,0.0,-1.1569803684949875,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6592109203338623,1.0,0.0,1,0.0,0.0,0.0,-0.3681454658508301,-1.0,0.0,-1.110443639755249,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5822867155075073,1.0,0.0,1,0.0,0.0,0.0,-0.07692420482635498,-1.0,0.0,-1.0230772614479064,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.41824212670326233,1.0,0.0,1,0.0,0.0,0.0,-1.0005288422107697,-1.0,0.0,-1.300158652663231,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.019198834896087646,1.0,0.0,1,0.0,0.0,0.0,-0.43744096159935,-1.0,0.0,-1.131232288479805,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.3774983286857605,0.6747641563415527,0.0,1,0.0,0.0,0.0,-0.35829949378967285,-1.0,0.0,-1.1074898481369018,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.4565543532371521,1.0,0.0,1,0.0,0.0,0.0,-0.0790560245513916,-1.0,0.0,-1.0237168073654175,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6135627031326294,1.0,0.0,1,0.0,0.0,0.0,-0.1570083498954773,-1.0,0.0,-1.047102504968643,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6841914653778076,1.0,0.0,1,0.0,0.0,0.0,-0.07062876224517822,-1.0,0.0,-1.0211886286735534,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.05386286973953247,0.12266719341278076,0.0,1,0.0,0.0,0.0,-0.7380543351173401,-1.0,0.0,-1.2214163005352021,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.0538628697395325,-1.0,0.0,-1.3161588609218597,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5491767525672913,0.5925756692886353,0.0,1,0.0,0.0,0.0,-1.5491767525672913,-1.0,0.0,-1.4647530257701873,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7508052587509155,1.0,0.13632455468177795,1,0.0,0.0,0.0,-1.2999820113182068,-1.0,0.0,-1.389994603395462,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.24919474124908447,-1.0,0.0,-1.0747584223747253,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.5812122821807861,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.4615386128425598,1.0,0.0,1,0.0,0.0,0.0,-1.4615386128425598,-1.0,0.0,-1.438461583852768,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.3243103325366974,1.0,0.0,1,0.0,0.0,0.0,-0.7858489453792572,-1.0,0.0,-1.2357546836137772,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8682553768157959,1.0,0.0,1,0.0,0.0,0.0,-0.5439450442790985,-1.0,0.0,-1.1631835132837296,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.1317446231842041,-1.0,0.0,-1.0395233869552611,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.9277553558349609,0.7526746988296509,0.2666701674461365,1,0.0,0.0,0.0,-0.07224464416503906,-1.0,0.0,-1.0216733932495117,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6087067127227783,0.7009984850883484,0.0,1,0.0,0.0,0.0,-0.3190486431121826,-1.0,0.0,-1.0957145929336547,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.8092297911643982,1.0,1.0,1,0.0,0.0,0.0,-1.4179365038871765,-1.0,0.0,-1.425380951166153,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,-0.1907702088356018,-1.0,0.0,-1.0572310626506805,
