step,speedX,speedY,angle,trackPos,distFromStart,distRaced,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.7611078023910522,0.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.45060741901397705,0.0,0.6761080622673035,1,0.0,0.0,0.0,-1.2117152214050293,-1.0,0.0,-1.3635145664215087,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-0.549392580986023,-1.0,0.0,-1.1648177742958068,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.573839545249939,1.0,1.0,1,0.0,0.0,0.0,-0.42616045475006104,-1.0,0.0,-1.1278481364250184,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.646233081817627,0.41997891664505005,0.4871969223022461,1,0.0,0.0,0.0,-1.220072627067566,-1.0,0.0,-1.3660217881202699,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.7721618413925171,0.696916937828064,0.8140833973884583,1,0.0,0.0,0.0,-0.12592875957489014,-1.0,0.0,-1.037778627872467,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,1.0,1,0.0,0.0,0.0,-1.772161841392517,-1.0,0.0,-1.5316485524177552,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.5785876512527466,0.0,0.5298212766647339,1,0.0,0.0,0.0,-1.5785876512527466,-1.0,0.0,-1.473576295375824,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.4160376191139221,0.5326860547065735,0.9379879832267761,1,0.0,0.0,0.0,-0.9946252703666687,-1.0,0.0,-1.2983875811100005,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.7533978223800659,1,0.0,0.0,0.0,-0.5839623808860779,-1.0,0.0,-1.1751887142658233,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.625088632106781,0.19573073089122772,0.05018186569213867,1,0.0,0.0,0.0,-1.625088632106781,-1.0,0.0,-1.4875265896320342,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.08077546954154968,0.0,0.3354499340057373,1,0.0,0.0,0.0,-0.7058641016483307,-1.0,0.0,-1.2117592304944993,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.607456386089325,0.0,1,0.0,0.0,0.0,-0.9192245304584503,-1.0,0.0,-1.2757673591375351,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.39140087366104126,0.3480168581008911,0.0,1,0.0,0.0,0.0,-1.3914008736610413,-1.0,0.0,-1.4174202620983123,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-1.3914008736610413,-1.0,0.0,-1.4174202620983123,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.5780811309814453,0.699216902256012,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.383198082447052,0.0,0.0,1,0.0,0.0,0.0,-1.383198082447052,-1.0,0.0,-1.4149594247341155,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.2573055326938629,0.0,0.0,1,0.0,0.0,0.0,-0.6405036151409149,-1.0,0.0,-1.1921510845422745,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.8683569431304932,0.6836758852005005,1,0.0,0.0,0.0,-0.7426944673061371,-1.0,0.0,-1.222808340191841,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.10782632231712341,0.0,0.5774474740028381,1,0.0,0.0,0.0,-1.1078263223171234,-1.0,0.0,-1.332347896695137,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.9762812852859497,1.0,0.36342450976371765,1,0.0,0.0,0.0,-1.0841076076030731,-1.0,0.0,-1.325232282280922,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.47369715571403503,0.0,0.5367469787597656,1,0.0,0.0,0.0,-0.5025841295719147,-1.0,0.0,-1.1507752388715744,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.8530645370483398,0.0,0.9144729375839233,1,0.0,0.0,0.0,-0.3793673813343048,-1.0,0.0,-1.1138102144002915,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.07692861557006836,0.48701542615890503,0.0,1,0.0,0.0,0.0,-0.9299931526184082,-1.0,0.0,-1.2789979457855225,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,1.0,1,0.0,0.0,0.0,-1.0769286155700684,-1.0,0.0,-1.3230785846710205,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.7873236536979675,1.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.3370237350463867,0.6754601001739502,0.4714006781578064,1,0.0,0.0,0.0,-1.3370237350463867,-1.0,0.0,-1.401107120513916,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5657014846801758,0.0,1.0,1,0.0,0.0,0.0,-0.9027252197265625,-1.0,0.0,-1.2708175659179688,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.2235790193080902,0.4415537118911743,0.0,1,0.0,0.0,0.0,-0.789280503988266,-1.0,0.0,-1.2367841511964799,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.5447338223457336,0.736424446105957,1,0.0,0.0,0.0,-0.7764209806919098,-1.0,0.0,-1.232926294207573,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6723030805587769,0.38442638516426086,0.4883731007575989,1,0.0,0.0,0.0,-1.6723030805587769,-1.0,0.0,-1.501690924167633,
33,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.5316329002380371,0.0,0.0,1,0.0,0.0,0.0,-0.14067018032073975,-1.0,0.0,-1.0422010540962219,
34,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6900556683540344,0.13669303059577942,0.0,1,0.0,0.0,0.0,-0.15842276811599731,-1.0,0.0,-1.047526830434799,
35,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.5173932909965515,0.8323256373405457,0.0,1,0.0,0.0,0.0,-0.1726623773574829,-1.0,0.0,-1.0517987132072448,
36,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.09422104060649872,0.0,0.5067681074142456,1,0.0,0.0,0.0,-0.4231722503900528,-1.0,0.0,-1.1269516751170159,
37,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.055494681000709534,0.0,1.0,1,0.0,0.0,0.0,-0.14971572160720825,-1.0,0.0,-1.0449147164821624,
38,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.3164830207824707,0.2863604426383972,1,0.0,0.0,0.0,-1.0554946810007095,-1.0,0.0,-1.316648404300213,
39,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.17997683584690094,1.0,1.0,1,0.0,0.0,0.0,-0.8200231641530991,-1.0,0.0,-1.2460069492459298,
40,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.8586925268173218,1,0.0,0.0,0.0,-1.179976835846901,-1.0,0.0,-1.3539930507540703,
41,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.3214998245239258,1.0,1.0,1,0.0,0.0,0.0,-1.3214998245239258,-1.0,0.0,-1.3964499473571776,
42,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.5205850601196289,0.0,1,0.0,0.0,0.0,-0.6785001754760742,-1.0,0.0,-1.2035500526428222,
43,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.8462400436401367,0.13024982810020447,0.1693977266550064,1,0.0,0.0,0.0,-1.8462400436401367,-1.0,0.0,-1.553872013092041,
44,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,1.0,1,0.0,0.0,0.0,-0.15375995635986328,-1.0,0.0,-1.046127986907959,
45,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6477741003036499,0.23562860488891602,1.0,1,0.0,0.0,0.0,-1.64777410030365,-1.0,0.0,-1.494332230091095,
