step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.44782453775405884,1.0,0.0,1,0.0,0.0,0.0,-1.4478245377540588,-1.0,0.0,-1.4343473613262177,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.4478245377540588,-1.0,0.0,-1.4343473613262177,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.501738965511322,1.0,0.6988166570663452,1,0.0,0.0,0.0,-0.498261034488678,-1.0,0.0,-1.1494783103466033,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.4573698043823242,0.6397584676742554,0.0,1,0.0,0.0,0.0,-0.0443691611289978,-1.0,0.0,-1.0133107483386994,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.4574171006679535,1.0,0.0,1,0.0,0.0,0.0,-4.729628562927246e-05,-1.0,0.0,-1.0000141888856888,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.30065128207206726,0.3750417232513428,0.0,1,0.0,0.0,0.0,-0.15676581859588623,-1.0,0.0,-1.0470297455787658,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.6993487179279327,-1.0,0.0,-1.20980461537838,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7739602327346802,1.0,0.0,1,0.0,0.0,0.0,-1.7739602327346802,-1.0,0.0,-1.532188069820404,
