step,speedX,speedY,angle,trackPos,distFromStart,distRaced,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8151357173919678,0.0,0.6607728600502014,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.03936227411031723,0.9494467377662659,0.0,1,0.0,0.0,0.0,-0.7757734432816505,-1.0,0.0,-1.232732032984495,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.07022711634635925,1.0,0.6840441226959229,1,0.0,0.0,0.0,-0.10958939045667648,-1.0,0.0,-1.0328768171370029,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.54048091173172,0.41895702481269836,0.18604633212089539,1,0.0,0.0,0.0,-0.6107080280780792,-1.0,0.0,-1.1832124084234237,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8504313230514526,1.0,0.0,1,0.0,0.0,0.0,-0.30995041131973267,-1.0,0.0,-1.0929851233959198,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.7114368677139282,1.0,0.0,1,0.0,0.0,0.0,-0.13899445533752441,-1.0,0.0,-1.0416983366012573,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.49524661898612976,1.0,1.0,1,0.0,0.0,0.0,-1.206683486700058,-1.0,0.0,-1.3620050460100175,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.7479057908058167,1.0,0.5413976311683655,1,0.0,0.0,0.0,-0.2526591718196869,-1.0,0.0,-1.075797751545906,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.015240460634231567,0.06087082624435425,0.21844413876533508,1,0.0,0.0,0.0,-0.7326653301715851,-1.0,0.0,-1.2197995990514756,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.23182906210422516,1.0,0.0,1,0.0,0.0,0.0,-0.24706952273845673,-1.0,0.0,-1.074120856821537,
