step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.40371173620224,0.7506135702133179,0.0,1,0.0,0.0,0.0,-0.59628826379776,-0.0,-1.0,0.0,-1.178886479139328,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.01568692922592163,1.0,0.8119243383407593,1,0.0,0.0,0.0,-0.4193986654281616,-0.0,-1.0,0.0,-1.1258195996284486,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.22737467288970947,1.0,0.0,1,0.0,0.0,0.0,-0.2430616021156311,-0.0,-1.0,0.0,-1.0729184806346894,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.7726253271102905,-0.0,-1.0,0.0,-1.2317875981330872,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.9320282936096191,0.6431536674499512,0.0,1,0.0,0.0,0.0,-0.06797170639038086,-0.0,-1.0,0.0,-1.0203915119171143,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.06797170639038086,-0.0,-1.0,0.0,-1.0203915119171143,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.5741196870803833,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
