step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.65901780128479,1.0,0.0,1,0.0,0.0,0.0,-0.34098219871520996,-1.0,0.0,-1.102294659614563,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.4116506576538086,0.0,1,0.0,0.0,0.0,-0.34098219871520996,-1.0,0.0,-1.102294659614563,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5549394488334656,1.0,0.0,1,0.0,0.0,0.0,-1.5549394488334656,-1.0,0.0,-1.4664818346500397,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.45473039150238037,1.0,0.0,1,0.0,0.0,0.0,-1.009669840335846,-1.0,0.0,-1.3029009521007537,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.886735737323761,0.0,1,0.0,0.0,0.0,-0.5452696084976196,-1.0,0.0,-1.163580882549286,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8922616243362427,1.0,0.0,1,0.0,0.0,0.0,-0.10773837566375732,-1.0,0.0,-1.0323215126991272,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.7795153260231018,0.0,1,0.0,0.0,0.0,-0.10773837566375732,-1.0,0.0,-1.0323215126991272,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7406597137451172,1.0,0.0,1,0.0,0.0,0.0,-0.2593402862548828,-1.0,0.0,-1.0778020858764648,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.28501468896865845,1.0,0.0,1,0.0,0.0,0.0,-1.0256744027137756,-1.0,0.0,-1.3077023208141327,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.4155080318450928,1.0,0.0,1,0.0,0.0,0.0,-0.7005227208137512,-1.0,0.0,-1.2101568162441254,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.46478620171546936,1.0,0.0,1,0.0,0.0,0.0,-0.04927816987037659,-1.0,0.0,-1.0147834509611129,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8214305639266968,0.7811600565910339,0.0,1,0.0,0.0,0.0,-0.3566443622112274,-1.0,0.0,-1.1069933086633683,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.0232965350151062,0.0,0.0,1,0.0,0.0,0.0,-0.7981340289115906,-1.0,0.0,-1.2394402086734773,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.3247236907482147,1.0,0.0,1,0.0,0.0,0.0,-0.3014271557331085,-1.0,0.0,-1.0904281467199326,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.6752763092517853,-1.0,0.0,-1.2025828927755355,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.9815176725387573,1.0,0.0,1,0.0,0.0,0.0,-0.018482327461242676,-1.0,0.0,-1.005544698238373,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6559999585151672,1.0,0.0,1,0.0,0.0,0.0,-0.3255177140235901,-1.0,0.0,-1.097655314207077,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.053896546363830566,1.0,0.0,1,0.0,0.0,0.0,-0.6021034121513367,-1.0,0.0,-1.180631023645401,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.2119484543800354,1.0,0.0,1,0.0,0.0,0.0,-0.26584500074386597,-1.0,0.0,-1.0797535002231597,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.2119484543800354,-1.0,0.0,-1.3635845363140107,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.33947136998176575,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6642881035804749,1.0,0.7828758358955383,1,0.0,0.0,0.0,-1.6642881035804749,-1.0,0.0,-1.4992864310741425,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.1497269868850708,1.0,0.0,1,0.0,0.0,0.0,-0.514561116695404,-1.0,0.0,-1.1543683350086211,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.35561078786849976,0.48033225536346436,0.0,1,0.0,0.0,0.0,-0.20588380098342896,-1.0,0.0,-1.0617651402950288,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-0.6443892121315002,-1.0,0.0,-1.1933167636394502,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.48729097843170166,0.0,0.0,1,0.0,0.0,0.0,-1.4872909784317017,-1.0,0.0,-1.4461872935295106,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.31966495513916016,1.0,0.2896113991737366,1,0.0,0.0,0.0,-0.8069559335708618,-1.0,0.0,-1.2420867800712585,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7063746452331543,0.0,0.18338295817375183,1,0.0,0.0,0.0,-0.38670969009399414,-1.0,0.0,-1.1160129070281983,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-1.7063746452331543,-1.0,0.0,-1.5119123935699461,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.48531174659729004,0.0,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
33,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6866542100906372,0.5957716107368469,0.0,1,0.0,0.0,0.0,-0.3133457899093628,-1.0,0.0,-1.0940037369728088,
