step,speedX,speedY,angle,trackPos,distFromStart,distRaced,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6140125393867493,0.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.98659747838974,0.0,1,0.0,0.0,0.0,-0.38598746061325073,-1.0,0.0,-1.1157962381839752,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.3128637373447418,1.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.17443016171455383,0.34071505069732666,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.523963987827301,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.4072350263595581,0.0,0.0,1,0.0,0.0,0.0,-0.5927649736404419,-1.0,0.0,-1.1778294920921326,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.8731616735458374,1,0.0,0.0,0.0,-0.5927649736404419,-1.0,0.0,-1.1778294920921326,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.10875032097101212,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8581053018569946,0.37915679812431335,0.0,1,0.0,0.0,0.0,-0.14189469814300537,-1.0,0.0,-1.0425684094429015,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.49869465827941895,1.0,1.0,1,0.0,0.0,0.0,-1.3567999601364136,-1.0,0.0,-1.4070399880409241,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6541737914085388,0.42044568061828613,1.0,1,0.0,0.0,0.0,-1.1528684496879578,-1.0,0.0,-1.3458605349063872,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.3458262085914612,-1.0,0.0,-1.1037478625774384,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.7935056686401367,0.10092832893133163,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.985137939453125,0.0,0.0,1,0.0,0.0,0.0,-0.014862060546875,-1.0,0.0,-1.0044586181640625,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.015988707542419434,0.0,0.9235541820526123,1,0.0,0.0,0.0,-0.9691492319107056,-1.0,0.0,-1.2907447695732117,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,-0.9840112924575806,-1.0,0.0,-1.2952033877372742,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.9176170825958252,0.2269587516784668,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.92406165599823,1.0,0.0,1,0.0,0.0,0.0,-0.07593834400177002,-1.0,0.0,-1.022781503200531,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.4370793104171753,0.2569410502910614,1,0.0,0.0,0.0,-0.07593834400177002,-1.0,0.0,-1.022781503200531,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.12933099269866943,1.0,1.0,1,0.0,0.0,0.0,-0.8706690073013306,-1.0,0.0,-1.2612007021903993,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.8706690073013306,-1.0,0.0,-1.2612007021903993,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.3423822522163391,1.0,0.0,1,0.0,0.0,0.0,-0.6576177477836609,-1.0,0.0,-1.1972853243350983,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.48007410764694214,1,0.0,0.0,0.0,-0.6576177477836609,-1.0,0.0,-1.1972853243350983,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.05548875033855438,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.7229779958724976,1.0,0.0,1,0.0,0.0,0.0,-0.27702200412750244,-1.0,0.0,-1.0831066012382506,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.03621375560760498,1.0,0.05379427224397659,1,0.0,0.0,0.0,-0.7591917514801025,-1.0,0.0,-1.2277575254440307,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.5429714918136597,1.0,0.0,1,0.0,0.0,0.0,-0.5791852474212646,-1.0,0.0,-1.1737555742263794,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.9427172541618347,1.0,0.0,1,0.0,0.0,0.0,-0.39974576234817505,-1.0,0.0,-1.1199237287044526,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.05728274583816528,-1.0,0.0,-1.0171848237514496,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.9832702875137329,1.0,0.07871118932962418,1,0.0,0.0,0.0,-0.01672971248626709,-1.0,0.0,-1.00501891374588,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.5310871601104736,1,0.0,0.0,0.0,-1.983270287513733,-1.0,0.0,-1.5949810862541198,
33,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
34,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.5033146739006042,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
35,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.8373505473136902,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
36,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
37,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.03133499622344971,1.0,0.0,1,0.0,0.0,0.0,-0.9686650037765503,-1.0,0.0,-1.2905995011329652,
38,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.08300577104091644,1,0.0,0.0,0.0,-0.9686650037765503,-1.0,0.0,-1.2905995011329652,
39,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8090001344680786,1.0,1.0,1,0.0,0.0,0.0,-0.1909998655319214,-1.0,0.0,-1.0572999596595765,
40,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.1909998655319214,-1.0,0.0,-1.0572999596595765,
41,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.32222676277160645,1.0,0.7313706874847412,1,0.0,0.0,0.0,-1.3222267627716064,-1.0,0.0,-1.396668028831482,
42,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-1.3222267627716064,-1.0,0.0,-1.396668028831482,
43,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.10443592071533203,1.0,0.0,1,0.0,0.0,0.0,-1.104435920715332,-1.0,0.0,-1.3313307762145996,
44,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6864950656890869,1.0,0.0,1,0.0,0.0,0.0,-0.790930986404419,-1.0,0.0,-1.2372792959213257,
45,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.8836305141448975,0.0,1,0.0,0.0,0.0,-0.3135049343109131,-1.0,0.0,-1.094051480293274,
46,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
47,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.3579626679420471,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
48,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
49,0.189278,0.00434576,5.99066e-05,0.333334,6351.65,0.000488281,1.0,1.0,0.0,1,0.18927233015964548,0.0,0.0,-0.0,-1.0,0.0,-0.8107276698403545,
50,0.0231079,0.000816527,-3.98954e-06,0.333334,6351.65,0.000488281,1.0,0.0,0.9887725710868835,1,0.02310785390487042,0.0,0.0,-0.0,-1.0,0.0,-0.9768921460951295,
51,-0.000901258,-0.00761699,-9.02971e-05,0.333334,6351.65,0.000488281,1.0,0.0,1.0,1,-0.000901217305833946,0.0,0.0,-0.0,-1.0,0.0,-1.000901217305834,
52,0.119166,0.0111142,-0.000156101,0.333334,6351.65,0.00146484,1.0,0.6747229099273682,0.2957942485809326,1,0.11915669758226469,0.0,0.0,-0.0,-1.0,0.0,-0.8808433024177353,
53,0.963971,0.0906281,-0.000410732,0.333426,6351.66,0.00439453,1.0,1.0,0.0,1,0.9637729518258537,0.0,0.0,-0.0,-1.0,0.0,-0.03622704817414635,
54,0.377534,0.00306223,-0.000626739,0.333477,6351.66,0.00878906,0.2970452308654785,0.0,0.39217251539230347,1,0.37741561821892217,0.0,0.0,-0.7029547691345215,-1.0,0.0,-0.8334708125214343,
55,0.303243,0.0293294,-0.000708278,0.333477,6351.66,0.0107422,1.0,0.0,0.0,1,0.30313553377410823,0.0,0.0,-0.7029547691345215,-1.0,0.0,-0.9077508969662482,
56,0.100892,0.0438084,-0.000792678,0.333497,6351.66,0.0117188,1.0,0.0,0.28929728269577026,1,0.10085198087264174,0.0,0.0,-0.0,-1.0,0.0,-0.8991480191273582,
57,0.0561777,-0.0187188,-0.000662502,0.333497,6351.66,0.012207,0.5985152721405029,0.0,0.0,1,0.056159078753612764,0.0,0.0,-0.40148472785949707,-1.0,0.0,-1.0642863396042364,
58,-0.00687122,-0.0397372,-0.000609573,0.333497,6351.66,0.0126953,1.0,1.0,1.0,1,-0.006869124468433845,0.0,0.0,-0.40148472785949707,-1.0,0.0,-1.127314542826283,
59,0.43715,0.0631528,-0.000705894,0.333497,6351.67,0.0141602,1.0,0.547602653503418,0.0,1,0.4369956003188314,0.0,0.0,-0.0,-1.0,0.0,-0.5630043996811687,
60,0.0369414,0.0158057,-0.000934776,0.333528,6351.67,0.015625,1.0,0.0,1.0,1,0.036924117895640866,0.0,0.0,-0.0,-1.0,0.0,-0.9630758821043591,
61,0.149916,0.0342793,-0.00076836,0.333528,6351.67,0.0166016,0.9340412616729736,1.0,0.4114302396774292,1,0.14985836102330338,0.0,0.0,-0.06595873832702637,-1.0,0.0,-0.8699292604748046,
62,-0.0162864,-0.00901982,-0.000826057,0.333528,6351.67,0.0166016,0.836542010307312,0.0,1.0,1,-0.016279667696726192,0.0,0.0,-0.09749925136566162,-1.0,0.0,-1.0455294431064246,
63,0.275181,0.00767115,-0.000730689,0.333528,6351.67,0.0170898,0.937766432762146,0.33175092935562134,0.0,1,0.27508039068364437,0.0,0.0,-0.10122442245483398,-1.0,0.0,-0.7552869360528058,
64,0.303039,0.0379423,-0.00085276,0.333548,6351.67,0.0185547,0.6417622566223145,0.0,0.0,1,0.3029096800619245,0.0,0.0,-0.29600417613983154,-1.0,0.0,-0.785891572780025,
65,-0.0662897,-0.018477,-0.000848945,0.333548,6351.67,0.0185547,0.1241370439529419,0.0,1.0,1,-0.06626153796095234,0.0,0.0,-0.5176252126693726,-1.0,0.0,-1.2215491017617641,
66,-0.0654679,0.0220957,-0.00066584,0.333548,6351.67,0.0180664,1.0,0.0,0.0,1,-0.0654460899159785,0.0,0.0,-0.8758629560470581,-1.0,0.0,-1.3282049767300959,
67,0.0132173,0.00519495,-0.000496562,0.333548,6351.67,0.0180664,1.0,0.0,1.0,1,0.01321401676615352,0.0,0.0,-0.0,-1.0,0.0,-0.9867859832338465,
68,-0.0162681,0.000753078,-9.74496e-05,0.333548,6351.67,0.0180664,1.0,0.0,0.0,1,-0.016267307262837982,0.0,0.0,-0.0,-1.0,0.0,-1.0162673072628379,
69,-0.0112117,-0.002943,-4.94322e-06,0.333548,6351.67,0.0180664,1.0,0.0,1.0,1,-0.011211672288913182,0.0,0.0,-0.0,-1.0,0.0,-1.0112116722889133,
70,0.766333,0.046854,-4.59512e-05,0.333548,6351.67,0.0200195,1.0,1.0,0.0,1,0.7663153922304705,0.0,0.0,-0.0,-1.0,0.0,-0.23368460776952948,
71,0.903337,0.130751,-0.000639613,0.33365,6351.68,0.0249023,1.0,0.0,0.0,1,0.903047922195667,0.0,0.0,-0.0,-1.0,0.0,-0.09695207780433301,
72,0.812513,0.076195,-0.0010845,0.333762,6351.68,0.0302734,0.34363311529159546,0.0,0.0,1,0.8120719370975404,0.0,0.0,-0.6563668847084045,-1.0,0.0,-0.3848381283149809,
73,-0.0415048,0.00619421,-0.00124901,0.333802,6351.68,0.0332031,1.0,0.0,0.6786120533943176,1,-0.04147884767733636,0.0,0.0,-0.6563668847084045,-1.0,0.0,-1.2383889130898578,
74,0.0277449,0.0139499,-0.00129002,0.333802,6351.68,0.0332031,0.6963011622428894,0.0,0.2167404592037201,1,0.027726981181157868,0.0,0.0,-0.3036988377571106,-1.0,0.0,-1.0633826701459754,
75,-0.0811666,-0.0121966,-0.00122994,0.333802,6351.68,0.0332031,0.36197173595428467,0.0,0.7233411073684692,1,-0.08111662359610597,0.0,0.0,-0.33432942628860474,-1.0,0.0,-1.1814154514826873,
76,0.0179048,-0.000535521,-0.00108832,0.333802,6351.68,0.0332031,1.0,0.0,0.7959985733032227,1,0.017895046322371957,0.0,0.0,-0.6380282640457153,-1.0,0.0,-1.1735134328913426,
77,0.00867473,0.0329895,-0.0008437,0.333802,6351.68,0.0332031,1.0,0.5451226234436035,1.0,1,0.00867106747811865,0.0,0.0,-0.0,-1.0,0.0,-0.9913289325218814,
78,0.728218,0.0690771,-0.000879463,0.333884,6351.69,0.0351563,1.0,1.0,0.0,1,0.7278974980258427,0.0,0.0,-0.0,-1.0,0.0,-0.2721025019741573,
79,0.934356,0.113318,-0.00139922,0.333985,6351.69,0.0400391,0.759259819984436,0.0,0.0,1,0.9337014007634408,0.0,0.0,-0.24074018001556396,-1.0,0.0,-0.13852065324122842,
80,0.850935,0.121788,-0.00186508,0.334087,6351.7,0.0449219,0.8131459951400757,0.0,0.0,1,0.8501399895369242,0.0,0.0,-0.05388617515563965,-1.0,0.0,-0.16602586300976774,
81,0.638425,0.092269,-0.00215309,0.334189,6351.7,0.0493164,-0.1752355694770813,0.0,0.11721685528755188,1,0.6377362274857662,0.0,0.0,-0.988381564617157,-1.0,0.0,-0.6587782418993808,
82,0.0171643,0.00481879,-0.00228995,0.334209,6351.7,0.0512695,1.0,0.0,1.0,1,0.01714460231911567,0.0,0.0,-1.1752355694770813,-1.0,0.0,-1.3354260685240087,
83,0.0249978,-0.0033919,-0.00201434,0.334209,6351.7,0.0512695,0.9448717832565308,0.0,0.0,1,0.024972572267710266,0.0,0.0,-0.05512821674346924,-1.0,0.0,-0.9915658927553305,
84,0.0610372,-0.011634,-0.0020582,0.334209,6351.7,0.0512695,1.0,0.0,0.19484835863113403,1,0.060974257379369935,0.0,0.0,-0.05512821674346924,-1.0,0.0,-0.9555642076436708,
85,0.0657851,-0.0382374,-0.00198334,0.334209,6351.7,0.0517578,1.0,0.0,0.0,1,0.06571973354532529,0.0,0.0,-0.0,-1.0,0.0,-0.9342802664546748,
86,0.0626907,-0.0408134,-0.00194472,0.334209,6351.7,0.0522461,0.7060233354568481,0.0,0.0,1,0.06262962356330473,0.0,0.0,-0.29397666454315186,-1.0,0.0,-1.0255633757996407,
87,0.313701,-0.0387822,-0.00207918,0.334209,6351.7,0.0532227,1.0,1.0,0.27184057235717773,1,0.3133742017495632,0.0,0.0,-0.29397666454315186,-1.0,0.0,-0.7748187976133823,
88,0.0131255,0.00811256,-0.00216931,0.334209,6351.71,0.0537109,1.0,0.0,0.8699867129325867,1,0.013111232488291867,0.0,0.0,-0.0,-1.0,0.0,-0.9868887675117082,
89,-0.0178429,-0.0168369,-0.00180596,0.334209,6351.71,0.0537109,1.0,0.0,0.0,1,-0.017826759129690443,0.0,0.0,-0.0,-1.0,0.0,-1.0178267591296903,
90,0.053419,-0.0237791,-0.00152081,0.334209,6351.71,0.0537109,1.0,0.178134948015213,0.6896472573280334,1,0.05337831816555922,0.0,0.0,-0.0,-1.0,0.0,-0.9466216818344407,
91,0.019083,-0.029839,-0.00107115,0.334209,6351.71,0.0541992,1.0,0.0,0.0,1,0.01907276867667286,0.0,0.0,-0.0,-1.0,0.0,-0.9809272313233272,
92,-0.0177131,-0.00552515,-0.000930484,0.334209,6351.71,0.0541992,1.0,0.0,1.0,1,-0.017704851455114322,0.0,0.0,-0.0,-1.0,0.0,-1.0177048514551144,
93,-0.00716048,0.00124597,-0.000547107,0.334209,6351.71,0.0541992,1.0,0.0,0.0,1,-0.007158520154072899,0.0,0.0,-0.0,-1.0,0.0,-1.007158520154073,
94,0.0186673,-0.0856118,-0.000489887,0.334138,6351.71,0.0541992,1.0,1.0,1.0,1,0.018662725326409512,0.0,0.0,-0.0,-1.0,0.0,-0.9813372746735904,
95,0.0142663,-0.0372466,-0.000616248,0.334067,6351.71,0.0541992,1.0,0.0,1.0,1,0.014261901501960673,0.0,0.0,-0.0,-1.0,0.0,-0.9857380984980393,
96,0.0120487,-0.0639437,-0.000836547,0.334006,6351.71,0.0541992,1.0,0.486228346824646,0.8575530648231506,1,0.012043656132762903,0.0,0.0,-0.0,-1.0,0.0,-0.9879563438672371,
97,0.831969,0.022713,-0.00106114,0.333955,6351.71,0.0571289,-0.9050041437149048,1.0,0.08072922378778458,1,0.8315271138844785,0.0,0.0,-1.9050041437149048,-1.0,0.0,-0.7399741292299928,
98,0.106346,-0.0277444,-0.00123566,0.333985,6351.71,0.0595703,-0.37775325775146484,0.1797168254852295,0.7087386250495911,1,0.10628021508005563,0.0,0.0,-0.5272508859634399,-1.0,0.0,-1.0518950507089764,
99,0.760974,0.0594131,-0.00113171,0.334016,6351.71,0.0620117,1.0,1.0,0.0,1,0.7605429118338057,0.0,0.0,-1.3777532577514648,-1.0,0.0,-0.6527830654916338,
100,0.772914,0.0725791,-0.00146883,0.334118,6351.72,0.0668945,0.6486663818359375,0.3307323455810547,0.17198781669139862,1,0.7723455268028245,0.0,0.0,-0.3513336181640625,-1.0,0.0,-0.3330545586463942,
101,-0.105409,0.00455989,-0.001558,0.334138,6351.72,0.0683594,0.03908681869506836,0.0,0.9201356172561646,1,-0.10532675848923986,0.0,0.0,-0.6095795631408691,-1.0,0.0,-1.2882006274315005,
102,0.128496,0.012531,-0.0016939,0.334138,6351.72,0.0678711,1.0,0.10113281011581421,0.0,1,0.12838698601828105,0.0,0.0,-0.9609131813049316,-1.0,0.0,-1.1598869683731985,
103,0.802065,0.0716006,-0.00182598,0.334169,6351.72,0.0703125,1.0,1.0,0.0,1,0.8013313859591996,0.0,0.0,-0.0,-1.0,0.0,-0.19866861404080038,
104,0.921952,0.110705,-0.00232476,0.33426,6351.73,0.0751953,1.0,0.0,0.0,1,0.9208778510516924,0.0,0.0,-0.0,-1.0,0.0,-0.0791221489483076,
105,0.152314,-0.00173316,-0.00261801,0.334342,6351.73,0.0776367,1.0,0.0,0.5117189288139343,1,0.15211409846220778,0.0,0.0,-0.0,-1.0,0.0,-0.8478859015377922,
106,0.00454766,-0.00256832,-0.00272101,0.334342,6351.73,0.0776367,1.0,0.0,1.0,1,0.004541456058277353,0.0,0.0,-0.0,-1.0,0.0,-0.9954585439417226,
107,0.00113162,-0.00893123,-0.00297373,0.334342,6351.73,0.0776367,0.8222869634628296,0.0,0.04116746038198471,1,0.0011299324328147271,0.0,0.0,-0.1777130365371704,-1.0,0.0,-1.0521839785283364,
108,0.333799,0.0535392,-0.00286835,0.334352,6351.73,0.0786133,1.0,0.43916991353034973,0.0,1,0.3333189013223233,0.0,0.0,-0.1777130365371704,-1.0,0.0,-0.7199950096388279,
109,-0.0120212,-0.0211031,-0.00303906,0.334352,6351.73,0.0786133,1.0,0.0,1.0,1,-0.012002877940910222,0.0,0.0,-0.0,-1.0,0.0,-1.0120028779409103,
110,0.00444376,-0.00278742,-0.0030567,0.334352,6351.73,0.0786133,1.0,0.264832466840744,1.0,1,0.004436947630049638,0.0,0.0,-0.0,-1.0,0.0,-0.9955630523699504,
111,0.0116231,0.0122825,-0.00315684,0.334342,6351.73,0.0791016,1.0,0.0,0.3509020209312439,1,0.01160469598120982,0.0,0.0,-0.0,-1.0,0.0,-0.9883953040187902,
112,0.12849,-0.00888726,-0.00312441,0.334342,6351.73,0.0791016,0.27027517557144165,0.10703343152999878,0.0,1,0.1282886454509449,0.0,0.0,-0.7297248244285583,-1.0,0.0,-1.0906288018776227,
113,0.0271254,0.00793055,-0.00307482,0.334342,6351.73,0.0791016,1.0,0.0,0.5158735513687134,1,0.02708356897580869,0.0,0.0,-0.7297248244285583,-1.0,0.0,-1.191833878352759,
114,0.00791242,-0.00633535,-0.00281161,0.334342,6351.73,0.0791016,0.19238489866256714,0.37214043736457825,1.0,1,0.007901265420641134,0.0,0.0,-0.8076151013374329,-1.0,0.0,-1.2343832649805888,
115,0.725463,0.0167124,-0.00281828,0.334342,6351.73,0.0810547,-0.22771453857421875,0.9227991104125977,0.0,1,0.7244378413550946,0.0,0.0,-0.4200994372367859,-1.0,0.0,-0.40159198981594113,
116,0.473084,-0.00277946,-0.00291794,0.334362,6351.74,0.0849609,0.028186440467834473,0.0,0.20759432017803192,1,0.4723917716103895,0.0,0.0,-0.2559009790420532,-1.0,0.0,-0.6043785221022264,
117,0.0343462,-0.0416504,-0.00292939,0.334362,6351.74,0.0859375,0.5489339828491211,0.033066630363464355,0.5592219233512878,1,0.03429574599668044,0.0,0.0,-0.5207475423812866,-1.0,0.0,-1.1219285167177055,
118,-0.00395118,0.00931987,-0.0029518,0.334331,6351.74,0.0864258,1.0,1.0,0.5336846113204956,1,-0.003945331248359851,0.0,0.0,-0.4510660171508789,-1.0,0.0,-1.1392651363936235,
119,0.215709,-0.0243308,-0.0029928,0.334321,6351.74,0.0874023,-0.23680543899536133,0.1542622447013855,0.0,1,0.2153852474982032,0.0,0.0,-1.2368054389953613,-1.0,0.0,-1.1556563842004053,
120,0.222546,0.0179672,-0.00303524,0.334321,6351.74,0.0883789,1.0,0.0,0.0,1,0.2222072351361007,0.0,0.0,-1.2368054389953613,-1.0,0.0,-1.1488343965625076,
121,0.215331,0.0319213,-0.00319546,0.334321,6351.74,0.0898438,1.0,0.0,0.0,1,0.21498586041919285,0.0,0.0,-0.0,-1.0,0.0,-0.7850141395808071,
122,0.111598,0.0912959,-0.00325459,0.334331,6351.74,0.0898438,1.0,0.7931767702102661,1.0,1,0.11141580641083568,0.0,0.0,-0.0,-1.0,0.0,-0.8885841935891643,
123,0.0495167,0.00540781,-0.00327271,0.334342,6351.74,0.090332,0.14655661582946777,0.0,0.0,1,0.04943540806770495,0.0,0.0,-0.8534433841705322,-1.0,0.0,-1.2065976071834548,
124,0.129741,0.0313352,-0.00329226,0.334342,6351.74,0.0908203,1.0,0.0,0.0,1,0.12952672670433263,0.0,0.0,-0.8534433841705322,-1.0,0.0,-1.126506288546827,
125,0.951042,0.0631153,-0.00366658,0.334372,6351.75,0.09375,0.1663166880607605,1.0,0.0,1,0.9492920753121562,0.0,0.0,-0.8336833119392395,-1.0,0.0,-0.30081291826961565,
126,0.985373,0.107903,-0.00413292,0.334464,6351.75,0.0996094,0.6942644715309143,0.0,0.0,1,0.983328356327455,0.0,0.0,-0.5279477834701538,-1.0,0.0,-0.17505597871359113,
