step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.08404429256916046,0.0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.015518464148044586,0.0,0.17750243842601776,1,0.0,0.0,0.0,-0.06852582842111588,-0.0,-1.0,0.0,-1.0205577485263349,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.8158715963363647,0.0,0.0,1,0.0,0.0,0.0,-0.8003531321883202,-0.0,-1.0,0.0,-1.240105939656496,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.4548683762550354,0.0,1.0,1,0.0,0.0,0.0,-1.2707399725914001,-0.0,-1.0,0.0,-1.38122199177742,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.33104848861694336,0.10967297106981277,0.9846915006637573,1,0.0,0.0,0.0,-0.7859168648719788,-0.0,-1.0,0.0,-1.2357750594615937,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.6126407980918884,1.0,1,0.0,0.0,0.0,-1.3310484886169434,-0.0,-1.0,0.0,-1.399314546585083,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.09275047481060028,0.9330318570137024,0.0,1,0.0,0.0,0.0,-0.9072495251893997,-0.0,-1.0,0.0,-1.27217485755682,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.16342149674892426,0.8853169679641724,0.9458240270614624,1,0.0,0.0,0.0,-0.25617197155952454,-0.0,-1.0,0.0,-1.0768515914678574,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.49810194969177246,0.0,1,0.0,0.0,0.0,-0.8365785032510757,-0.0,-1.0,0.0,-1.2509735509753228,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7324917912483215,0.0,0.3369351327419281,1,0.0,0.0,0.0,-0.26750820875167847,-0.0,-1.0,0.0,-1.0802524626255035,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.03175392001867294,0.0,1.0,1,0.0,0.0,0.0,-0.7007378712296486,-0.0,-1.0,0.0,-1.2102213613688946,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.41974908113479614,0.0,1,0.0,0.0,0.0,-0.9682460799813271,-0.0,-1.0,0.0,-1.290473823994398,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.6538311839103699,0.18736056983470917,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
