step,speedX,speedY,angle,trackPos,distFromStart,distRaced,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.9115858674049377,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.3410956859588623,0.695879340171814,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.35381534695625305,0.20565497875213623,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.9282148480415344,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.24353718757629395,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8585191965103149,0.3197382688522339,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.07233650982379913,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.2778087258338928,0.9139339923858643,0.5822317600250244,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.49968960881233215,0.0,0.07777416706085205,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.04000779986381531,0.6908893585205078,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.7972447276115417,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.3692780137062073,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.09810158610343933,0.0,0.0083235502243042,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.1118364930152893,1.0,0.11241471767425537,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5621009469032288,0.7988471984863281,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6302029490470886,0.3017677664756775,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.061107318848371506,0.9836045503616333,1.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.04200972989201546,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.4614235460758209,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.2035825252532959,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.22205866873264313,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.74004065990448,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.9583274126052856,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.02721622958779335,0.3725104033946991,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0036194156855344772,0.8537089228630066,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.4553261995315552,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8339069485664368,0.9340606927871704,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.9460625648498535,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
33,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.905630350112915,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
34,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.30084002017974854,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
35,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.4342654049396515,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
36,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.4214637279510498,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
37,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.45324498414993286,0.8804813623428345,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
38,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.23134949803352356,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
39,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.22641122341156006,0.25447309017181396,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
40,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.2759084701538086,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
41,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.3989579677581787,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
42,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.24710282683372498,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
43,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.26927250623703003,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
44,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.756413459777832,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
45,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.10949533432722092,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
46,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.010420341044664383,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
47,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.7486442923545837,1.0,0.3110387325286865,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
48,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.9905081987380981,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
49,0.185991,0.0129928,4.84625e-05,0.333334,6351.65,0.000488281,-0.9654183387756348,0.0,0.9513493776321411,1,0.18598649298717246,0.0,0.0,-1.0,0.0,-0.8140135070128276,
50,-0.0441278,-0.00603055,1.7325e-06,0.333334,6351.65,0.000976563,0.3590060770511627,1.0,0.0,1,-0.044127761774227024,0.0,0.0,-1.0,0.0,-1.044127761774227,
51,-0.0238387,-0.0192911,-0.000278171,0.333334,6351.65,0.000488281,-0.7697135806083679,0.7099035978317261,0.0,1,-0.02383538346022528,0.0,0.0,-1.0,0.0,-1.0238353834602252,
52,0.683767,-0.0165275,-0.000329192,0.333334,6351.65,0.00244141,-0.7311620116233826,0.0,0.0,1,0.6836544176398843,0.0,0.0,-1.0,0.0,-0.3163455823601157,
53,0.735686,-0.0248367,-0.000313457,0.333334,6351.66,0.00634766,1.0,1.0,0.0,1,0.7355706608961164,0.0,0.0,-1.0,0.0,-0.26442933910388355,
54,1.40962,-0.0376508,-0.000268157,0.333334,6351.66,0.012207,-1.0,1.0,0.0,1,1.4094309495854933,0.0,0.0,-1.0,0.0,0.4094309495854933,
55,2.40365,-0.074493,-2.21094e-05,0.333314,6351.67,0.0229492,-0.6916082501411438,1.0,0.0,1,2.403623427782864,0.0,0.0,-1.0,0.0,1.4036234277828639,
56,3.32124,-0.246018,0.000975434,0.333172,6351.69,0.0385742,-1.0,0.6062449216842651,0.0,1,3.319618595015332,0.0,0.0,-1.0,0.0,2.319618595015332,
57,3.83369,-0.522926,0.00267917,0.332795,6351.71,0.059082,0.6728635430335999,0.7823213934898376,0.0,1,3.8285406935121817,0.0,0.0,-1.0,0.0,2.8285406935121817,
58,4.53276,-0.496905,0.00475437,0.332287,6351.73,0.0825195,0.3316252529621124,0.4960884153842926,0.0,1,4.521933602278922,0.0,0.0,-1.0,0.0,3.5219336022789216,
59,4.95932,-0.29461,0.00609571,0.3319,6351.76,0.108887,0.8388485312461853,0.7714691162109375,0.0,1,4.944112667220915,0.0,0.0,-1.0,0.0,3.9441126672209146,
60,5.80908,-0.0190195,0.00658447,0.331697,6351.79,0.14209,-0.3077474534511566,1.0,0.6289112567901611,1,5.789829355110835,0.0,0.0,-1.0,0.0,4.789829355110835,
61,5.59653,0.0196425,0.00648719,0.331697,6351.83,0.173828,-1.0,1.0,0.0,1,5.578259489850173,0.0,0.0,-1.0,0.0,4.578259489850173,
62,5.97771,-0.292823,0.00747186,0.331575,6351.86,0.206055,0.5056107640266418,1.0,0.0,1,5.955211038587866,0.0,0.0,-1.0,0.0,4.955211038587866,
63,6.81428,-0.298401,0.00976402,0.331198,6351.89,0.241699,0.8435585498809814,0.0,0.6237850189208984,1,6.780688324678344,0.0,0.0,-1.0,0.0,5.780688324678344,
64,6.00992,-0.216019,0.0107706,0.330893,6351.93,0.27832,-1.0,0.59581458568573,0.0,1,5.977206814087335,0.0,0.0,-1.0,0.0,4.977206814087335,
65,6.15462,-0.205098,0.0114229,0.33068,6351.96,0.311523,0.11709389090538025,0.383098840713501,0.0,1,6.1190674288657085,0.0,0.0,-1.0,0.0,5.1190674288657085,
66,6.53029,-0.0221488,0.0118297,0.330466,6352.0,0.34668,1.0,0.11053752899169922,0.0,1,6.4912082901317705,0.0,0.0,-1.0,0.0,5.4912082901317705,
67,6.68653,0.316596,0.0108612,0.330547,6352.04,0.383789,0.6698024272918701,0.0,0.0,1,6.6498244575,0.0,0.0,-1.0,0.0,5.6498244575,
68,6.68528,0.644819,0.00842983,0.330954,6352.07,0.42041,-1.0,0.0,0.0,1,6.656864913387154,0.0,0.0,-1.0,0.0,5.656864913387154,
69,6.65758,0.45394,0.00621731,0.331422,6352.11,0.457031,0.23127979040145874,0.0,0.0,1,6.636755340204062,0.0,0.0,-1.0,0.0,5.636755340204062,
