step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.46808743476867676,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.2442789226770401,1.0,0.0,1,0.0,0.0,0.0,-0.22380851209163666,-1.0,0.0,-1.067142553627491,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.7557210773229599,-1.0,0.0,-1.226716323196888,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.9189232587814331,1.0,0.0,1,0.0,0.0,0.0,-0.0810767412185669,-1.0,0.0,-1.0243230223655702,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8554381132125854,1.0,0.0,1,0.0,0.0,0.0,-0.06348514556884766,-1.0,0.0,-1.0190455436706543,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.14456188678741455,-1.0,0.0,-1.0433685660362244,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.044788897037506104,1.0,0.0,1,0.0,0.0,0.0,-1.044788897037506,-1.0,0.0,-1.3134366691112518,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6269047260284424,0.8606276512145996,0.0,1,0.0,0.0,0.0,-0.6716936230659485,-1.0,0.0,-1.2015080869197845,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5911632776260376,0.54734206199646,0.0,1,0.0,0.0,0.0,-0.035741448402404785,-1.0,0.0,-1.0107224345207215,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.3059700131416321,1,0.0,0.0,0.0,-0.4088367223739624,-1.0,0.0,-1.1226510167121888,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.9674567580223083,1.0,0.0,1,0.0,0.0,0.0,-0.03254324197769165,-1.0,0.0,-1.0097629725933075,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.9198510050773621,1.0,0.0,1,0.0,0.0,0.0,-0.04760575294494629,-1.0,0.0,-1.014281725883484,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.08014899492263794,-1.0,0.0,-1.0240446984767915,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,1.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.3225519061088562,1.0,0.0,1,0.0,0.0,0.0,-1.3225519061088562,-1.0,0.0,-1.3967655718326568,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.16944807767868042,1.0,0.0,1,0.0,0.0,0.0,-0.15310382843017578,-1.0,0.0,-1.0459311485290528,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.8099915385246277,0.0,1,0.0,0.0,0.0,-1.1694480776786804,-1.0,0.0,-1.350834423303604,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8301344513893127,0.42373478412628174,0.0,1,0.0,0.0,0.0,-0.16986554861068726,-1.0,0.0,-1.0509596645832062,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.47035741806030273,0.0,1,0.0,0.0,0.0,-0.16986554861068726,-1.0,0.0,-1.0509596645832062,
