step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.9279561042785645,1.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.2279864102602005,1.0,0.0,1,0.0,0.0,0.0,-0.699969694018364,-0.0,-1.0,0.0,-1.2099909082055091,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7820727825164795,0.0,0.0,1,0.0,0.0,0.0,-0.554086372256279,-0.0,-1.0,0.0,-1.1662259116768836,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.8067271709442139,1.0,0.0,1,0.0,0.0,0.0,-0.024654388427734375,-0.0,-1.0,0.0,-1.0073963165283204,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.4205175042152405,1.0,0.4991096258163452,1,0.0,0.0,0.0,-1.2272446751594543,-0.0,-1.0,0.0,-1.3681734025478363,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.9076676368713379,1.0,0.0,1,0.0,0.0,0.0,-0.4871501326560974,-0.0,-1.0,0.0,-1.1461450397968291,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-1.907667636871338,-0.0,-1.0,0.0,-1.5723002910614015,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5456041693687439,1.0,0.0,1,0.0,0.0,0.0,-0.4543958306312561,-0.0,-1.0,0.0,-1.136318749189377,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.2255813628435135,1.0,1.0,1,0.0,0.0,0.0,-0.3200228065252304,-0.0,-1.0,0.0,-1.096006841957569,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5900783538818359,1.0,0.0,1,0.0,0.0,0.0,-0.36449699103832245,-0.0,-1.0,0.0,-1.1093490973114968,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.9355146884918213,1.0,0.16670525074005127,1,0.0,0.0,0.0,-0.34543633460998535,-0.0,-1.0,0.0,-1.1036309003829956,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.10523968935012817,1.0,0.06872114539146423,1,0.0,0.0,0.0,-0.8302749991416931,-0.0,-1.0,0.0,-1.2490824997425078,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7460620403289795,1.0,0.0,1,0.0,0.0,0.0,-0.6408223509788513,-0.0,-1.0,0.0,-1.1922467052936554,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.1989349126815796,0.8663374185562134,0.0,1,0.0,0.0,0.0,-0.9449969530105591,-0.0,-1.0,0.0,-1.2834990859031676,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.43079784512519836,1.0,0.0,1,0.0,0.0,0.0,-0.629732757806778,-0.0,-1.0,0.0,-1.1889198273420334,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.729692816734314,1.0,0.0,1,0.0,0.0,0.0,-0.2988949716091156,-0.0,-1.0,0.0,-1.0896684914827346,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5692627429962158,1.0,0.9904425144195557,1,0.0,0.0,0.0,-1.2989555597305298,-0.0,-1.0,0.0,-1.3896866679191588,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7915969491004944,0.0,0.4217325747013092,1,0.0,0.0,0.0,-0.22233420610427856,-0.0,-1.0,0.0,-1.0667002618312835,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5591341257095337,0.0,1.0,1,0.0,0.0,0.0,-1.350731074810028,-0.0,-1.0,0.0,-1.4052193224430085,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.2970432937145233,0.8056800365447998,0.0,1,0.0,0.0,0.0,-0.856177419424057,-0.0,-1.0,0.0,-1.2568532258272171,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-1.2970432937145233,-0.0,-1.0,0.0,-1.389112988114357,
