step,speedX,speedY,angle,trackPos,distFromStart,distRaced,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.7922680974006653,0.6760826706886292,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.20773190259933472,-1.0,0.0,-1.0623195707798003,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.49921131134033203,0.4783317446708679,0.0,1,0.0,0.0,0.0,-1.499211311340332,-1.0,0.0,-1.4497633934020997,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.08440528810024261,1.0,0.6243063807487488,1,0.0,0.0,0.0,-0.5836165994405746,-1.0,0.0,-1.1750849798321723,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.3607441186904907,1.0,1.0,1,0.0,0.0,0.0,-0.2763388305902481,-1.0,0.0,-1.0829016491770744,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.09846524149179459,0.0,0.0,1,0.0,0.0,0.0,-0.4592093601822853,-1.0,0.0,-1.1377628080546855,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.028750918805599213,1.0,0.0,1,0.0,0.0,0.0,-0.1272161602973938,-1.0,0.0,-1.038164848089218,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.9712490811944008,-1.0,0.0,-1.2913747243583202,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.792927622795105,1.0,0.43563345074653625,1,0.0,0.0,0.0,-0.20707237720489502,-1.0,0.0,-1.0621217131614684,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8321956396102905,0.0,0.6929300427436829,1,0.0,0.0,0.0,-1.6251232624053955,-1.0,0.0,-1.4875369787216186,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.9849158525466919,0.6073784828186035,0.0,1,0.0,0.0,0.0,-1.8171114921569824,-1.0,0.0,-1.5451334476470948,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.6012132167816162,0.25715795159339905,0.0,1,0.0,0.0,0.0,-0.3837026357650757,-1.0,0.0,-1.1151107907295228,
