step,speedX,speedY,angle,trackPos,distFromStart,distRaced,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.3365897834300995,0.5701348781585693,1.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.8545987606048584,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.7824451327323914,0.0,0.283870130777359,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.05120687931776047,0.0,0.9734655022621155,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.1010129302740097,0.6770282983779907,0.9871768951416016,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.2770746946334839,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.6923124194145203,0.0,1.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.07148750871419907,0.7948557138442993,0.3649505376815796,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.9660289883613586,1.0,0.5766452550888062,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8630672693252563,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8674262762069702,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.07220394909381866,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.9643812775611877,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.11682859063148499,0.2947157621383667,1.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.7097435593605042,1.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.3840486407279968,1.0,1.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.327340304851532,0.24796895682811737,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.8695988059043884,1.0,0.7331672310829163,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.21745000779628754,0.36927759647369385,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8472349643707275,0.21919989585876465,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.13780158758163452,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.661393940448761,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.6967145800590515,1.0,0.29827800393104553,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,1.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5365659594535828,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.31473055481910706,0.0,1.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.07047789543867111,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.6807423233985901,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.005874287337064743,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.2275332510471344,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.7505423426628113,0.0,0.2997370660305023,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
33,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.301152765750885,1.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
34,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.5417640805244446,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
35,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8993979096412659,0.19859221577644348,0.1689620465040207,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
36,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8669468760490417,0.0,1.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
37,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.7375509738922119,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
38,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.30458080768585205,0.265968918800354,0.5644636750221252,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
39,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.3967902660369873,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
40,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.970833420753479,0.0,0.05851992219686508,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
41,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.13253898918628693,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
42,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0795469582080841,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
43,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.520399272441864,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
44,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.2868971526622772,0.0,1.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
45,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.847981333732605,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
46,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
47,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.5132570266723633,1.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
48,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.2258833795785904,0.0,0.0,1,0.0,0.0,0.0,-1.0,0.0,-1.0,
49,0.107946,-0.00263714,-9.23475e-06,0.333334,6351.65,0.0,-0.024475546553730965,0.0,0.0,1,0.1079455015682354,0.0,0.0,-1.0,0.0,-0.8920544984317647,
50,-0.0673952,-0.00300031,-1.35263e-05,0.333334,6351.65,0.0,0.600388765335083,0.0,0.0,1,-0.06739474418998781,0.0,0.0,-1.0,0.0,-1.0673947441899878,
51,0.044038,-0.023453,1.98523e-05,0.333334,6351.65,0.000488281,-1.0,0.32256728410720825,0.4935612678527832,1,0.044037562863528334,0.0,0.0,-1.0,0.0,-0.9559624371364717,
52,-0.0419429,-0.00992379,-8.02835e-05,0.333334,6351.65,0.0,-0.14799363911151886,0.0,1.0,1,-0.0419412162034255,0.0,0.0,-1.0,0.0,-1.0419412162034254,
53,-0.0144759,0.00113798,-0.000143703,0.333334,6351.65,0.0,0.5544235110282898,0.0,1.0,1,-0.014474859735407066,0.0,0.0,-1.0,0.0,-1.014474859735407,
54,-0.0183206,0.00120348,-0.000456508,0.333334,6351.65,0.0,-0.9938468933105469,0.0,0.0,1,-0.01831641634091044,0.0,0.0,-1.0,0.0,-1.0183164163409104,
55,-0.0196593,0.0158264,-0.000570472,0.333334,6351.65,0.0,-0.9811329245567322,0.0,0.0,1,-0.019653689261264828,0.0,0.0,-1.0,0.0,-1.0196536892612649,
56,0.218952,-0.0245303,-0.000693973,0.333334,6351.65,0.000488281,-0.045672379434108734,0.1339905709028244,0.0,1,0.21887597389447214,0.0,0.0,-1.0,0.0,-0.7811240261055279,
57,-0.071971,-0.0166639,-0.000710662,0.333334,6351.65,0.000976563,0.24740444123744965,0.0,0.36309653520584106,1,-0.07194540830061824,0.0,0.0,-1.0,0.0,-1.0719454083006181,
58,-0.0130865,-0.0130768,-0.000692066,0.333334,6351.65,0.00146484,-0.8954495787620544,1.0,0.4722287356853485,1,-0.013081968505582521,0.0,0.0,-1.0,0.0,-1.0130819685055825,
59,-0.00863439,-0.0635593,-0.000628169,0.333324,6351.65,0.00195313,-1.0,0.0,0.0,1,-0.008631676368563313,0.0,0.0,-1.0,0.0,-1.0086316763685632,
60,0.13884,-0.00915866,-0.000541385,0.333314,6351.65,0.00244141,-0.44294434785842896,0.0,0.26077693700790405,1,0.1388023967082928,0.0,0.0,-1.0,0.0,-0.8611976032917072,
61,0.0758761,-0.00826948,-0.000607189,0.333314,6351.65,0.00292969,-0.26513734459877014,0.062419746071100235,0.0,1,0.07585305044783176,0.0,0.0,-1.0,0.0,-0.9241469495521683,
62,0.205537,0.00201922,-0.000590976,0.333314,6351.66,0.00390625,1.0,0.006253201514482498,0.0,1,0.2054762303943111,0.0,0.0,-1.0,0.0,-0.7945237696056889,
63,0.122291,-0.011344,-0.000610526,0.333294,6351.66,0.00439453,0.4948732256889343,1.0,0.7249197363853455,1,0.12225364629329108,0.0,0.0,-1.0,0.0,-0.877746353706709,
64,0.0720306,-0.0463036,-0.000700649,0.333294,6351.66,0.00488281,0.3266896605491638,0.17236581444740295,0.4792826473712921,1,0.07200534823789995,0.0,0.0,-1.0,0.0,-0.9279946517621,
