step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.6776461601257324,1.0,0.45174920558929443,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.6776461601257324,-1.0,0.0,-1.5032938480377198,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.046554237604141235,1.0,0.0,1,0.0,0.0,0.0,-0.9534457623958588,-1.0,0.0,-1.2860337287187575,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6898505687713623,1.0,0.0,1,0.0,0.0,0.0,-0.6432963311672211,-1.0,0.0,-1.1929888993501663,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.3928729295730591,1.0,0.0,1,0.0,0.0,0.0,-0.2969776391983032,-1.0,0.0,-1.0890932917594909,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.03304287791252136,1.0,0.0,1,0.0,0.0,0.0,-0.3598300516605377,-1.0,0.0,-1.1079490154981613,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.2725546360015869,0.0,1,0.0,0.0,0.0,-0.9669571220874786,-1.0,0.0,-1.2900871366262436,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7797368764877319,1.0,0.0,1,0.0,0.0,0.0,-1.779736876487732,-1.0,0.0,-1.5339210629463196,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.779736876487732,-1.0,0.0,-1.5339210629463196,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.696901798248291,1.0,0.0,1,0.0,0.0,0.0,-0.303098201751709,-1.0,0.0,-1.0909294605255127,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.2935721278190613,1.0,0.0,1,0.0,0.0,0.0,-0.40332967042922974,-1.0,0.0,-1.1209989011287689,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.9301664233207703,1.0,0.0,1,0.0,0.0,0.0,-1.2237385511398315,-1.0,0.0,-1.3671215653419495,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.9519251585006714,1.0,0.0,1,0.0,0.0,0.0,-1.8820915818214417,-1.0,0.0,-1.5646274745464326,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-1.9519251585006714,-1.0,0.0,-1.5855775475502014,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.46254080533981323,1.0,0.0,1,0.0,0.0,0.0,-1.4625408053398132,-1.0,0.0,-1.4387622416019439,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.7730346918106079,1,0.0,0.0,0.0,-0.5374591946601868,-1.0,0.0,-1.161237758398056,
