step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.9140836000442505,1.0,0.0,1,0.0,0.0,0.0,-0.08591639995574951,-1.0,0.0,-1.0257749199867248,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.09891590476036072,1.0,0.38207781314849854,1,0.0,0.0,0.0,-1.0129995048046112,-1.0,0.0,-1.3038998514413833,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.3899109959602356,1.0,0.0,1,0.0,0.0,0.0,-0.4888269007205963,-1.0,0.0,-1.146648070216179,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7458469867706299,1.0,0.21448290348052979,1,0.0,0.0,0.0,-1.1357579827308655,-1.0,0.0,-1.3407273948192597,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8458137512207031,1.0,0.0,1,0.0,0.0,0.0,-1.591660737991333,-1.0,0.0,-1.4774982213974,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.050414860248565674,1.0,0.0,1,0.0,0.0,0.0,-0.8962286114692688,-1.0,0.0,-1.2688685834407807,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.07303681969642639,1.0,0.0,1,0.0,0.0,0.0,-0.12345167994499207,-1.0,0.0,-1.0370355039834975,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.16901198029518127,1.0,0.0,1,0.0,0.0,0.0,-0.09597516059875488,-1.0,0.0,-1.0287925481796265,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.639231264591217,0.0,0.0,1,0.0,0.0,0.0,-0.47021928429603577,-1.0,0.0,-1.1410657852888106,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.21288201212882996,1.0,0.0,1,0.0,0.0,0.0,-0.852113276720047,-1.0,0.0,-1.2556339830160141,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.014335542917251587,0.5737059116363525,0.0,1,0.0,0.0,0.0,-0.22721755504608154,-1.0,0.0,-1.0681652665138244,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.2216806411743164,1.0,0.0,1,0.0,0.0,0.0,-0.20734509825706482,-1.0,0.0,-1.0622035294771195,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.45354849100112915,1.0,0.0,1,0.0,0.0,0.0,-0.6752291321754456,-1.0,0.0,-1.2025687396526337,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.0769241452217102,1.0,1.0,1,0.0,0.0,0.0,-0.37662434577941895,-1.0,0.0,-1.1129873037338256,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.0769241452217102,-1.0,0.0,-1.323077243566513,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8442205190658569,1.0,0.0,1,0.0,0.0,0.0,-0.15577948093414307,-1.0,0.0,-1.046733844280243,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7241801023483276,0.6832749843597412,0.0,1,0.0,0.0,0.0,-1.5684006214141846,-1.0,0.0,-1.4705201864242554,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.2511909008026123,1.0,1.0,1,0.0,0.0,0.0,-0.9753710031509399,-1.0,0.0,-1.292611300945282,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5177475810050964,1.0,0.0,1,0.0,0.0,0.0,-0.7689384818077087,-1.0,0.0,-1.2306815445423127,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.2882266640663147,1.0,0.0,1,0.0,0.0,0.0,-0.8059742450714111,-1.0,0.0,-1.2417922735214233,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.19793540239334106,1.0,0.0,1,0.0,0.0,0.0,-0.48616206645965576,-1.0,0.0,-1.1458486199378968,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7306849956512451,1.0,1.0,1,0.0,0.0,0.0,-0.9286203980445862,-1.0,0.0,-1.2785861194133759,
