step,speedX,speedY,angle,trackPos,distFromStart,distRaced,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.9460696578025818,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.8109779953956604,0.4983383119106293,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.8078554272651672,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.32515156269073486,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.24382853507995605,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.878297746181488,1.0,0.8012966513633728,1,0.0,0.0,0.0,-0.12170225381851196,-1.0,0.0,-1.0365106761455536,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.052575983107089996,1,0.0,0.0,0.0,-0.12170225381851196,-1.0,0.0,-1.0365106761455536,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.291395902633667,1.0,0.0,1,0.0,0.0,0.0,-0.708604097366333,-1.0,0.0,-1.2125812292098999,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.7108241319656372,1.0,0.0,1,0.0,0.0,0.0,-0.4194282293319702,-1.0,0.0,-1.125828468799591,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.33765125274658203,1.0,0.5321874022483826,1,0.0,0.0,0.0,-0.3731728792190552,-1.0,0.0,-1.1119518637657166,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,-0.662348747253418,-1.0,0.0,-1.1987046241760253,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.23908114433288574,1.0,0.4722258448600769,1,0.0,0.0,0.0,-1.2390811443328857,-1.0,0.0,-1.3717243432998658,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-1.2390811443328857,-1.0,0.0,-1.3717243432998658,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.22382977604866028,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5569716691970825,1.0,0.21534834802150726,1,0.0,0.0,0.0,-1.5569716691970825,-1.0,0.0,-1.4670915007591248,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.9087048768997192,1.0,0.0,1,0.0,0.0,0.0,-0.3517332077026367,-1.0,0.0,-1.105519962310791,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.2476939558982849,1.0,1.0,1,0.0,0.0,0.0,-0.6610109210014343,-1.0,0.0,-1.1983032763004302,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6499572396278381,1.0,0.012407675385475159,1,0.0,0.0,0.0,-0.897651195526123,-1.0,0.0,-1.2692953586578368,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.35004276037216187,-1.0,0.0,-1.1050128281116485,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6377644538879395,1.0,0.0,1,0.0,0.0,0.0,-0.36223554611206055,-1.0,0.0,-1.1086706638336181,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.22696445882320404,1,0.0,0.0,0.0,-0.36223554611206055,-1.0,0.0,-1.1086706638336181,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.4279470443725586,1.0,0.13891389966011047,1,0.0,0.0,0.0,-0.5720529556274414,-1.0,0.0,-1.1716158866882325,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.864331841468811,1.0,1.0,1,0.0,0.0,0.0,-0.43638479709625244,-1.0,0.0,-1.1309154391288758,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.8751333951950073,1.0,0.38762491941452026,1,0.0,0.0,0.0,-1.7394652366638184,-1.0,0.0,-1.5218395709991455,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.12486660480499268,-1.0,0.0,-1.0374599814414978,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.5630897283554077,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.22219014167785645,1.0,0.0,1,0.0,0.0,0.0,-0.7778098583221436,-1.0,0.0,-1.233342957496643,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.36647269129753113,1.0,0.7773143649101257,1,0.0,0.0,0.0,-0.14428254961967468,-1.0,0.0,-1.0432847648859025,
33,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.6335273087024689,-1.0,0.0,-1.1900581926107408,
34,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
35,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8908659815788269,1.0,0.7021253705024719,1,0.0,0.0,0.0,-0.1091340184211731,-1.0,0.0,-1.032740205526352,
36,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.5821192860603333,1,0.0,0.0,0.0,-0.1091340184211731,-1.0,0.0,-1.032740205526352,
37,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8737229108810425,1.0,0.738167405128479,1,0.0,0.0,0.0,-0.12627708911895752,-1.0,0.0,-1.0378831267356872,
38,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.7872979640960693,1.0,0.8293039798736572,1,0.0,0.0,0.0,-0.08642494678497314,-1.0,0.0,-1.025927484035492,
39,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,-0.21270203590393066,-1.0,0.0,-1.063810610771179,
40,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.3482203781604767,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
41,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.2689308524131775,1.0,0.0,1,0.0,0.0,0.0,-0.7310691475868225,-1.0,0.0,-1.2193207442760468,
42,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.7310691475868225,-1.0,0.0,-1.2193207442760468,
43,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.5919923186302185,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
44,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6360113620758057,1.0,1.0,1,0.0,0.0,0.0,-0.36398863792419434,-1.0,0.0,-1.1091965913772583,
45,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8801429867744446,1.0,0.0,1,0.0,0.0,0.0,-0.24413162469863892,-1.0,0.0,-1.0732394874095916,
46,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.012798130512237549,1.0,0.4973626434803009,1,0.0,0.0,0.0,-0.867344856262207,-1.0,0.0,-1.2602034568786622,
47,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.8125402927398682,1.0,0.33660444617271423,1,0.0,0.0,0.0,-0.7997421622276306,-1.0,0.0,-1.2399226486682893,
48,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.18745970726013184,-1.0,0.0,-1.0562379121780396,
49,0.00722008,-0.0167481,-9.02971e-05,0.333334,6351.65,0.0,-1.0,1.0,1.0,1,0.007219753994422859,0.0,0.0,-2.0,-1.0,0.0,-1.592780246005577,
50,0.0188036,-0.0122963,0.000112359,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.018802543504462574,0.0,0.0,-2.0,-1.0,0.0,-1.5811974564955373,
51,0.0619835,0.00193472,7.18276e-05,0.333334,6351.65,0.0,0.39011120796203613,1.0,0.0,1,0.06198127377708684,0.0,0.0,-0.6098887920379639,-1.0,0.0,-1.1209853638343024,
52,0.841544,0.0700425,-0.000203784,0.333365,6351.65,0.00292969,1.0,1.0,0.0,1,0.8414582359255601,0.0,0.0,-0.6098887920379639,-1.0,0.0,-0.34150840168582897,
53,0.0408178,0.00409518,-0.000478919,0.333416,6351.66,0.00585938,0.7314449548721313,0.0,0.6300830245018005,1,0.04080802110933976,0.0,0.0,-0.26855504512786865,-1.0,0.0,-1.0397584924290209,
54,0.837351,0.0861931,-0.000703033,0.333457,6351.66,0.00878906,1.0,1.0,0.0,1,0.8370564503988374,0.0,0.0,-0.26855504512786865,-1.0,0.0,-0.24351006313952328,
55,0.998542,0.158031,-0.00130099,0.333568,6351.67,0.0136719,1.0,0.0,0.0,1,0.9978916085514606,0.0,0.0,-0.0,-1.0,0.0,-0.0021083914485393596,
56,0.84906,0.136132,-0.00187748,0.33367,6351.67,0.019043,1.0,0.0,0.0,1,0.8482614574452739,0.0,0.0,-0.0,-1.0,0.0,-0.15173854255472607,
57,0.997562,0.158738,-0.00251835,0.333772,6351.68,0.0239258,1.0,0.0,0.0,1,0.996302732885685,0.0,0.0,-0.0,-1.0,0.0,-0.0036972671143149505,
58,0.0461933,0.0107407,-0.00265187,0.333813,6351.68,0.0258789,1.0,0.0,1.0,1,0.0461318883334318,0.0,0.0,-0.0,-1.0,0.0,-0.9538681116665682,
59,0.664534,0.0896034,-0.00220936,0.333853,6351.68,0.027832,1.0,1.0,0.0,1,0.6637982812932871,0.0,0.0,-0.0,-1.0,0.0,-0.3362017187067129,
60,0.443078,0.0726324,-0.00260657,0.333935,6351.68,0.0322266,0.5894618630409241,0.14407503604888916,0.23982924222946167,1,0.44249903856165457,0.0,0.0,-0.4105381369590759,-1.0,0.0,-0.6806624025260681,
61,1.23548,0.0344002,-0.00285214,0.333965,6351.69,0.0366211,-0.22594726085662842,1.0,0.0,1,1.2337130962973635,0.0,0.0,-0.8154091238975525,-1.0,0.0,-0.01090964087190227,
62,1.30669,0.134111,-0.00325983,0.334067,6351.7,0.0444336,0.8303691148757935,0.0,0.0,1,1.304553267381662,0.0,0.0,-1.0563163757324219,-1.0,0.0,-0.012341645338064477,
