step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.6192677617073059,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.619267761707306,-1.0,0.0,-1.4857803285121918,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.2987615168094635,1.0,0.0,1,0.0,0.0,0.0,-1.2987615168094635,-1.0,0.0,-1.389628455042839,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.7012384831905365,-1.0,0.0,-1.210371544957161,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7248574495315552,1.0,0.0,1,0.0,0.0,0.0,-0.2751425504684448,-1.0,0.0,-1.0825427651405335,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.267573744058609,1.0,0.0,1,0.0,0.0,0.0,-0.9924311935901642,-1.0,0.0,-1.2977293580770493,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.6010427474975586,1.0,0.0,1,0.0,0.0,0.0,-0.8686164915561676,-1.0,0.0,-1.2605849474668502,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.6010427474975586,-1.0,0.0,-1.4803128242492676,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.487148255109787,1.0,0.0,1,0.0,0.0,0.0,-1.487148255109787,-1.0,0.0,-1.446144476532936,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.487148255109787,-1.0,0.0,-1.446144476532936,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.806694507598877,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8398211598396301,1.0,0.0,1,0.0,0.0,0.0,-0.16017884016036987,-1.0,0.0,-1.048053652048111,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.16017884016036987,-1.0,0.0,-1.048053652048111,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.0869189202785492,1.0,0.0,1,0.0,0.0,0.0,-0.9130810797214508,-1.0,0.0,-1.2739243239164353,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.3793490529060364,0.969700813293457,0.6924378871917725,1,0.0,0.0,0.0,-0.2924301326274872,-1.0,0.0,-1.0877290397882462,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.474559485912323,0.684381365776062,0.0,1,0.0,0.0,0.0,-0.8539085388183594,-1.0,0.0,-1.2561725616455077,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.474559485912323,-1.0,0.0,-1.4423678457736968,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.09315717220306396,0.6906453967094421,0.3883535861968994,1,0.0,0.0,0.0,-1.093157172203064,-1.0,0.0,-1.3279471516609191,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.093157172203064,-1.0,0.0,-1.3279471516609191,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.856292724609375,0.514763593673706,0.0,1,0.0,0.0,0.0,-0.143707275390625,-1.0,0.0,-1.0431121826171874,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6569145917892456,1.0,0.0,1,0.0,0.0,0.0,-0.1993781328201294,-1.0,0.0,-1.0598134398460388,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.22774121165275574,0.9615951776504517,0.0,1,0.0,0.0,0.0,-0.42917338013648987,-1.0,0.0,-1.128752014040947,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.7722587883472443,-1.0,0.0,-1.2316776365041733,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.4437844157218933,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.16125142574310303,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.6312658786773682,0.08398616313934326,0.0,1,0.0,0.0,0.0,-1.6312658786773682,-1.0,0.0,-1.4893797636032104,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5334649085998535,0.9839324355125427,0.0,1,0.0,0.0,0.0,-0.09780097007751465,-1.0,0.0,-1.0293402910232543,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8831932544708252,1.0,0.0,1,0.0,0.0,0.0,-1.4166581630706787,-1.0,0.0,-1.4249974489212036,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.3703974783420563,0.7940559387207031,0.28366369009017944,1,0.0,0.0,0.0,-0.5127957761287689,-1.0,0.0,-1.1538387328386306,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.6296025216579437,-1.0,0.0,-1.1888807564973831,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.7684297561645508,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.11898103356361389,1.0,0.20654135942459106,1,0.0,0.0,0.0,-1.118981033563614,-1.0,0.0,-1.3356943100690841,
33,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8427729606628418,1.0,0.0,1,0.0,0.0,0.0,-0.9617539942264557,-1.0,0.0,-1.2885261982679368,
34,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.10219788551330566,0.0,1,0.0,0.0,0.0,-0.1572270393371582,-1.0,0.0,-1.0471681118011475,
35,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
36,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5032374262809753,1.0,0.0,1,0.0,0.0,0.0,-0.49676257371902466,-1.0,0.0,-1.1490287721157073,
37,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7177931070327759,1.0,0.0,1,0.0,0.0,0.0,-1.2210305333137512,-1.0,0.0,-1.3663091599941253,
