step,speedX,speedY,angle,trackPos,distFromStart,distRaced,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.8215035796165466,1.0,0.0,1,0.0,0.0,0.0,-1.8215035796165466,-1.0,0.0,-1.546451073884964,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.14356271922588348,1.0,0.0,1,0.0,0.0,0.0,-0.6779408603906631,-1.0,0.0,-1.203382258117199,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.8564372807741165,-1.0,0.0,-1.256931184232235,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.1527528464794159,1.0,0.0,1,0.0,0.0,0.0,-1.152752846479416,-1.0,0.0,-1.3458258539438248,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.40246424078941345,1.0,0.4683646559715271,1,0.0,0.0,0.0,-0.5552170872688293,-1.0,0.0,-1.166565126180649,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.5211961269378662,1.0,0.6058311462402344,1,0.0,0.0,0.0,-0.9236603677272797,-1.0,0.0,-1.277098110318184,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.9037905335426331,0.04906463623046875,0.0,1,0.0,0.0,0.0,-1.4249866604804993,-1.0,0.0,-1.4274959981441497,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5853504538536072,1.0,0.0,1,0.0,0.0,0.0,-0.3184400796890259,-1.0,0.0,-1.0955320239067077,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.3761068284511566,1,0.0,0.0,0.0,-0.4146495461463928,-1.0,0.0,-1.1243948638439178,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.07928672432899475,1.0,0.16295558214187622,1,0.0,0.0,0.0,-0.9207132756710052,-1.0,0.0,-1.2762139827013015,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.32948529720306396,1,0.0,0.0,0.0,-0.9207132756710052,-1.0,0.0,-1.2762139827013015,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.8936337232589722,0.5046989321708679,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.18168655037879944,0.773667573928833,0.7172272205352783,1,0.0,0.0,0.0,-1.1816865503787994,-1.0,0.0,-1.3545059651136397,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.19741269946098328,1.0,0.0,1,0.0,0.0,0.0,-0.015726149082183838,-1.0,0.0,-1.0047178447246552,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.9659936428070068,0.27664488554000854,1,0.0,0.0,0.0,-0.8025873005390167,-1.0,0.0,-1.240776190161705,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.35739395022392273,1.0,0.0,1,0.0,0.0,0.0,-0.6426060497760773,-1.0,0.0,-1.192781814932823,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.13409335911273956,1.0,0.0957082211971283,1,0.0,0.0,0.0,-0.4914873093366623,-1.0,0.0,-1.1474461928009987,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.420118123292923,0.0,0.5559674501419067,1,0.0,0.0,0.0,-0.5542114824056625,-1.0,0.0,-1.1662634447216988,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.42160990834236145,0.6118666529655457,0.6897732615470886,1,0.0,0.0,0.0,-0.8417280316352844,-1.0,0.0,-1.2525184094905852,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5320779085159302,0.0,0.04082256555557251,1,0.0,0.0,0.0,-0.9536878168582916,-1.0,0.0,-1.2861063450574874,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.5635544061660767,0.0,1,0.0,0.0,0.0,-0.4679220914840698,-1.0,0.0,-1.140376627445221,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.8937022686004639,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.18178370594978333,0.5349524021148682,1.0,1,0.0,0.0,0.0,-1.1817837059497833,-1.0,0.0,-1.354535111784935,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.06401145458221436,1.0,0.0,1,0.0,0.0,0.0,-0.11777225136756897,-1.0,0.0,-1.0353316754102706,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5615707635879517,0.18428504467010498,0.0,1,0.0,0.0,0.0,-0.625582218170166,-1.0,0.0,-1.1876746654510497,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.2934529483318329,0.0,0.0,1,0.0,0.0,0.0,-0.8550237119197845,-1.0,0.0,-1.2565071135759354,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.03244774043560028,0.32953357696533203,0.5942065715789795,1,0.0,0.0,0.0,-0.32590068876743317,-1.0,0.0,-1.09777020663023,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.5769674181938171,0.8082076907157898,0.0,1,0.0,0.0,0.0,-0.6094151586294174,-1.0,0.0,-1.1828245475888253,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.7501136064529419,1.0,0.0,1,0.0,0.0,0.0,-1.327081024646759,-1.0,0.0,-1.3981243073940277,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.5718768239021301,0.12290757894515991,0.17309421300888062,1,0.0,0.0,0.0,-1.321990430355072,-1.0,0.0,-1.3965971291065216,
33,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.34619635343551636,1.0,0.898077130317688,1,0.0,0.0,0.0,-0.22568047046661377,-1.0,0.0,-1.0677041411399841,
34,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6381773948669434,1.0,0.4053504467010498,1,0.0,0.0,0.0,-0.291981041431427,-1.0,0.0,-1.087594312429428,
35,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.28831201791763306,0.5762399435043335,0.907791018486023,1,0.0,0.0,0.0,-0.9264894127845764,-1.0,0.0,-1.2779468238353728,
36,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.22509115934371948,0.3608550727367401,1,0.0,0.0,0.0,-1.288312017917633,-1.0,0.0,-1.3864936053752899,
37,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.13271327316761017,0.0,0.7723586559295654,1,0.0,0.0,0.0,-0.8672867268323898,-1.0,0.0,-1.2601860180497169,
38,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.03942635655403137,1.0,1.0,1,0.0,0.0,0.0,-0.0932869166135788,-1.0,0.0,-1.0279860749840737,
39,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.9295734763145447,0.0,0.0,1,0.0,0.0,0.0,-0.8901471197605133,-1.0,0.0,-1.267044135928154,
40,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.1361260712146759,0.7066562175750732,0.0,1,0.0,0.0,0.0,-0.7934474050998688,-1.0,0.0,-1.2380342215299607,
41,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5686805248260498,1.0,0.32607486844062805,1,0.0,0.0,0.0,-0.7048065960407257,-1.0,0.0,-1.2114419788122177,
42,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.8715351819992065,1,0.0,0.0,0.0,-0.4313194751739502,-1.0,0.0,-1.129395842552185,
43,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.6114404797554016,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
44,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.1341920793056488,0.2768835127353668,0.0,1,0.0,0.0,0.0,-0.8658079206943512,-1.0,0.0,-1.2597423762083053,
45,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.011206582188606262,0.0,0.0,1,0.0,0.0,0.0,-0.14539866149425507,-1.0,0.0,-1.0436195984482766,
46,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.3569655418395996,0.6108037233352661,0.0,1,0.0,0.0,0.0,-0.36817212402820587,-1.0,0.0,-1.1104516372084619,
