step,speedX,speedY,angle,trackPos,distFromStart,distRaced,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.31924334168434143,1.0,0.0,1,0.0,0.0,0.0,-1.3192433416843414,-1.0,0.0,-1.3957730025053023,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.6807566583156586,-1.0,0.0,-1.2042269974946975,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.23582744598388672,0.0,0.0,1,0.0,0.0,0.0,-1.2358274459838867,-1.0,0.0,-1.370748233795166,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.3209507465362549,1.0,0.0,1,0.0,0.0,0.0,-0.08512330055236816,-1.0,0.0,-1.0255369901657105,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.7511582374572754,1.0,0.7497614622116089,1,0.0,0.0,0.0,-0.4302074909210205,-1.0,0.0,-1.129062247276306,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.2488417625427246,-1.0,0.0,-1.0746525287628175,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.09425974637269974,1.0,0.0,1,0.0,0.0,0.0,-1.0942597463726997,-1.0,0.0,-1.3282779239118099,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.3204486072063446,0.620772123336792,0.0,1,0.0,0.0,0.0,-0.22618886083364487,-1.0,0.0,-1.0678566582500935,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.7082061171531677,1.0,0.0,1,0.0,0.0,0.0,-0.3877575099468231,-1.0,0.0,-1.116327252984047,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.9741517901420593,1.0,0.0,1,0.0,0.0,0.0,-0.2659456729888916,-1.0,0.0,-1.0797837018966674,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.32268866896629333,1.0,0.0,1,0.0,0.0,0.0,-1.2968404591083527,-1.0,0.0,-1.3890521377325058,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.3226886689662933,-1.0,0.0,-1.396806600689888,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.4461612105369568,1.0,0.27950918674468994,1,0.0,0.0,0.0,-0.5538387894630432,-1.0,0.0,-1.1661516368389129,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.05533401668071747,1.0,0.0,1,0.0,0.0,0.0,-0.5014952272176743,-1.0,0.0,-1.1504485681653023,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5436092615127563,1.0,0.0,1,0.0,0.0,0.0,-0.5989432781934738,-1.0,0.0,-1.1796829834580422,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.012823998928070068,1.0,0.0,1,0.0,0.0,0.0,-0.5307852625846863,-1.0,0.0,-1.1592355787754058,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.9871760010719299,-1.0,0.0,-1.296152800321579,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.2930604815483093,0.8035242557525635,0.0,1,0.0,0.0,0.0,-0.7069395184516907,-1.0,0.0,-1.2120818555355073,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.2784256935119629,0.0,1,0.0,0.0,0.0,-0.7069395184516907,-1.0,0.0,-1.2120818555355073,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.37292906641960144,1.0,0.608995795249939,1,0.0,0.0,0.0,-0.6270709335803986,-1.0,0.0,-1.1881212800741197,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-1.3729290664196014,-1.0,0.0,-1.4118787199258804,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.504052996635437,0.0,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.3548126816749573,0.6536937952041626,0.6798292398452759,1,0.0,0.0,0.0,-0.6451873183250427,-1.0,0.0,-1.193556195497513,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.35531672835350037,0.6493643522262573,0.0,1,0.0,0.0,0.0,-0.0005040466785430908,-1.0,0.0,-1.0001512140035629,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.6446832716464996,-1.0,0.0,-1.1934049814939498,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.815027117729187,0.9872861504554749,0.0,1,0.0,0.0,0.0,-0.184972882270813,-1.0,0.0,-1.055491864681244,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6064082384109497,0.8171321153640747,0.09638375043869019,1,0.0,0.0,0.0,-1.4214353561401367,-1.0,0.0,-1.426430606842041,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.6064082384109497,-1.0,0.0,-1.4819224715232848,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.3761489987373352,0.0,0.0,1,0.0,0.0,0.0,-0.6238510012626648,-1.0,0.0,-1.1871553003787993,
