step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.9073134660720825,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.3369517922401428,1.0,0.0,1,0.0,0.0,0.0,-0.6630482077598572,-1.0,0.0,-1.198914462327957,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8262391090393066,1.0,0.0,1,0.0,0.0,0.0,-0.4892873167991638,-1.0,0.0,-1.146786195039749,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.17376089096069336,-1.0,0.0,-1.052128267288208,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.6641066074371338,1.0,0.0,1,0.0,0.0,0.0,-1.6641066074371338,-1.0,0.0,-1.4992319822311402,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5449690818786621,1.0,0.0,1,0.0,0.0,0.0,-0.11913752555847168,-1.0,0.0,-1.0357412576675415,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7251046895980835,0.9278976321220398,0.0,1,0.0,0.0,0.0,-1.2700737714767456,-1.0,0.0,-1.3810221314430238,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.2748953104019165,-1.0,0.0,-1.0824685931205749,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7711790204048157,0.23188018798828125,0.10478776693344116,1,0.0,0.0,0.0,-1.7711790204048157,-1.0,0.0,-1.5313537061214446,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.03587764501571655,1.0,0.0,1,0.0,0.0,0.0,-0.7353013753890991,-1.0,0.0,-1.2205904126167297,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.9641223549842834,-1.0,0.0,-1.289236706495285,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.05443757772445679,1.0,0.0,1,0.0,0.0,0.0,-1.0544375777244568,-1.0,0.0,-1.3163312733173371,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.002718508243560791,1.0,0.0,1,0.0,0.0,0.0,-0.051719069480895996,-1.0,0.0,-1.0155157208442689,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.25579577684402466,1.0,0.0,1,0.0,0.0,0.0,-0.25851428508758545,-1.0,0.0,-1.0775542855262756,
