step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5483614802360535,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,-1.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.08940526843070984,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.45895621180534363,-0.0,-1.0,0.0,-1.1467642443041268,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.3977695405483246,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4871748089790344,-0.0,-1.0,0.0,-1.1552298234562342,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.772862434387207,0.5472683906555176,0.0022333860397338867,1,-0.009092603003111566,1.522224058775e-05,-1.1706319749355316,-0.0,-1.0,0.0,-1.3602669732431831,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.6047381162643433,0.2362552285194397,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.3776005506515503,-0.0,-1.0,0.0,-1.422357545957989,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.6047381162643433,-0.0,-1.0,0.0,-1.4904988156418266,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.10110101103782654,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.1011010110378265,-0.0,-1.0,0.0,-1.3394076840738718,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.20740365982055664,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.1063026487827301,-0.0,-1.0,0.0,-1.0409681753973428,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.13557715713977814,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0718265026807785,-0.0,-1.0,0.0,-1.0306253315667573,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.6911425590515137,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5555654019117355,-0.0,-1.0,0.0,-1.1757470013360445,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.44015222787857056,0.07334858179092407,0.37248891592025757,1,-0.009092603003111566,1.522224058775e-05,-0.2509903311729431,-0.0,-1.0,0.0,-1.0843744801144068,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.21645982563495636,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.2236924022436142,-0.0,-1.0,0.0,-1.076185101435608,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7868819832801819,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5704221576452255,-0.0,-1.0,0.0,-1.1802040280560915,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.28303319215774536,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5038487911224365,-0.0,-1.0,0.0,-1.1602320180992547,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8186593651771545,0.8151208162307739,0.7336417436599731,1,-0.009092603003111566,1.522224058775e-05,-1.1016925573349,-0.0,-1.0,0.0,-1.3395851479629939,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.045150723308324814,0.058873653411865234,0.004272341728210449,1,-0.009092603003111566,1.522224058775e-05,-0.8638100884854794,-0.0,-1.0,0.0,-1.2682204073081675,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.2765672504901886,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.23141652718186378,-0.0,-1.0,0.0,-1.078502338917083,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.9636455178260803,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6870782673358917,-0.0,-1.0,0.0,-1.2152008609632914,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5379244089126587,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.42572110891342163,-0.0,-1.0,0.0,-1.1367937134365502,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7476692795753479,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.2097448706626892,-0.0,-1.0,0.0,-1.0720008419613305,
