step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.06480735540390015,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8874044418334961,1.0,0.0,1,0.0,0.0,0.0,-0.9522117972373962,-1.0,0.0,-1.2856635391712188,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.31962478160858154,1.0,0.0,1,0.0,0.0,0.0,-1.2070292234420776,-1.0,0.0,-1.3621087670326233,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7618067264556885,1.0,0.0,1,0.0,0.0,0.0,-1.08143150806427,-1.0,0.0,-1.324429452419281,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.19398169219493866,1.0,0.0,1,0.0,0.0,0.0,-0.5678250342607498,-1.0,0.0,-1.170347510278225,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.30729785561561584,1.0,0.0,1,0.0,0.0,0.0,-0.11331616342067719,-1.0,0.0,-1.0339948490262032,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.6927021443843842,-1.0,0.0,-1.2078106433153153,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.04164433479309082,1.0,0.0,1,0.0,0.0,0.0,-0.9583556652069092,-1.0,0.0,-1.2875066995620728,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6328232288360596,0.8257027864456177,0.0,1,0.0,0.0,0.0,-0.5911788940429688,-1.0,0.0,-1.1773536682128907,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.4159396290779114,1.0,0.0,1,0.0,0.0,0.0,-0.2168835997581482,-1.0,0.0,-1.0650650799274444,
