step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.13455542922019958,1.0,0.0,1,0.0,0.0,0.0,-0.8654445707798004,-1.0,0.0,-1.25963337123394,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6840069890022278,1.0,0.23029136657714844,1,0.0,0.0,0.0,-0.5494515597820282,-1.0,0.0,-1.1648354679346085,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.029300540685653687,1.0,0.0,1,0.0,0.0,0.0,-0.7133075296878815,-1.0,0.0,-1.2139922589063645,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7202184200286865,1.0,0.0,1,0.0,0.0,0.0,-0.7495189607143402,-1.0,0.0,-1.224855688214302,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.08614957332611084,1.0,0.0,1,0.0,0.0,0.0,-0.6340688467025757,-1.0,0.0,-1.1902206540107727,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.176412433385849,1.0,0.0,1,0.0,0.0,0.0,-0.09026286005973816,-1.0,0.0,-1.0270788580179215,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.008234977722167969,1.0,0.0,1,0.0,0.0,0.0,-0.18464741110801697,-1.0,0.0,-1.0553942233324052,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.37013840675354004,1.0,0.0,1,0.0,0.0,0.0,-0.36190342903137207,-1.0,0.0,-1.1085710287094117,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.3878086805343628,1.0,0.0,1,0.0,0.0,0.0,-0.017670273780822754,-1.0,0.0,-1.0053010821342467,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5017232894897461,1.0,0.0,1,0.0,0.0,0.0,-0.8895319700241089,-1.0,0.0,-1.2668595910072327,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.4982767105102539,-1.0,0.0,-1.1494830131530762,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.16556581854820251,1.0,0.0,1,0.0,0.0,0.0,-0.8344341814517975,-1.0,0.0,-1.2503302544355392,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7758402228355408,1.0,0.0,1,0.0,0.0,0.0,-0.9414060413837433,-1.0,0.0,-1.282421812415123,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.053785085678100586,1.0,0.0,1,0.0,0.0,0.0,-0.8296253085136414,-1.0,0.0,-1.2488875925540923,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.585959255695343,0.0,0.0,1,0.0,0.0,0.0,-0.5321741700172424,-1.0,0.0,-1.1596522510051728,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.11081492900848389,1.0,0.0,1,0.0,0.0,0.0,-0.6967741847038269,-1.0,0.0,-1.2090322554111481,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.004688143730163574,0.032739341259002686,1,0.0,0.0,0.0,-1.1108149290084839,-1.0,0.0,-1.3332444787025453,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
