step,speedX,speedY,angle,trackPos,distFromStart,distRaced,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.7083367109298706,0.7132635116577148,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.565471887588501,0.6144749522209167,1.0,1,0.0,0.0,0.0,-1.2738085985183716,-1.0,0.0,-1.3821425795555116,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.8554368019104004,1.0,1.0,1,0.0,0.0,0.0,-0.2899649143218994,-1.0,0.0,-1.0869894742965698,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.9142242074012756,1.0,0.5980817079544067,1,0.0,0.0,0.0,-1.769661009311676,-1.0,0.0,-1.5308983027935028,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.8757272958755493,1,0.0,0.0,0.0,-0.08577579259872437,-1.0,0.0,-1.0257327377796173,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6517304182052612,1.0,0.0,1,0.0,0.0,0.0,-0.34826958179473877,-1.0,0.0,-1.1044808745384216,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,-0.34826958179473877,-1.0,0.0,-1.1044808745384216,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.9236117601394653,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
