step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.05584767460823059,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.4390997290611267,1.0,0.607642650604248,1,0.0,0.0,0.0,-0.4949474036693573,-1.0,0.0,-1.1484842211008073,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.42282634973526,1.0,0.0,1,0.0,0.0,0.0,-0.8619260787963867,-1.0,0.0,-1.258577823638916,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.2794252634048462,1.0,0.0,1,0.0,0.0,0.0,-0.14340108633041382,-1.0,0.0,-1.0430203258991242,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.2501056492328644,1.0,0.0,1,0.0,0.0,0.0,-0.02931961417198181,-1.0,0.0,-1.0087958842515945,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.8022220134735107,1.0,0.0,1,0.0,0.0,0.0,-0.5521163642406464,-1.0,0.0,-1.1656349092721938,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.8022220134735107,-1.0,0.0,-1.5406666040420531,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.31275105476379395,1.0,0.0,1,0.0,0.0,0.0,-1.312751054763794,-1.0,0.0,-1.393825316429138,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.312751054763794,-1.0,0.0,-1.393825316429138,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.3359981179237366,1.0,0.0,1,0.0,0.0,0.0,-0.6640018820762634,-1.0,0.0,-1.199200564622879,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.13557523488998413,1,0.0,0.0,0.0,-1.3359981179237366,-1.0,0.0,-1.400799435377121,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.48307496309280396,0.9374921321868896,0.0,1,0.0,0.0,0.0,-1.483074963092804,-1.0,0.0,-1.4449224889278411,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.8363038301467896,1.0,0.2737545669078827,1,0.0,0.0,0.0,-1.3193787932395935,-1.0,0.0,-1.395813637971878,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-0.16369616985321045,-1.0,0.0,-1.0491088509559632,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.2754683494567871,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
