step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.14374789595603943,1.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-1.1437478959560394,-0.0,-1.0,0.0,-1.3431243687868117,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5132321715354919,1.0,0.0,1,0.0,0.0,0.0,-1.513232171535492,-0.0,-1.0,0.0,-1.4539696514606475,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5751579999923706,0.6632602214813232,0.0,1,0.0,0.0,0.0,-1.0883901715278625,-0.0,-1.0,0.0,-1.3265170514583589,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.46361005306243896,1.0,0.0,1,0.0,0.0,0.0,-0.11154794692993164,-0.0,-1.0,0.0,-1.0334643840789794,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5470327734947205,1.0,0.0,1,0.0,0.0,0.0,-0.0834227204322815,-0.0,-1.0,0.0,-1.0250268161296845,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.45296722650527954,-0.0,-1.0,0.0,-1.1358901679515838,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.26668328046798706,1.0,0.0,1,0.0,0.0,0.0,-1.266683280467987,-0.0,-1.0,0.0,-1.380004984140396,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.30590516328811646,1.0,0.03962892293930054,1,0.0,0.0,0.0,-0.5725884437561035,-0.0,-1.0,0.0,-1.171776533126831,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.6244219541549683,0.39038217067718506,0.0,1,0.0,0.0,0.0,-0.3185167908668518,-0.0,-1.0,0.0,-1.0955550372600555,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.08505874872207642,1.0,0.0,1,0.0,0.0,0.0,-0.7094807028770447,-0.0,-1.0,0.0,-1.2128442108631134,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.18218761682510376,1.0,0.0,1,0.0,0.0,0.0,-0.09712886810302734,-0.0,-1.0,0.0,-1.0291386604309083,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.45696282386779785,1.0,0.6681309342384338,1,0.0,0.0,0.0,-0.2747752070426941,-0.0,-1.0,0.0,-1.0824325621128081,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.8911060094833374,1.0,0.0,1,0.0,0.0,0.0,-1.3480688333511353,-0.0,-1.0,0.0,-1.4044206500053407,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.26338836550712585,1.0,0.0,1,0.0,0.0,0.0,-0.6277176439762115,-0.0,-1.0,0.0,-1.1883152931928636,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5356154441833496,0.0,0.0,1,0.0,0.0,0.0,-0.7990038096904755,-0.0,-1.0,0.0,-1.2397011429071427,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.171135812997818,1,0.0,0.0,0.0,-1.5356154441833496,-0.0,-1.0,0.0,-1.460684633255005,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.2921648621559143,1.0,0.37618178129196167,1,0.0,0.0,0.0,-0.7078351378440857,-0.0,-1.0,0.0,-1.2123505413532256,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7691754698753357,1.0,0.668346107006073,1,0.0,0.0,0.0,-0.4770106077194214,-0.0,-1.0,0.0,-1.1431031823158264,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.1835417002439499,0.21352088451385498,1.0,1,0.0,0.0,0.0,-0.5856337696313858,-0.0,-1.0,0.0,-1.1756901308894157,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.11107221245765686,0.0,1.0,1,0.0,0.0,0.0,-0.07246948778629303,-0.0,-1.0,0.0,-1.021740846335888,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5259908437728882,1.0,0.0,1,0.0,0.0,0.0,-0.637063056230545,-0.0,-1.0,0.0,-1.1911189168691636,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.4347458779811859,1.0,0.13096415996551514,1,0.0,0.0,0.0,-0.09124496579170227,-0.0,-1.0,0.0,-1.0273734897375106,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.42400985956192017,1,0.0,0.0,0.0,-1.434745877981186,-0.0,-1.0,0.0,-1.4304237633943557,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.2100304514169693,1.0,0.0,1,0.0,0.0,0.0,-0.7899695485830307,-0.0,-1.0,0.0,-1.2369908645749093,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,-0.7899695485830307,-0.0,-1.0,0.0,-1.2369908645749093,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.10437685251235962,0.683311939239502,0.03880953788757324,1,0.0,0.0,0.0,-0.8956231474876404,-0.0,-1.0,0.0,-1.268686944246292,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.4033196270465851,1.0,1.0,1,0.0,0.0,0.0,-0.29894277453422546,-0.0,-1.0,0.0,-1.0896828323602676,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.0006715357303619385,0.7960410118103027,1.0,1,0.0,0.0,0.0,-0.40264809131622314,-0.0,-1.0,0.0,-1.120794427394867,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.14476491510868073,0.0,1.0,1,0.0,0.0,0.0,-0.14543645083904266,-0.0,-1.0,0.0,-1.0436309352517128,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5447746515274048,1.0,1.0,1,0.0,0.0,0.0,-0.6895395666360855,-0.0,-1.0,0.0,-1.2068618699908256,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.06175428628921509,1.0,1.0,1,0.0,0.0,0.0,-0.4830203652381897,-0.0,-1.0,0.0,-1.144906109571457,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.4405559301376343,0.43557825684547424,1.0,1,0.0,0.0,0.0,-0.3788016438484192,-0.0,-1.0,0.0,-1.1136404931545258,
33,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.1372753381729126,0.1620936393737793,1.0,1,0.0,0.0,0.0,-0.5778312683105469,-0.0,-1.0,0.0,-1.173349380493164,
34,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.23360569775104523,0.0,1.0,1,0.0,0.0,0.0,-0.3708810359239578,-0.0,-1.0,0.0,-1.1112643107771873,
35,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.281093955039978,0.9454533457756042,1.0,1,0.0,0.0,0.0,-0.5146996527910233,-0.0,-1.0,0.0,-1.154409895837307,
36,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.533710241317749,0.0,0.9126884937286377,1,0.0,0.0,0.0,-0.252616286277771,-0.0,-1.0,0.0,-1.0757848858833312,
37,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.6507288217544556,0.0,0.2986159324645996,1,0.0,0.0,0.0,-0.11701858043670654,-0.0,-1.0,0.0,-1.035105574131012,
38,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5004429817199707,1.0,1.0,1,0.0,0.0,0.0,-0.15028584003448486,-0.0,-1.0,0.0,-1.0450857520103454,
