step,speedX,speedY,angle,trackPos,distFromStart,distRaced,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.4178607761859894,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.5821392238140106,-1.0,0.0,-1.174641767144203,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.0,-1.0,0.0,-1.0,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-2.0,-1.0,0.0,-1.6,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.9560807943344116,1.0,0.0,1,0.0,0.0,0.0,-0.04391920566558838,-1.0,0.0,-1.0131757616996766,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.25508907437324524,0.9433006048202515,0.0,1,0.0,0.0,0.0,-0.7009917199611664,-1.0,0.0,-1.21029751598835,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-0.7449109256267548,-1.0,0.0,-1.2234732776880264,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.08439645171165466,0.6872893571853638,0.0,1,0.0,0.0,0.0,-1.0843964517116547,-1.0,0.0,-1.3253189355134964,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.5269731879234314,0.09416639804840088,0.0,1,0.0,0.0,0.0,-0.44257673621177673,-1.0,0.0,-1.132773020863533,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.0004336833953857422,1.0,0.14620089530944824,1,0.0,0.0,0.0,-0.5274068713188171,-1.0,0.0,-1.158222061395645,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.30773380398750305,0.3260255455970764,0.0,1,0.0,0.0,0.0,-0.3081674873828888,-1.0,0.0,-1.0924502462148666,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.19170168042182922,1.0,0.3541618287563324,1,0.0,0.0,0.0,-0.4994354844093323,-1.0,0.0,-1.1498306453227998,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.3974893391132355,1.0,0.0,1,0.0,0.0,0.0,-0.5891910195350647,-1.0,0.0,-1.1767573058605194,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.8934954404830933,0.46022677421569824,0.1551295518875122,1,0.0,0.0,0.0,-1.2909847795963287,-1.0,0.0,-1.3872954338788985,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.9326821565628052,0.7246456146240234,0.0,1,0.0,0.0,0.0,-0.039186716079711914,-1.0,0.0,-1.0117560148239135,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.7912890315055847,1.0,0.6866879463195801,1,0.0,0.0,0.0,-1.72397118806839,-1.0,0.0,-1.517191356420517,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.2433994710445404,0.7960234880447388,1.0,1,0.0,0.0,0.0,-0.5478895604610443,-1.0,0.0,-1.1643668681383132,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.3744666278362274,0.545428991317749,0.7459627985954285,1,0.0,0.0,0.0,-0.6178660988807678,-1.0,0.0,-1.1853598296642303,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.3445431590080261,1.0,1.0,1,0.0,0.0,0.0,-0.029923468828201294,-1.0,0.0,-1.0089770406484604,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,1.0,0.7236511707305908,1,0.0,0.0,0.0,-0.6554568409919739,-1.0,0.0,-1.1966370522975922,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.28145819902420044,1.0,0.0,1,0.0,0.0,0.0,-0.7185418009757996,-1.0,0.0,-1.21556254029274,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.7748401761054993,0.0,1,0.0,0.0,0.0,-0.7185418009757996,-1.0,0.0,-1.21556254029274,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.20893174409866333,0.5418285131454468,0.0,1,0.0,0.0,0.0,-1.2089317440986633,-1.0,0.0,-1.362679523229599,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.0,0.3975602984428406,1,0.0,0.0,0.0,-1.2089317440986633,-1.0,0.0,-1.362679523229599,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.7094517350196838,0.38461342453956604,1.0,1,0.0,0.0,0.0,-0.29054826498031616,-1.0,0.0,-1.087164479494095,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.16296684741973877,0.14020878076553345,1,0.0,0.0,0.0,-0.29054826498031616,-1.0,0.0,-1.087164479494095,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.16674399375915527,0.21871650218963623,1.0,1,0.0,0.0,0.0,-1.1667439937591553,-1.0,0.0,-1.3500231981277466,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.24941962957382202,0.36371222138404846,0.7495623826980591,1,0.0,0.0,0.0,-0.08267563581466675,-1.0,0.0,-1.0248026907444001,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.39715543389320374,1.0,1.0,1,0.0,0.0,0.0,-0.6465750634670258,-1.0,0.0,-1.1939725190401078,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.5816180109977722,1.0,0.0,1,0.0,0.0,0.0,-0.18446257710456848,-1.0,0.0,-1.0553387731313706,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-1.0,0.8300119638442993,0.0,1,0.0,0.0,0.0,-0.4183819890022278,-1.0,0.0,-1.1255145967006683,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,-0.8383080363273621,0.0,0.0,1,0.0,0.0,0.0,-0.16169196367263794,-1.0,0.0,-1.0485075891017914,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.6707810163497925,0.0,1.0,1,0.0,0.0,0.0,-1.5090890526771545,-1.0,0.0,-1.4527267158031463,
