step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.46331897377967834,1.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5492856502532959,1.0,0.0,1,0.0,0.0,0.0,-1.0126046240329742,-0.0,-1.0,0.0,-1.3037813872098922,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-0.4507143497467041,-0.0,-1.0,0.0,-1.1352143049240113,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.978330135345459,1.0,0.0,1,0.0,0.0,0.0,-0.021669864654541016,-0.0,-1.0,0.0,-1.0065009593963623,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.16751089692115784,1.0,0.0,1,0.0,0.0,0.0,-0.8108192384243011,-0.0,-1.0,0.0,-1.2432457715272904,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.6019057631492615,0.34836316108703613,0.0,1,0.0,0.0,0.0,-0.43439486622810364,-0.0,-1.0,0.0,-1.130318459868431,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5109666585922241,1.0,0.0,1,0.0,0.0,0.0,-0.09093910455703735,-0.0,-1.0,0.0,-1.0272817313671112,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.015694528818130493,0.0,0.0,1,0.0,0.0,0.0,-0.5266611874103546,-0.0,-1.0,0.0,-1.1579983562231064,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-1.0156945288181305,-0.0,-1.0,0.0,-1.304708358645439,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5689602494239807,1.0,0.0,1,0.0,0.0,0.0,-0.4310397505760193,-0.0,-1.0,0.0,-1.1293119251728059,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.26069962978363037,1,0.0,0.0,0.0,-1.5689602494239807,-0.0,-1.0,0.0,-1.4706880748271942,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.24491995573043823,1.0,0.15678220987319946,1,0.0,0.0,0.0,-1.2449199557304382,-0.0,-1.0,0.0,-1.3734759867191315,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.022122681140899658,1.0,0.3579968214035034,1,0.0,0.0,0.0,-0.2670426368713379,-0.0,-1.0,0.0,-1.0801127910614015,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.28572964668273926,1.0,0.0,1,0.0,0.0,0.0,-0.2636069655418396,-0.0,-1.0,0.0,-1.079082089662552,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.6470075845718384,0.0,0.0,1,0.0,0.0,0.0,-0.9327372312545776,-0.0,-1.0,0.0,-1.2798211693763732,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.2246345579624176,1.0,0.0,1,0.0,0.0,0.0,-0.4223730266094208,-0.0,-1.0,0.0,-1.1267119079828263,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.115912526845932,1.0,0.39610081911087036,1,0.0,0.0,0.0,-0.3405470848083496,-0.0,-1.0,0.0,-1.102164125442505,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7303750514984131,1.0,0.0,1,0.0,0.0,0.0,-0.8462875783443451,-0.0,-1.0,0.0,-1.2538862735033036,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.4756562113761902,1.0,0.9280179738998413,1,0.0,0.0,0.0,-1.2060312628746033,-0.0,-1.0,0.0,-1.361809378862381,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.0,1,0.0,0.0,0.0,-1.4756562113761902,-0.0,-1.0,0.0,-1.442696863412857,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.19639047980308533,0.0,0.0,1,0.0,0.0,0.0,-0.8036095201969147,-0.0,-1.0,0.0,-1.2410828560590743,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.518854022026062,0.40265578031539917,0.0,1,0.0,0.0,0.0,-0.7152445018291473,-0.0,-1.0,0.0,-1.2145733505487442,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.4905601441860199,1.0,0.0,1,0.0,0.0,0.0,-1.009414166212082,-0.0,-1.0,0.0,-1.3028242498636247,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.1725587248802185,1.0,1.0,1,0.0,0.0,0.0,-0.3180014193058014,-0.0,-1.0,0.0,-1.0954004257917405,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.4929403066635132,0.2309509515762329,0.28554779291152954,1,0.0,0.0,0.0,-0.3203815817832947,-0.0,-1.0,0.0,-1.0961144745349884,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.23000141978263855,0.0,1.0,1,0.0,0.0,0.0,-0.7229417264461517,-0.0,-1.0,0.0,-1.2168825179338456,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,1.0,0.41164037585258484,1,0.0,0.0,0.0,-1.2300014197826385,-0.0,-1.0,0.0,-1.3690004259347917,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.038298025727272034,0.0,0.40123289823532104,1,0.0,0.0,0.0,-1.038298025727272,-0.0,-1.0,0.0,-1.3114894077181816,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.8843106031417847,1.0,1.0,1,0.0,0.0,0.0,-0.9226086288690567,-0.0,-1.0,0.0,-1.276782588660717,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.3458636403083801,1.0,0.7102526426315308,1,0.0,0.0,0.0,-0.5384469628334045,-0.0,-1.0,0.0,-1.1615340888500214,
30,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5511298179626465,0.3382268249988556,0.8896917700767517,1,0.0,0.0,0.0,-0.8969934582710266,-0.0,-1.0,0.0,-1.269098037481308,
31,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.33324307203292847,0.6696614027023315,1.0,1,0.0,0.0,0.0,-0.884372889995575,-0.0,-1.0,0.0,-1.2653118669986725,
32,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.4681033790111542,0.17742352187633514,0.8409346342086792,1,0.0,0.0,0.0,-0.8013464510440826,-0.0,-1.0,0.0,-1.2404039353132248,
33,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.4208518862724304,0.0,1.0,1,0.0,0.0,0.0,-0.8889552652835846,-0.0,-1.0,0.0,-1.2666865795850755,
34,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7328191995620728,1.0,1.0,1,0.0,0.0,0.0,-1.1536710858345032,-0.0,-1.0,0.0,-1.346101325750351,
35,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.7169284820556641,0.9564564228057861,0.5207531452178955,1,0.0,0.0,0.0,-1.4497476816177368,-0.0,-1.0,0.0,-1.434924304485321,
36,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,1.0,1,0.0,0.0,0.0,-1.716928482055664,-0.0,-1.0,0.0,-1.5150785446166992,
37,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.28699469566345215,1.0,0.6432449817657471,1,0.0,0.0,0.0,-0.7130053043365479,-0.0,-1.0,0.0,-1.2139015913009643,
38,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,1.0,1,0.0,0.0,0.0,-0.7130053043365479,-0.0,-1.0,0.0,-1.2139015913009643,
39,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.03328251838684082,1.0,0.9638554453849792,1,0.0,0.0,0.0,-0.9667174816131592,-0.0,-1.0,0.0,-1.2900152444839477,
40,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.5738717913627625,0.9458821415901184,1.0,1,0.0,0.0,0.0,-0.6071543097496033,-0.0,-1.0,0.0,-1.182146292924881,
41,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7320294380187988,0.9034819006919861,1.0,1,0.0,0.0,0.0,-1.3059012293815613,-0.0,-1.0,0.0,-1.3917703688144685,
42,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.6304245591163635,0.9649971723556519,1.0,1,0.0,0.0,0.0,-1.3624539971351624,-0.0,-1.0,0.0,-1.4087361991405487,
43,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.10615956038236618,1.0,1.0,1,0.0,0.0,0.0,-0.5242649987339973,-0.0,-1.0,0.0,-1.1572794996201992,
44,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.03163972869515419,1.0,1.0,1,0.0,0.0,0.0,-0.07451983168721199,-0.0,-1.0,0.0,-1.0223559495061636,
