step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.2529805898666382,0.0,0.0,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.6675451993942261,0.0,1,-0.009092603003111566,0.0,-0.7470194101333618,-0.0,-1.0,0.0,-1.2331984260431201,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.35551679134368896,0.7601982355117798,0.0,1,-0.009092603003111566,0.0,-0.644483208656311,-0.0,-1.0,0.0,-1.2024375656000048,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.3026438057422638,1.0,1,-0.009092603003111566,0.0,-0.644483208656311,-0.0,-1.0,0.0,-1.2024375656000048,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.7463943362236023,1,-0.009092603003111566,0.0,-2.0,-0.0,-1.0,0.0,-1.6090926030031114,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.05958779156208038,0.0,0.0,1,-0.009092603003111566,0.0,-0.9404122084379196,-0.0,-1.0,0.0,-1.2912162655344874,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.43908482789993286,0.9217468500137329,1,-0.009092603003111566,0.0,-1.0595877915620804,-0.0,-1.0,0.0,-1.3269689404717355,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.6595433354377747,0.0,1.0,1,-0.009092603003111566,0.0,-1.6595433354377747,-0.0,-1.0,0.0,-1.5069556036344438,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.0044025033712387085,0.13811764121055603,0.5510866641998291,1,-0.009092603003111566,0.0,-0.6639458388090134,-0.0,-1.0,0.0,-1.2082763546458155,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.2668755054473877,0.0,1,-0.009092603003111566,0.0,-1.0044025033712387,-0.0,-1.0,0.0,-1.3104133540144831,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.0,1,-0.009092603003111566,0.0,-0.0,-0.0,-1.0,0.0,-1.0090926030031115,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.34800049662590027,0.3453672230243683,0.39588049054145813,1,-0.009092603003111566,0.0,-0.6519995033740997,-0.0,-1.0,0.0,-1.2046924540153414,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.6545915603637695,0.0,0.22601154446601868,1,-0.009092603003111566,0.0,-0.30659106373786926,-0.0,-1.0,0.0,-1.1010699221244724,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.6308325529098511,1.0,0.43361353874206543,1,-0.009092603003111566,0.0,-0.023759007453918457,-0.0,-1.0,0.0,-1.016220305239287,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.30534428358078003,0.0,0.40548571944236755,1,-0.009092603003111566,0.0,-0.32548826932907104,-0.0,-1.0,0.0,-1.106739083801833,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.4349435567855835,0.0,0.0,1,-0.009092603003111566,0.0,-0.12959927320480347,-0.0,-1.0,0.0,-1.0479723849645526,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.08449147641658783,0.725713849067688,0.0,1,-0.009092603003111566,0.0,-0.35045208036899567,-0.0,-1.0,0.0,-1.1142282271138102,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.6385862231254578,0.0,1,-0.009092603003111566,0.0,-1.0844914764165878,-0.0,-1.0,0.0,-1.3344400459280878,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,0.0,-2.0,-0.0,-1.0,0.0,-1.6090926030031114,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7907700538635254,0.0,0.0,1,-0.009092603003111566,0.0,-1.7907700538635254,-0.0,-1.0,0.0,-1.5463236191621692,
