step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_ttc,r_smooth,r_anticipation,r_time,r_terminal,reward_total,terminal_reason
0,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
1,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.633091926574707,0.06806081533432007,0.0,1,0.0,0.0,0.0,-0.36690807342529297,-0.0,-1.0,0.0,-1.110072422027588,
2,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.11045679450035095,0.0,0.5553020238876343,1,0.0,0.0,0.0,-0.743548721075058,-0.0,-1.0,0.0,-1.2230646163225174,
3,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-1.110456794500351,-0.0,-1.0,0.0,-1.3331370383501053,
4,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.3697602152824402,0.0,1.0,1,0.0,0.0,0.0,-0.6302397847175598,-0.0,-1.0,0.0,-1.189071935415268,
5,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.05381721258163452,1.0,0.0,1,0.0,0.0,0.0,-0.4235774278640747,-0.0,-1.0,0.0,-1.1270732283592224,
6,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.0538172125816345,-0.0,-1.0,0.0,-1.3161451637744903,
7,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.3143464922904968,1.0,0.0,1,0.0,0.0,0.0,-0.6856535077095032,-0.0,-1.0,0.0,-1.205696052312851,
8,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.0,0.906252384185791,1,0.0,0.0,0.0,-1.3143464922904968,-0.0,-1.0,0.0,-1.394303947687149,
9,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.42874079942703247,1.0,0.8319997191429138,1,0.0,0.0,0.0,-1.4287407994270325,-0.0,-1.0,0.0,-1.4286222398281097,
10,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.11111626029014587,0.5202543139457703,0.4693112373352051,1,0.0,0.0,0.0,-0.3176245391368866,-0.0,-1.0,0.0,-1.095287361741066,
11,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.7514614462852478,0.24969105422496796,0.6473950147628784,1,0.0,0.0,0.0,-0.6403451859951019,-0.0,-1.0,0.0,-1.1921035557985307,
12,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.1452144980430603,0.6411800384521484,0.0,1,0.0,0.0,0.0,-0.8966759443283081,-0.0,-1.0,0.0,-1.2690027832984925,
13,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.20305168628692627,0.03486427664756775,0.605765700340271,1,0.0,0.0,0.0,-0.05783718824386597,-0.0,-1.0,0.0,-1.0173511564731599,
14,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.2951136827468872,1.0,0.1293259710073471,1,0.0,0.0,0.0,-0.09206199645996094,-0.0,-1.0,0.0,-1.0276185989379882,
15,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.0,1,0.0,0.0,0.0,-1.2951136827468872,-0.0,-1.0,0.0,-1.3885341048240663,
16,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.15854427218437195,0.6173853874206543,0.0,1,0.0,0.0,0.0,-1.158544272184372,-0.0,-1.0,0.0,-1.3475632816553116,
17,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,1.0,0.31167808175086975,0.864544689655304,1,0.0,0.0,0.0,-0.841455727815628,-0.0,-1.0,0.0,-1.2524367183446885,
18,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-2.0,-0.0,-1.0,0.0,-1.6,
19,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,0.0,0.0,1,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-1.0,
20,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.42365503311157227,0.053545743227005005,0.0,1,0.0,0.0,0.0,-0.5763449668884277,-0.0,-1.0,0.0,-1.1729034900665283,
21,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.05778195708990097,0.0,0.41610652208328247,1,0.0,0.0,0.0,-0.3658730760216713,-0.0,-1.0,0.0,-1.1097619228065014,
22,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.36347463726997375,0.04042237997055054,0.0,1,0.0,0.0,0.0,-0.4212565943598747,-0.0,-1.0,0.0,-1.1263769783079625,
23,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.2458006739616394,0.0,0.08982069790363312,1,0.0,0.0,0.0,-0.6092753112316132,-0.0,-1.0,0.0,-1.182782593369484,
24,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.4399847388267517,0.0,0.3142643868923187,1,0.0,0.0,0.0,-0.1941840648651123,-0.0,-1.0,0.0,-1.0582552194595336,
25,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.5888322591781616,0.0,0.0,1,0.0,0.0,0.0,-0.1488475203514099,-0.0,-1.0,0.0,-1.044654256105423,
26,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.6435377597808838,1.0,0.22706463932991028,1,0.0,0.0,0.0,-1.2323700189590454,-0.0,-1.0,0.0,-1.3697110056877135,
27,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-1.0,1.0,0.5965044498443604,1,0.0,0.0,0.0,-1.6435377597808838,-0.0,-1.0,0.0,-1.493061327934265,
28,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,-0.35774314403533936,1.0,0.046219050884246826,1,0.0,0.0,0.0,-0.6422568559646606,-0.0,-1.0,0.0,-1.1926770567893983,
29,0.0,0.0,3.01992e-07,0.333334,6351.65,0.0,0.0,0.07465191930532455,0.0,1.0,1,0.0,0.0,0.0,-0.4323950633406639,-0.0,-1.0,0.0,-1.1297185190021992,
