step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_recovery,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.04294970631599426,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.0,-1.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,0.016671950000000102,-1.0,0.0,-1.5924054307625237,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.2726408839225769,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.272640883922577,-0.0,0.016671950000000102,-1.0,0.0,-1.3741976959392967,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5184281468391418,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.7910690307617188,-0.0,0.016671950000000102,-1.0,0.0,-1.2297261399910393,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.48157185316085815,-0.0,0.016671950000000102,-1.0,0.0,-1.136876986710781,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.598447322845459,1.0,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,0.016671950000000102,-1.0,0.0,-1.5924054307625237,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,0.016671950000000102,-1.0,0.0,-1.5924054307625237,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.8732028007507324,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.1751793473958969,1.0,0.5224661827087402,1,-0.009092603003111566,1.522224058775e-05,-1.175179347395897,-0.0,0.016671950000000102,-1.0,0.0,-1.3449592349812929,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.175179347395897,-0.0,0.016671950000000102,-1.0,0.0,-1.3449592349812929,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,0.016671950000000102,-1.0,0.0,-1.5924054307625237,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7299096584320068,0.3198812007904053,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.27009034156799316,-0.0,0.016671950000000102,-1.0,0.0,-1.0734325332329218,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.4353402853012085,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.29456937313079834,-0.0,0.016671950000000102,-1.0,0.0,-1.0807762427017633,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.9119999408721924,0.7776510119438171,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4766596555709839,-0.0,0.016671950000000102,-1.0,0.0,-1.1354033274338189,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.9119999408721924,-0.0,0.016671950000000102,-1.0,0.0,-1.5660054130241814,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.9627223610877991,0.8330380916595459,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.962722361087799,-0.0,0.016671950000000102,-1.0,0.0,-1.5812221390888634,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.4269213378429413,0.0,0.8869354724884033,1,-0.009092603003111566,1.522224058775e-05,-1.3896436989307404,-0.0,0.016671950000000102,-1.0,0.0,-1.4092985404417457,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.512939989566803,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0860186517238617,-0.0,0.016671950000000102,-1.0,0.0,-1.0182110262796822,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.4674135446548462,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.487060010433197,-0.0,0.016671950000000102,-1.0,0.0,-1.1385234338924828,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.20653635263442993,0.0,0.3935369849205017,1,-0.009092603003111566,1.522224058775e-05,-1.20653635263443,-0.0,0.016671950000000102,-1.0,0.0,-1.3543663365528527,
20,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.6929941773414612,1,-0.009092603003111566,1.522224058775e-05,-1.20653635263443,-0.0,0.016671950000000102,-1.0,0.0,-1.3543663365528527,
21,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,0.016671950000000102,-1.0,0.0,-1.5924054307625237,
22,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.6448742151260376,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.6448742151260376,-0.0,0.016671950000000102,-1.0,0.0,-1.485867695300335,
23,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.421213835477829,0.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.22366037964820862,-0.0,0.016671950000000102,-1.0,0.0,-1.0595035446569863,
24,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.6733194589614868,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.578786164522171,-0.0,0.016671950000000102,-1.0,0.0,-1.166041280119175,
25,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5858871936798096,0.8397536277770996,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.41411280632019043,-0.0,0.016671950000000102,-1.0,0.0,-1.1166392726585808,
26,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.9860499501228333,0.4115259647369385,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.5719371438026428,-0.0,0.016671950000000102,-1.0,0.0,-1.4639865739033164,
27,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.025217346847057343,0.041729092597961426,0.826927900314331,1,-0.009092603003111566,1.522224058775e-05,-1.0112672969698906,-0.0,0.016671950000000102,-1.0,0.0,-1.2957856198534907,
28,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.850229799747467,0.8320603370666504,0.3038272261619568,1,-0.009092603003111566,1.522224058775e-05,-0.8250124529004097,-0.0,0.016671950000000102,-1.0,0.0,-1.2399091666326467,
29,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.6931955814361572,0.0,0.05933733284473419,1,-0.009092603003111566,1.522224058775e-05,-1.5434253811836243,-0.0,0.016671950000000102,-1.0,0.0,-1.455433045117611,
30,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.11908263713121414,0.6689751744270325,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.8122782185673714,-0.0,0.016671950000000102,-1.0,0.0,-1.2360888963327352,
31,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.1190826371312141,-0.0,0.016671950000000102,-1.0,0.0,-1.3281302219018878,
32,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.2859959900379181,0.6456295847892761,0.6422997713088989,1,-0.009092603003111566,1.522224058775e-05,-0.7140040099620819,-0.0,0.016671950000000102,-1.0,0.0,-1.2066066337511483,
