step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_recovery,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.7715116739273071,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.0,-1.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.22848832607269287,-0.0,0.016671950000000102,-1.0,0.0,-1.0609519285843316,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.004019230604171753,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.9959807693958282,-0.0,0.016671950000000102,-1.0,0.0,-1.2911996615812722,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.35917529463768005,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.3551560640335083,-0.0,0.016671950000000102,-1.0,0.0,-1.0989522499725761,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.382146418094635,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.022971123456954956,-0.0,0.016671950000000102,-1.0,0.0,-0.9992967677996102,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.42556098103523254,0.4697265625,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.043414562940597534,-0.0,0.016671950000000102,-1.0,0.0,-1.005429799644703,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5463789105415344,1.0,0.05947685241699219,1,-0.009092603003111566,1.522224058775e-05,-0.12081792950630188,-0.0,0.016671950000000102,-1.0,0.0,-1.0286508096144142,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.29875448346138,1.0,0.0627284049987793,1,-0.009092603003111566,1.522224058775e-05,-0.24762442708015442,-0.0,0.016671950000000102,-1.0,0.0,-1.06669275888657,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.70124551653862,-0.0,0.016671950000000102,-1.0,0.0,-1.2027790857241096,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-2.0,-0.0,0.016671950000000102,-1.0,0.0,-1.5924054307625237,
