step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_recovery,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.0,-1.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5611739754676819,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4388260245323181,-0.0,0.016671950000000102,-1.0,0.0,-1.1240532381222192,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.27447131276130676,0.4218621253967285,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8356452882289886,-0.0,0.016671950000000102,-1.0,0.0,-1.2430990172312204,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.13898244500160217,0.06493020057678223,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.1354888677597046,-0.0,0.016671950000000102,-1.0,0.0,-1.033052091090435,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.7171533107757568,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8610175549983978,-0.0,0.016671950000000102,-1.0,0.0,-1.250710697262043,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8975584506988525,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.8975584506988525,-0.0,0.016671950000000102,-1.0,0.0,-1.5616729659721795,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.8372983932495117,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.7348568439483643,-0.0,0.016671950000000102,-1.0,0.0,-1.512862483947033,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.3102870583534241,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.5270113348960876,-0.0,0.016671950000000102,-1.0,0.0,-1.15050883123135,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.9934042692184448,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.303691327571869,-0.0,0.016671950000000102,-1.0,0.0,-1.3835128290340843,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.006595730781555176,-0.0,0.016671950000000102,-1.0,0.0,-0.9943841499969903,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.9007576107978821,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.09924238920211792,-0.0,0.016671950000000102,-1.0,0.0,-1.022178147523159,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,0.30115723609924316,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.900757610797882,-0.0,0.016671950000000102,-1.0,0.0,-1.5626327140018883,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.7716004848480225,0.788334846496582,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.7716004848480225,-0.0,0.016671950000000102,-1.0,0.0,-1.5238855762169305,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.22839951515197754,-0.0,0.016671950000000102,-1.0,0.0,-1.060925285308117,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7936795949935913,1.0,1.0,1,-0.009092603003111566,1.522224058775e-05,-1.7936795949935913,-0.0,0.016671950000000102,-1.0,0.0,-1.530509309260601,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.0,0.5538511872291565,1,-0.009092603003111566,1.522224058775e-05,-1.7936795949935913,-0.0,0.016671950000000102,-1.0,0.0,-1.530509309260601,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.7061724662780762,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.29382753372192383,-0.0,0.016671950000000102,-1.0,0.0,-1.080553690879101,
19,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.1311124861240387,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8372849524021149,-0.0,0.016671950000000102,-1.0,0.0,-1.243590916483158,
20,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.9230219721794128,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.1311124861240387,-0.0,0.016671950000000102,-1.0,0.0,-1.3317391765997353,
21,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.948943018913269,0.8153641223907471,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.05105698108673096,-0.0,0.016671950000000102,-1.0,0.0,-1.007722525088543,
22,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.504281759262085,0.514448881149292,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.4446612596511841,-0.0,0.016671950000000102,-1.0,0.0,-1.125803808657879,
23,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.614402711391449,0.43708565831184387,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.11012095212936401,-0.0,0.016671950000000102,-1.0,0.0,-1.025441716401333,
24,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.8675603270530701,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.2531576156616211,-0.0,0.016671950000000102,-1.0,0.0,-1.06835271546101,
25,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.624122679233551,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.24343764781951904,-0.0,0.016671950000000102,-1.0,0.0,-1.0654367251083794,
26,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.3239644467830658,1.0,1,-0.009092603003111566,1.522224058775e-05,-0.375877320766449,-0.0,0.016671950000000102,-1.0,0.0,-1.1051686269924583,
27,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.2613406777381897,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
28,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.2968731224536896,0.45377713441848755,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
29,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,0.8333969712257385,0.7279582619667053,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.016671950000000102,-1.0,0.0,-0.9924054307625237,
