step,speedX,speedY,angle,trackPos,distFromStart,distRaced,damage,steer,accel,brake,gear,r_speed,r_safety,r_smooth,r_anticipation,r_recovery,r_time,r_terminal,reward_total,terminal_reason
0,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.0,-0.0,0.0,-1.0,0.0,-1.0090773807625237,
1,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.5066704750061035,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.5066704750061035,-0.0,0.016671950000000102,-1.0,0.0,-1.4444065732643547,
2,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5339627861976624,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.0406332612037659,-0.0,0.016671950000000102,-1.0,0.0,-1.3045954091236536,
3,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.4488152265548706,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.08514755964279175,-0.0,0.016671950000000102,-1.0,0.0,-1.0179496986553613,
4,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.2721920609474182,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.7210072875022888,-0.0,0.016671950000000102,-1.0,0.0,-1.2087076170132103,
5,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.5206366777420044,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.7928287386894226,-0.0,0.016671950000000102,-1.0,0.0,-1.2302540523693506,
6,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.15911394357681274,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.36152273416519165,-0.0,0.016671950000000102,-1.0,0.0,-1.1008622510120811,
7,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.8705458641052246,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.0296598076820374,-0.0,0.016671950000000102,-1.0,0.0,-1.3013033730671348,
8,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7364956140518188,1.0,0.5722233057022095,1,-0.009092603003111566,1.522224058775e-05,-0.13405025005340576,-0.0,0.016671950000000102,-1.0,0.0,-1.0326205057785454,
9,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.971100926399231,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.2346053123474121,-0.0,0.016671950000000102,-1.0,0.0,-1.0627870244667474,
10,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,1.0,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.971100926399231,-0.0,0.016671950000000102,-1.0,0.0,-1.583735708682293,
11,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.08209314197301865,0.8773548603057861,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.9179068580269814,-0.0,0.016671950000000102,-1.0,0.0,-1.267777488170618,
12,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.12125888466835022,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.20335202664136887,-0.0,0.016671950000000102,-1.0,0.0,-1.0534110387549345,
13,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-1.0,1.0,0.4778558015823364,1,-0.009092603003111566,1.522224058775e-05,-0.8787411153316498,-0.0,0.016671950000000102,-1.0,0.0,-1.2560277653620187,
14,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.3937898874282837,1.0,0.8264831304550171,1,-0.009092603003111566,1.522224058775e-05,-0.6062101125717163,-0.0,0.016671950000000102,-1.0,0.0,-1.1742684645340387,
15,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.21352817118167877,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.6073180586099625,-0.0,0.016671950000000102,-1.0,0.0,-1.1746008483455124,
16,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.7491689920425415,1.0,0.7127030491828918,1,-0.009092603003111566,1.522224058775e-05,-0.9626971632242203,-0.0,0.016671950000000102,-1.0,0.0,-1.2812145797297898,
17,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,0.703242301940918,1.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-1.4524112939834595,-0.0,0.016671950000000102,-1.0,0.0,-1.4281288189575614,
18,-0.00913045,-0.00302988,0.00822276,0.333439,3598.45,0.0,0.0,-0.16745516657829285,0.0,0.0,1,-0.009092603003111566,1.522224058775e-05,-0.8706974685192108,-0.0,0.016671950000000102,-1.0,0.0,-1.253614671318287,
